TRANSACTION_ID,STORE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITY,UNIT_PRICE,TOTAL_AMOUNT,TRANSACTION_DT
T0008786,S167,P0409,C002181,2,47.85,95.7,2021-03-11 19:32:26
T0008787,S064,P0029,C000226,1,300.89,300.89,2023-09-07 13:05:04
T0008788,S062,P0487,C001980,2,533.34,1066.68,2022-08-05 06:05:16
T0008789,S042,P0242,C001642,10,773.97,7739.7,2021-04-05 08:49:06
T0008790,S112,P0086,C001602,5,52.23,261.15,2022-07-16 08:04:29
T0008791,S059,P0418,C000530,8,327.49,2619.92,2024-01-19 19:00:04
T0008792,S088,P0183,C001983,5,42.15,210.75,2024-10-16 21:22:03
T0008793,S033,P0423,C001563,3,493.9,1481.7,2023-09-22 16:40:39
T0008794,S188,P0230,C000845,1,543.69,543.69,2024-10-19 04:52:54
T0008795,S052,P0472,C001754,1,173.46,173.46,2022-05-07 03:44:13
T0008796,S109,P0185,C000153,9,117.51,1057.59,2023-07-11 13:31:55
T0008797,S089,P0500,C000316,8,282.65,2261.2,2022-03-26 21:00:36
T0008798,S155,P0364,C000545,1,184.14,184.14,2022-10-05 02:36:39
T0008799,S173,P0249,C002684,8,422.66,3381.28,2021-06-25 18:33:49
T0008800,S142,P0282,C001871,5,168.8,844.0,2024-05-02 09:18:43
T0008801,S067,P0456,C002933,3,741.49,2224.47,2022-03-19 04:23:21
T0008802,S133,P0495,C000498,2,553.86,1107.72,2022-07-27 02:03:09
T0008803,S167,P0465,C002792,8,532.73,4261.84,2022-05-12 03:31:57
T0008804,S160,P0052,C002882,10,759.64,7596.4,2023-06-25 12:44:55
T0008805,S193,P0495,C001701,9,553.86,4984.74,2022-03-28 06:23:20
T0008806,S103,P0420,C001968,1,780.81,780.81,2022-07-03 12:32:54
T0008807,S191,P0472,C001781,10,173.46,1734.6,2024-02-22 16:20:53
T0008808,S108,P0109,C001212,9,434.98,3914.82,2023-03-21 12:09:24
T0008809,S065,P0237,C002919,3,671.68,2015.04,2021-09-28 07:34:31
T0008810,S014,P0099,C000117,9,373.84,3364.56,2022-11-09 22:15:57
T0008811,S058,P0281,C002270,8,308.61,2468.88,2021-03-16 13:04:56
T0008812,S110,P0249,C001765,9,422.66,3803.94,2021-04-29 05:41:29
T0008813,S005,P0104,C001056,8,275.0,2200.0,2024-10-13 06:22:06
T0008814,S063,P0126,C000363,3,385.09,1155.27,2021-11-30 15:58:20
T0008815,S141,P0030,C002099,2,266.1,532.2,2021-01-22 20:23:46
T0008816,S144,P0259,C001889,1,385.54,385.54,2022-02-14 11:11:21
T0008817,S071,P0160,C002134,1,64.92,64.92,2023-08-09 17:14:50
T0008818,S050,P0390,C002053,4,665.43,2661.72,2022-08-18 12:42:11
T0008819,S049,P0201,C001330,4,350.31,1401.24,2022-10-09 21:32:57
T0008820,S104,P0283,C002984,6,759.7,4558.2,2024-12-18 14:29:54
T0008821,S171,P0257,C002780,4,516.17,2064.68,2024-01-18 20:55:02
T0008822,S004,P0179,C000180,6,690.97,4145.82,2021-11-17 14:30:24
T0008823,S194,P0261,C001687,7,526.39,3684.73,2023-09-24 13:52:29
T0008824,S095,P0210,C001104,1,109.77,109.77,2023-03-29 00:14:59
T0008825,S003,P0496,C002323,4,374.0,1496.0,2021-02-26 08:56:43
T0008826,S120,P0159,C000180,1,529.91,529.91,2024-07-15 15:48:08
T0008827,S165,P0496,C000916,10,374.0,3740.0,2021-10-11 09:45:48
T0008828,S154,P0141,C002255,5,637.23,3186.15,2021-04-24 08:30:38
T0008829,S026,P0118,C002635,4,615.48,2461.92,2023-12-03 06:52:46
T0008830,S122,P0339,C001916,5,240.38,1201.9,2021-12-08 20:04:41
T0008831,S069,P0088,C002164,6,344.15,2064.9,2021-06-28 15:58:58
T0008832,S161,P0254,C001488,7,610.92,4276.44,2022-11-05 14:30:19
T0008833,S085,P0276,C002119,5,268.88,1344.4,2023-04-20 21:23:45
T0008834,S178,P0064,C002235,2,125.75,251.5,2023-03-07 11:59:08
T0008835,S067,P0420,C001778,4,780.81,3123.24,2023-02-12 18:40:06
T0008836,S187,P0031,C001462,3,585.39,1756.17,2022-06-09 11:54:55
T0008837,S116,P0391,C002493,6,65.01,390.06,2021-07-06 15:58:08
T0008838,S012,P0193,C002630,5,498.39,2491.95,2024-03-27 13:11:43
T0008839,S039,P0393,C002666,8,413.49,3307.92,2023-02-15 03:05:53
T0008840,S099,P0180,C001435,4,445.97,1783.88,2021-10-13 06:36:10
T0008841,S163,P0338,C001655,7,304.87,2134.09,2022-06-04 06:21:52
T0008842,S109,P0354,C001358,2,127.2,254.4,2024-04-03 17:03:40
T0008843,S111,P0072,C000387,3,169.75,509.25,2023-03-17 15:06:55
T0008844,S062,P0476,C001285,1,390.38,390.38,2022-10-17 17:25:14
T0008845,S001,P0170,C002368,2,724.31,1448.62,2023-09-01 18:20:26
T0008846,S163,P0250,C001674,7,590.08,4130.56,2024-07-05 07:46:00
T0008847,S077,P0093,C002243,4,454.47,1817.88,2022-02-19 05:05:08
T0008848,S054,P0377,C002784,9,126.5,1138.5,2022-05-06 12:59:21
T0008849,S112,P0083,C001995,4,615.19,2460.76,2023-08-20 03:24:48
T0008850,S023,P0292,C000339,9,441.19,3970.71,2024-10-24 05:34:57
T0008851,S002,P0497,C001644,1,736.28,736.28,2022-08-31 12:51:24
T0008852,S077,P0418,C000122,10,327.49,3274.9,2023-06-07 22:53:19
T0008853,S131,P0091,C000839,1,573.17,573.17,2021-05-14 02:52:26
T0008854,S054,P0146,C002228,3,227.87,683.61,2023-05-14 13:24:40
T0008855,S188,P0171,C000346,3,336.57,1009.71,2024-01-03 23:26:33
T0008856,S113,P0284,C000790,5,204.44,1022.2,2023-11-08 02:34:10
T0008857,S165,P0295,C001386,8,622.47,4979.76,2021-07-25 11:21:03
T0008858,S184,P0205,C000960,10,362.54,3625.4,2023-09-03 01:00:40
T0008859,S156,P0007,C000801,6,419.59,2517.54,2024-10-12 12:41:11
T0008860,S187,P0086,C002565,10,52.23,522.3,2023-07-18 01:56:29
T0008861,S153,P0207,C001354,1,283.83,283.83,2021-06-21 16:53:32
T0008862,S121,P0078,C001991,4,380.22,1520.88,2022-03-12 19:12:17
T0008863,S182,P0105,C000694,10,327.28,3272.8,2024-12-20 17:18:47
T0008864,S167,P0215,C002548,2,50.22,100.44,2021-08-15 08:51:23
T0008865,S025,P0269,C002208,4,433.53,1734.12,2022-04-12 13:53:30
T0008866,S090,P0365,C002269,10,378.07,3780.7,2022-07-22 05:36:14
T0008867,S116,P0261,C000964,9,526.39,4737.51,2021-06-10 15:20:57
T0008868,S078,P0183,C000930,8,42.15,337.2,2023-03-29 15:50:30
T0008869,S029,P0132,C000445,9,799.52,7195.68,2024-12-28 01:59:36
T0008870,S023,P0493,C000978,8,350.2,2801.6,2022-09-12 06:43:33
T0008871,S093,P0480,C002193,8,500.43,4003.44,2021-06-12 03:35:50
T0008872,S106,P0450,C002035,2,274.12,548.24,2022-09-18 04:44:07
T0008873,S044,P0371,C001835,6,639.89,3839.34,2022-09-06 03:30:20
T0008874,S013,P0300,C001301,10,685.4,6854.0,2023-07-14 11:24:29
T0008875,S105,P0259,C001371,5,385.54,1927.7,2021-10-27 00:53:27
T0008876,S105,P0193,C001812,2,498.39,996.78,2022-01-07 09:46:00
T0008877,S158,P0139,C001095,4,520.2,2080.8,2022-09-15 18:31:21
T0008878,S083,P0441,C001083,3,416.4,1249.2,2021-02-26 20:34:53
T0008879,S141,P0323,C002716,7,764.12,5348.84,2021-02-04 20:48:45
T0008880,S126,P0259,C001054,9,385.54,3469.86,2022-01-30 19:06:17
T0008881,S145,P0101,C002354,3,380.62,1141.86,2024-11-14 11:03:29
T0008882,S041,P0339,C002684,9,240.38,2163.42,2021-05-19 03:10:11
T0008883,S035,P0336,C000769,7,791.62,5541.34,2021-11-21 21:13:58
T0008884,S184,P0111,C002235,3,87.62,262.86,2023-11-03 19:19:25
T0008885,S117,P0229,C002000,9,552.23,4970.07,2023-10-14 07:21:06
T0008886,S032,P0498,C000924,6,668.16,4008.96,2021-01-28 08:23:35
T0008887,S090,P0497,C001954,5,736.28,3681.4,2022-05-23 08:52:51
T0008888,S149,P0359,C001403,1,530.16,530.16,2024-08-23 06:55:07
T0008889,S151,P0226,C002168,9,497.45,4477.05,2023-04-11 08:14:47
T0008890,S001,P0486,C001073,1,478.49,478.49,2023-08-06 10:34:11
T0008891,S027,P0305,C002063,9,71.01,639.09,2023-11-01 19:05:16
T0008892,S102,P0208,C000978,2,302.27,604.54,2023-12-18 07:26:01
T0008893,S101,P0244,C001197,7,366.27,2563.89,2024-10-08 07:20:28
T0008894,S063,P0344,C002790,1,90.77,90.77,2022-05-20 10:39:54
T0008895,S152,P0139,C001587,8,520.2,4161.6,2021-03-26 04:49:04
T0008896,S169,P0251,C001548,9,109.16,982.44,2021-01-20 23:16:41
T0008897,S107,P0241,C000141,5,252.93,1264.65,2024-02-20 01:45:07
T0008898,S051,P0274,C000851,5,248.79,1243.95,2022-01-23 00:29:41
T0008899,S112,P0317,C000125,4,115.36,461.44,2022-10-11 12:55:14
T0008900,S097,P0137,C002946,2,671.29,1342.58,2023-03-02 16:23:22
T0008901,S048,P0027,C002548,1,456.17,456.17,2023-06-08 20:30:39
T0008902,S031,P0076,C000696,2,564.13,1128.26,2024-02-22 22:20:23
T0008903,S135,P0010,C000873,3,574.63,1723.89,2023-06-13 07:55:12
T0008904,S017,P0008,C000346,4,684.17,2736.68,2023-11-09 20:20:13
T0008905,S013,P0287,C002796,7,539.69,3777.83,2021-11-26 21:56:03
T0008906,S165,P0383,C002840,7,154.71,1082.97,2024-07-25 14:53:48
T0008907,S044,P0311,C000610,4,375.42,1501.68,2021-08-29 20:47:57
T0008908,S027,P0328,C000673,3,295.5,886.5,2023-04-03 15:18:09
T0008909,S114,P0181,C001532,6,539.01,3234.06,2022-03-31 19:42:31
T0008910,S050,P0242,C002682,4,773.97,3095.88,2022-10-21 17:21:14
T0008911,S153,P0389,C002991,10,161.82,1618.2,2023-11-06 17:58:05
T0008912,S173,P0448,C002959,4,459.73,1838.92,2022-09-05 14:30:23
T0008913,S137,P0363,C002551,4,195.22,780.88,2024-06-12 03:33:27
T0008914,S142,P0397,C001400,3,368.5,1105.5,2021-08-21 09:17:31
T0008915,S117,P0290,C001287,10,310.51,3105.1,2024-03-29 07:11:17
T0008916,S141,P0216,C002411,4,168.92,675.68,2024-02-10 07:29:59
T0008917,S174,P0019,C001003,9,292.06,2628.54,2023-01-26 09:30:17
T0008918,S117,P0373,C000634,9,389.9,3509.1,2024-03-22 13:37:57
T0008919,S158,P0341,C001032,3,291.06,873.18,2021-08-30 04:31:22
T0008920,S070,P0377,C001408,9,126.5,1138.5,2022-12-10 13:44:35
T0008921,S031,P0289,C001985,9,585.31,5267.79,2021-02-24 10:41:40
T0008922,S144,P0382,C000405,9,428.94,3860.46,2024-04-21 23:20:38
T0008923,S190,P0424,C000043,3,61.0,183.0,2024-04-23 01:25:24
T0008924,S025,P0270,C000330,9,317.1,2853.9,2021-06-22 09:15:38
T0008925,S010,P0235,C002651,3,165.28,495.84,2024-03-08 09:46:35
T0008926,S142,P0473,C002188,4,37.14,148.56,2021-05-16 19:05:15
T0008927,S017,P0003,C000148,8,485.92,3887.36,2024-10-07 00:55:01
T0008928,S093,P0351,C002005,4,546.81,2187.24,2023-10-12 17:28:41
T0008929,S064,P0422,C000825,10,752.99,7529.9,2024-09-03 18:17:34
T0008930,S115,P0051,C001147,1,467.84,467.84,2024-04-29 23:27:43
T0008931,S102,P0037,C002416,9,40.89,368.01,2022-08-12 08:53:22
T0008932,S196,P0378,C002875,3,376.48,1129.44,2021-12-25 01:02:52
T0008933,S051,P0083,C001494,5,615.19,3075.95,2022-08-03 01:23:43
T0008934,S139,P0419,C000496,4,245.38,981.52,2023-10-07 06:02:01
T0008935,S182,P0249,C002899,8,422.66,3381.28,2023-06-15 08:58:09
T0008936,S026,P0428,C000394,6,332.58,1995.48,2021-05-09 09:03:14
T0008937,S105,P0413,C001613,6,443.25,2659.5,2021-08-02 08:36:32
T0008938,S006,P0222,C001937,10,314.94,3149.4,2021-06-15 07:35:57
T0008939,S059,P0286,C001053,4,623.57,2494.28,2024-12-21 10:20:12
T0008940,S187,P0203,C000925,2,764.27,1528.54,2023-12-05 10:24:16
T0008941,S114,P0200,C000454,3,290.98,872.94,2022-09-27 01:12:05
T0008942,S100,P0351,C000602,10,546.81,5468.1,2024-10-06 07:24:36
T0008943,S115,P0259,C002403,6,385.54,2313.24,2024-11-05 10:43:41
T0008944,S014,P0431,C001107,8,658.13,5265.04,2024-09-10 17:53:15
T0008945,S124,P0301,C001016,3,617.6,1852.8,2021-04-25 18:23:25
T0008946,S034,P0279,C002831,5,545.99,2729.95,2021-08-02 18:55:48
T0008947,S163,P0286,C002342,5,623.57,3117.85,2023-04-27 21:05:32
T0008948,S083,P0281,C002728,5,308.61,1543.05,2023-10-08 04:28:12
T0008949,S053,P0471,C001654,9,797.82,7180.38,2023-05-13 09:22:16
T0008950,S164,P0098,C001689,9,674.86,6073.74,2021-08-22 05:21:39
T0008951,S133,P0035,C000334,8,784.99,6279.92,2022-03-21 02:46:14
T0008952,S001,P0163,C000672,2,329.26,658.52,2022-11-06 15:03:22
T0008953,S047,P0256,C002285,4,368.62,1474.48,2021-05-25 04:34:23
T0008954,S059,P0416,C001130,3,338.45,1015.35,2024-06-11 23:10:35
T0008955,S156,P0085,C001573,5,708.25,3541.25,2023-09-08 13:59:28
T0008956,S167,P0311,C001698,6,375.42,2252.52,2021-04-15 08:55:48
T0008957,S004,P0034,C002155,6,587.93,3527.58,2021-02-07 16:24:03
T0008958,S164,P0249,C000773,1,422.66,422.66,2024-06-24 13:35:26
T0008959,S088,P0342,C002500,8,562.89,4503.12,2023-07-09 22:51:08
T0008960,S030,P0136,C000873,7,36.24,253.68,2024-03-02 03:29:16
T0008961,S114,P0035,C001316,10,784.99,7849.9,2024-10-06 03:06:59
T0008962,S034,P0030,C001156,7,266.1,1862.7,2022-09-20 10:44:11
T0008963,S076,P0208,C000528,8,302.27,2418.16,2022-06-24 02:28:13
T0008964,S055,P0477,C002765,10,284.63,2846.3,2023-09-22 11:04:54
T0008965,S108,P0486,C001663,10,478.49,4784.9,2024-03-08 08:23:56
T0008966,S078,P0366,C001776,5,654.1,3270.5,2024-05-05 02:08:30
T0008967,S092,P0353,C001892,6,139.94,839.64,2021-11-30 00:05:44
T0008968,S117,P0458,C000706,5,748.43,3742.15,2024-02-11 23:39:04
T0008969,S107,P0103,C000438,2,209.84,419.68,2022-05-04 09:57:14
T0008970,S052,P0114,C002616,9,764.69,6882.21,2021-07-11 06:52:00
T0008971,S040,P0006,C002659,2,440.21,880.42,2023-06-01 00:49:40
T0008972,S122,P0196,C000601,7,379.36,2655.52,2022-11-27 01:05:32
T0008973,S110,P0160,C002998,1,64.92,64.92,2022-03-16 14:49:03
T0008974,S139,P0153,C000001,7,313.81,2196.67,2024-04-22 16:23:00
T0008975,S042,P0081,C001459,8,385.72,3085.76,2022-01-18 08:56:08
T0008976,S165,P0035,C000517,2,784.99,1569.98,2021-03-17 16:24:15
T0008977,S048,P0387,C001549,5,126.38,631.9,2021-11-05 17:49:56
T0008978,S048,P0166,C000261,7,753.07,5271.49,2021-03-20 21:39:41
T0008979,S108,P0134,C001889,8,794.37,6354.96,2021-06-22 14:42:06
T0008980,S084,P0108,C001430,5,703.13,3515.65,2022-05-06 09:08:55
T0008981,S112,P0305,C002480,5,71.01,355.05,2023-12-07 00:33:45
T0008982,S084,P0471,C001991,2,797.82,1595.64,2023-11-20 03:09:40
T0008983,S143,P0256,C002140,2,368.62,737.24,2023-09-18 16:41:59
T0008984,S009,P0310,C001980,7,565.98,3961.86,2022-01-30 06:47:06
T0008985,S157,P0483,C002960,3,397.64,1192.92,2022-03-04 16:12:25
T0008986,S050,P0069,C000842,6,799.67,4798.02,2021-08-25 10:28:34
T0008987,S200,P0080,C000937,6,665.19,3991.14,2022-09-05 10:44:01
T0008988,S178,P0126,C000752,5,385.09,1925.45,2021-01-23 18:59:34
T0008989,S177,P0204,C000999,3,100.24,300.72,2023-11-24 07:17:46
T0008990,S026,P0223,C002241,3,710.17,2130.51,2024-10-18 13:56:04
T0008991,S141,P0272,C000720,8,637.7,5101.6,2021-01-05 18:41:26
T0008992,S105,P0466,C002727,6,530.91,3185.46,2021-03-27 05:55:18
T0008993,S018,P0375,C002959,4,268.15,1072.6,2023-05-15 01:45:53
T0008994,S129,P0022,C001589,1,457.49,457.49,2024-02-25 08:06:29
T0008995,S163,P0041,C002888,8,391.44,3131.52,2022-07-10 23:10:36
T0008996,S174,P0071,C001986,5,429.6,2148.0,2022-08-07 19:18:10
T0008997,S152,P0305,C002254,9,71.01,639.09,2021-09-01 13:52:55
T0008998,S191,P0362,C002291,9,231.57,2084.13,2022-04-28 23:43:47
T0008999,S079,P0257,C002919,5,516.17,2580.85,2021-12-12 15:10:55
T0009000,S047,P0377,C001526,1,126.5,126.5,2022-08-23 02:47:56
T0009001,S032,P0287,C001328,6,539.69,3238.14,2023-04-01 12:40:27
T0009002,S123,P0220,C000415,1,604.51,604.51,2024-02-07 05:55:11
T0009003,S134,P0419,C002119,4,245.38,981.52,2022-06-15 15:36:09
T0009004,S146,P0026,C002478,1,541.25,541.25,2023-02-10 22:01:16
T0009005,S089,P0168,C001029,6,372.42,2234.52,2024-09-06 14:00:25
T0009006,S192,P0396,C000819,4,379.23,1516.92,2022-10-18 05:34:03
T0009007,S084,P0468,C000747,7,532.27,3725.89,2021-06-04 11:32:42
T0009008,S148,P0281,C000764,7,308.61,2160.27,2023-11-19 03:29:22
T0009009,S177,P0027,C001300,7,456.17,3193.19,2021-10-02 12:24:31
T0009010,S012,P0220,C001541,9,604.51,5440.59,2021-03-26 07:03:56
T0009011,S162,P0198,C000212,3,585.05,1755.15,2023-04-19 11:31:51
T0009012,S032,P0449,C001566,4,623.8,2495.2,2022-10-12 23:27:19
T0009013,S053,P0246,C000788,3,90.56,271.68,2022-03-08 10:39:32
T0009014,S047,P0426,C002489,1,381.88,381.88,2021-02-06 00:05:31
T0009015,S177,P0131,C002020,7,381.76,2672.32,2023-03-30 22:23:49
T0009016,S168,P0131,C001295,10,381.76,3817.6,2021-11-17 15:46:18
T0009017,S129,P0014,C002226,8,685.82,5486.56,2022-04-15 01:29:50
T0009018,S185,P0293,C000192,10,726.06,7260.6,2024-07-08 11:52:37
T0009019,S043,P0111,C000900,7,87.62,613.34,2022-01-23 04:12:25
T0009020,S066,P0172,C001109,7,760.74,5325.18,2021-06-24 13:11:45
T0009021,S047,P0094,C002900,6,739.84,4439.04,2023-02-05 11:44:41
T0009022,S027,P0434,C002383,7,234.46,1641.22,2023-10-16 11:27:02
T0009023,S126,P0253,C001760,2,166.4,332.8,2023-06-14 09:42:54
T0009024,S186,P0391,C002050,1,65.01,65.01,2022-07-18 05:56:14
T0009025,S197,P0458,C002616,2,748.43,1496.86,2021-01-22 00:40:36
T0009026,S161,P0393,C000036,7,413.49,2894.43,2021-09-14 04:30:09
T0009027,S179,P0462,C002248,3,348.24,1044.72,2022-03-08 13:25:40
T0009028,S135,P0218,C000836,7,466.07,3262.49,2022-05-05 19:50:00
T0009029,S114,P0283,C002351,4,759.7,3038.8,2021-06-26 23:26:09
T0009030,S069,P0362,C002134,10,231.57,2315.7,2021-05-04 11:00:11
T0009031,S072,P0291,C001392,3,500.16,1500.48,2023-04-22 13:47:25
T0009032,S100,P0435,C001133,6,479.31,2875.86,2023-08-16 02:05:49
T0009033,S170,P0479,C000621,7,638.89,4472.23,2024-09-10 21:57:04
T0009034,S031,P0458,C001274,9,748.43,6735.87,2024-10-27 00:23:11
T0009035,S066,P0023,C001524,5,527.35,2636.75,2021-07-29 05:32:08
T0009036,S125,P0114,C000851,5,764.69,3823.45,2023-01-22 01:43:01
T0009037,S183,P0395,C002838,6,218.56,1311.36,2023-02-23 06:51:22
T0009038,S093,P0112,C002650,9,509.91,4589.19,2022-08-29 17:22:04
T0009039,S107,P0089,C000873,7,385.31,2697.17,2021-10-17 05:35:03
T0009040,S134,P0263,C000621,10,376.29,3762.9,2023-02-11 23:46:59
T0009041,S015,P0238,C000503,4,335.74,1342.96,2022-10-14 17:10:34
T0009042,S154,P0337,C001567,7,225.05,1575.35,2024-05-14 22:15:59
T0009043,S076,P0126,C001332,7,385.09,2695.63,2024-05-23 13:01:13
T0009044,S177,P0464,C002694,2,772.68,1545.36,2022-04-15 21:18:06
T0009045,S077,P0239,C001317,10,44.43,444.3,2022-09-18 08:22:51
T0009046,S070,P0314,C001584,8,115.61,924.88,2023-07-31 20:26:45
T0009047,S121,P0330,C000931,8,290.68,2325.44,2021-05-18 13:15:08
T0009048,S047,P0363,C002048,4,195.22,780.88,2022-04-01 02:03:37
T0009049,S167,P0380,C000211,7,621.19,4348.33,2021-10-11 17:23:57
T0009050,S113,P0073,C002599,8,776.17,6209.36,2021-06-29 02:18:41
T0009051,S162,P0126,C001334,7,385.09,2695.63,2024-04-29 10:05:13
T0009052,S125,P0359,C002988,2,530.16,1060.32,2021-12-12 15:46:22
T0009053,S125,P0115,C001726,6,57.64,345.84,2021-04-23 17:07:23
T0009054,S190,P0107,C000994,2,773.32,1546.64,2024-10-18 09:12:15
T0009055,S008,P0244,C001053,10,366.27,3662.7,2021-01-17 00:13:54
T0009056,S110,P0259,C001023,3,385.54,1156.62,2023-06-13 05:16:15
T0009057,S012,P0470,C000725,2,351.77,703.54,2021-12-10 08:02:52
T0009058,S006,P0299,C000051,9,457.0,4113.0,2023-05-24 04:01:45
T0009059,S041,P0009,C002064,9,363.81,3274.29,2022-12-05 20:26:01
T0009060,S055,P0032,C001569,6,602.02,3612.12,2023-03-18 08:37:25
T0009061,S059,P0357,C001500,4,371.83,1487.32,2023-02-20 19:13:26
T0009062,S094,P0360,C000816,1,49.95,49.95,2024-08-14 04:56:40
T0009063,S171,P0133,C000315,9,212.65,1913.85,2023-06-04 11:29:02
T0009064,S126,P0072,C000897,7,169.75,1188.25,2022-08-24 00:07:26
T0009065,S051,P0013,C002968,7,665.82,4660.74,2023-10-05 11:41:46
T0009066,S016,P0317,C002454,2,115.36,230.72,2024-02-28 16:27:55
T0009067,S085,P0490,C001305,6,561.52,3369.12,2024-08-31 11:16:31
T0009068,S178,P0342,C002558,1,562.89,562.89,2022-08-23 17:48:02
T0009069,S099,P0396,C002601,7,379.23,2654.61,2022-03-25 21:29:52
T0009070,S012,P0184,C002826,7,127.6,893.2,2022-12-17 05:05:50
T0009071,S149,P0171,C000729,7,336.57,2355.99,2022-02-04 13:29:42
T0009072,S153,P0027,C001139,4,456.17,1824.68,2022-07-15 04:49:30
T0009073,S008,P0238,C001430,8,335.74,2685.92,2023-08-24 14:20:12
T0009074,S100,P0038,C001008,1,241.22,241.22,2022-04-07 00:37:27
T0009075,S105,P0334,C000024,2,639.15,1278.3,2024-04-27 11:35:16
T0009076,S099,P0226,C002016,4,497.45,1989.8,2021-07-08 19:24:08
T0009077,S141,P0143,C000589,3,281.57,844.71,2022-06-30 17:58:34
T0009078,S138,P0307,C000810,1,202.89,202.89,2023-02-26 20:29:06
T0009079,S173,P0075,C002523,1,690.45,690.45,2022-12-04 13:38:25
T0009080,S076,P0341,C000829,9,291.06,2619.54,2021-05-25 05:42:26
T0009081,S144,P0375,C001464,9,268.15,2413.35,2022-01-15 21:34:35
T0009082,S070,P0109,C002209,1,434.98,434.98,2021-01-29 06:41:07
T0009083,S080,P0050,C002906,3,692.33,2076.99,2023-04-09 01:12:30
T0009084,S054,P0171,C001263,3,336.57,1009.71,2022-10-22 23:15:57
T0009085,S162,P0465,C002857,9,532.73,4794.57,2023-01-05 22:44:42
T0009086,S081,P0262,C000160,2,326.05,652.1,2022-01-22 04:34:30
T0009087,S100,P0140,C001223,8,513.75,4110.0,2022-03-18 21:18:47
T0009088,S141,P0132,C001970,1,799.52,799.52,2024-07-03 17:07:02
T0009089,S168,P0147,C002167,7,604.85,4233.95,2024-07-13 13:05:16
T0009090,S055,P0457,C000395,3,194.77,584.31,2024-11-23 20:05:50
T0009091,S166,P0189,C001532,3,262.26,786.78,2023-07-10 21:50:20
T0009092,S155,P0391,C000816,7,65.01,455.07,2023-03-19 06:35:07
T0009093,S089,P0155,C002064,1,549.62,549.62,2021-08-25 22:56:25
T0009094,S177,P0029,C000932,2,300.89,601.78,2023-07-25 09:09:33
T0009095,S168,P0258,C002007,1,301.0,301.0,2022-08-06 03:24:37
T0009096,S135,P0346,C001904,8,282.5,2260.0,2024-01-22 13:52:44
T0009097,S063,P0404,C000075,8,68.97,551.76,2023-10-22 02:21:48
T0009098,S135,P0014,C001567,6,685.82,4114.92,2024-04-15 16:35:47
T0009099,S059,P0112,C002574,9,509.91,4589.19,2021-07-06 10:58:07
T0009100,S170,P0414,C000979,6,133.13,798.78,2024-09-09 21:40:38
T0009101,S116,P0103,C002854,4,209.84,839.36,2022-12-10 02:58:38
T0009102,S021,P0176,C001500,3,668.96,2006.88,2022-06-05 03:12:58
T0009103,S090,P0374,C001976,8,501.2,4009.6,2024-05-07 06:08:33
T0009104,S164,P0169,C002221,6,106.5,639.0,2022-03-19 00:55:19
T0009105,S147,P0422,C000583,3,752.99,2258.97,2023-06-13 13:48:41
T0009106,S094,P0487,C002626,9,533.34,4800.06,2021-09-24 23:02:03
T0009107,S167,P0121,C002694,9,306.02,2754.18,2021-08-20 09:46:07
T0009108,S073,P0497,C002441,4,736.28,2945.12,2022-01-13 20:07:44
T0009109,S155,P0400,C001421,6,781.04,4686.24,2023-07-12 21:55:44
T0009110,S030,P0265,C002761,1,767.45,767.45,2022-11-07 06:53:04
T0009111,S192,P0105,C001935,9,327.28,2945.52,2022-10-07 23:35:39
T0009112,S030,P0495,C000688,3,553.86,1661.58,2021-12-19 20:49:46
T0009113,S094,P0326,C002536,4,519.47,2077.88,2022-11-17 23:37:05
T0009114,S111,P0140,C001692,1,513.75,513.75,2021-01-28 13:05:12
T0009115,S111,P0433,C000465,5,643.5,3217.5,2021-07-01 01:42:06
T0009116,S069,P0429,C002289,9,420.63,3785.67,2023-02-19 18:26:23
T0009117,S149,P0205,C001406,8,362.54,2900.32,2021-05-12 09:35:47
T0009118,S108,P0460,C002063,5,69.09,345.45,2024-09-24 17:54:03
T0009119,S047,P0258,C002425,7,301.0,2107.0,2022-04-03 00:02:20
T0009120,S140,P0064,C000527,2,125.75,251.5,2024-04-21 15:46:00
T0009121,S116,P0325,C000995,10,45.66,456.6,2023-09-16 04:27:22
T0009122,S038,P0414,C002574,7,133.13,931.91,2022-03-10 17:29:19
T0009123,S173,P0225,C000754,8,239.52,1916.16,2022-02-17 00:25:18
T0009124,S166,P0053,C001198,1,233.78,233.78,2023-12-03 13:15:12
T0009125,S008,P0332,C002033,1,654.85,654.85,2023-11-18 12:28:50
T0009126,S022,P0234,C001656,8,122.39,979.12,2022-11-28 02:53:33
T0009127,S169,P0342,C001637,2,562.89,1125.78,2021-03-05 04:38:37
T0009128,S125,P0327,C001807,10,605.43,6054.3,2024-02-21 18:29:23
T0009129,S088,P0124,C000901,10,507.18,5071.8,2023-06-06 03:18:09
T0009130,S157,P0103,C002806,9,209.84,1888.56,2021-06-24 01:35:10
T0009131,S124,P0282,C002996,3,168.8,506.4,2023-11-16 08:50:40
T0009132,S106,P0233,C002478,7,618.4,4328.8,2024-12-05 04:04:08
T0009133,S036,P0375,C000037,8,268.15,2145.2,2024-03-21 13:09:44
T0009134,S146,P0252,C000068,10,163.59,1635.9,2022-02-01 05:47:01
T0009135,S027,P0139,C000463,9,520.2,4681.8,2021-06-22 19:43:23
