product_id,location_id,location_type,quantity,last_updated
PROD200855,LOC1767,Warehouse,991,2025-06-11 20:01:58
PROD203564,LOC2864,Warehouse,265,2023-07-30 07:41:20
PROD203029,LOC2355,Distributor,958,2024-03-17 18:10:25
PROD202956,LOC1770,Distributor,834,2024-02-18 12:59:54
PROD201292,LOC2420,Store,830,2025-04-15 21:05:47
PROD204631,LOC1383,Distributor,977,2025-01-17 10:57:00
PROD203815,LOC2294,Distributor,879,2024-08-29 22:45:16
PROD203610,LOC2295,Warehouse,164,2023-09-16 17:14:47
PROD203852,LOC1102,Store,273,2025-07-13 09:01:27
PROD200745,LOC1093,Distributor,201,2023-04-14 19:32:33
PROD204144,LOC1877,Distributor,705,2025-07-27 04:32:09
PROD203620,LOC2027,Store,104,2024-01-23 09:55:44
PROD200678,LOC1821,Distributor,166,2025-03-18 21:19:59
PROD204596,LOC1131,Warehouse,40,2025-10-13 04:12:01
PROD202571,LOC1667,Store,444,2023-08-23 00:30:15
PROD204430,LOC1380,Store,957,2025-04-24 07:49:52
PROD200181,LOC1218,Distributor,611,2024-07-03 17:52:49
PROD203820,LOC2348,Distributor,498,2025-10-23 08:03:07
PROD203143,LOC1787,Warehouse,696,2024-08-13 00:00:01
PROD202774,LOC1190,Warehouse,607,2024-01-20 10:14:40
PROD201398,LOC2307,Warehouse,645,2024-01-01 20:34:48
PROD200118,LOC2026,Distributor,26,2024-04-19 06:05:50
PROD201261,LOC2892,Distributor,832,2023-06-06 15:39:05
PROD203475,LOC2576,Distributor,432,2024-06-06 13:11:34
PROD203828,LOC1550,Store,385,2025-02-16 16:53:11
PROD203824,LOC1600,Warehouse,446,2023-08-14 16:24:12
PROD200953,LOC2464,Store,162,2024-12-02 18:48:47
PROD203476,LOC2694,Store,726,2023-12-18 02:34:17
PROD200444,LOC1986,Store,789,2023-01-16 13:46:22
PROD202930,LOC2994,Store,711,2023-05-19 03:50:51
PROD201854,LOC2216,Warehouse,240,2023-05-30 01:32:24
PROD204263,LOC2048,Store,391,2025-03-21 12:59:00
PROD202552,LOC1197,Warehouse,464,2025-09-25 16:20:16
PROD204963,LOC2420,Distributor,47,2023-01-26 23:38:54
PROD201642,LOC2399,Distributor,81,2023-07-02 00:14:55
PROD201973,LOC2420,Warehouse,838,2025-04-18 15:32:17
PROD201571,LOC1155,Store,203,2023-02-24 21:13:04
PROD204729,LOC2883,Distributor,399,2025-05-24 19:57:22
PROD204184,LOC2209,Warehouse,572,2023-12-21 17:48:37
PROD202565,LOC1074,Warehouse,564,2024-05-02 04:50:23
PROD204617,LOC1141,Warehouse,932,2023-10-30 18:39:16
PROD202837,LOC2616,Distributor,723,2023-10-24 12:07:36
PROD201944,LOC2923,Distributor,131,2025-05-25 05:40:40
PROD202183,LOC2132,Distributor,213,2025-07-09 19:25:15
PROD203042,LOC2367,Distributor,716,2024-06-23 17:18:26
PROD200291,LOC2022,Store,26,2025-01-16 08:10:00
PROD203719,LOC2140,Distributor,359,2025-12-11 06:44:26
PROD200663,LOC1317,Store,790,2023-09-14 16:38:53
PROD202660,LOC2468,Warehouse,916,2024-07-06 16:05:40
PROD200005,LOC2739,Store,622,2023-10-23 16:51:14
PROD200945,LOC2663,Store,354,2025-12-14 06:43:50
PROD204322,LOC2985,Warehouse,654,2023-10-08 06:11:38
PROD204721,LOC1930,Distributor,631,2024-07-28 05:39:42
PROD200658,LOC1640,Warehouse,952,2023-01-09 08:27:05
PROD203961,LOC2832,Store,772,2025-03-22 15:00:10
PROD202028,LOC2628,Distributor,835,2025-08-28 12:36:34
PROD200824,LOC2956,Store,208,2025-09-03 16:54:43
PROD201309,LOC1824,Distributor,729,2024-05-15 18:37:32
PROD200920,LOC1799,Distributor,492,2024-06-08 03:28:53
PROD203070,LOC2878,Distributor,18,2023-04-02 17:48:47
PROD201113,LOC2065,Store,800,2025-04-09 14:03:40
PROD203969,LOC2373,Distributor,376,2023-12-24 05:38:05
PROD203604,LOC1700,Distributor,210,2024-11-20 06:31:15
PROD202055,LOC2157,Warehouse,511,2023-10-07 12:33:17
PROD202018,LOC2938,Store,360,2024-07-11 19:38:32
PROD204578,LOC2936,Store,800,2025-03-10 21:54:23
PROD200230,LOC1768,Distributor,171,2023-11-30 02:46:32
PROD203560,LOC2885,Store,597,2024-06-14 17:18:52
PROD203235,LOC1984,Distributor,313,2025-06-12 03:16:54
PROD203760,LOC1949,Store,267,2024-03-07 06:37:38
PROD202602,LOC2173,Store,775,2025-09-23 10:40:24
PROD202693,LOC2895,Store,659,2023-01-23 13:13:07
PROD202014,LOC2259,Warehouse,899,2023-11-04 02:09:51
PROD202320,LOC1484,Distributor,924,2024-02-14 02:06:37
PROD202339,LOC1312,Distributor,296,2025-02-10 01:12:58
PROD202206,LOC2611,Warehouse,507,2025-01-01 11:53:00
PROD202990,LOC1711,Distributor,459,2025-10-24 21:30:43
PROD202292,LOC1019,Store,401,2023-07-20 17:34:11
PROD202543,LOC2823,Distributor,472,2024-08-01 00:00:51
PROD202121,LOC2514,Store,739,2024-03-29 17:48:53
PROD202352,LOC2039,Store,832,2025-05-14 15:39:17
PROD203324,LOC1058,Store,124,2023-07-02 08:22:15
PROD201540,LOC2824,Distributor,69,2024-05-27 08:09:57
PROD201496,LOC1008,Store,991,2023-12-08 15:35:00
PROD201946,LOC2586,Store,308,2024-01-19 10:36:35
PROD200420,LOC2657,Warehouse,138,2024-12-26 23:17:00
PROD202583,LOC2098,Distributor,942,2025-07-18 14:24:10
PROD203453,LOC1973,Distributor,344,2025-11-24 00:03:55
PROD203846,LOC2071,Store,995,2024-02-19 11:42:07
PROD200491,LOC1808,Distributor,398,2023-07-19 11:13:49
PROD200107,LOC2523,Warehouse,33,2025-05-03 19:01:59
PROD203546,LOC1314,Distributor,757,2024-01-22 09:09:43
PROD204564,LOC2658,Warehouse,221,2023-10-26 09:23:59
PROD204947,LOC1069,Distributor,873,2023-12-27 23:18:42
PROD202395,LOC2358,Store,342,2023-05-22 12:37:58
PROD204219,LOC1347,Distributor,248,2025-06-09 02:58:40
PROD204984,LOC2726,Warehouse,793,2024-04-17 05:31:25
PROD200741,LOC1907,Distributor,388,2025-06-19 01:58:47
PROD201543,LOC2412,Warehouse,209,2025-08-04 15:20:45
PROD204650,LOC2509,Store,144,2024-12-05 13:24:04
PROD203393,LOC1365,Warehouse,191,2024-07-08 11:32:48
PROD200706,LOC1933,Store,328,2023-06-21 13:10:19
PROD203895,LOC2024,Warehouse,666,2024-04-07 06:10:02
PROD203030,LOC2655,Distributor,565,2024-06-03 17:36:23
PROD203006,LOC1915,Warehouse,40,2024-03-12 09:02:45
PROD201059,LOC1221,Store,610,2023-08-04 12:19:35
PROD204070,LOC2401,Warehouse,555,2025-05-28 05:54:50
PROD202612,LOC2060,Store,308,2024-09-06 10:24:43
PROD204692,LOC2695,Store,336,2023-03-01 08:33:54
PROD202795,LOC1444,Warehouse,656,2023-11-10 04:34:24
PROD200367,LOC1848,Warehouse,687,2023-03-04 18:35:25
PROD201416,LOC1072,Warehouse,719,2025-02-08 21:24:32
PROD200609,LOC1480,Distributor,851,2023-03-21 18:53:48
PROD202464,LOC1554,Warehouse,855,2023-08-09 10:26:57
PROD201931,LOC2673,Distributor,434,2024-03-07 15:45:52
PROD201323,LOC2351,Warehouse,523,2024-01-10 07:32:15
PROD204345,LOC2331,Warehouse,762,2024-03-31 18:29:24
PROD204155,LOC1774,Store,301,2024-08-13 03:53:30
PROD200316,LOC1314,Distributor,141,2024-11-09 22:27:35
PROD200847,LOC1957,Warehouse,832,2023-03-19 23:33:08
PROD200636,LOC2425,Warehouse,245,2023-09-10 02:59:45
PROD203010,LOC1785,Warehouse,888,2023-07-15 17:22:48
PROD200270,LOC1547,Warehouse,15,2024-03-31 09:47:28
PROD204126,LOC2668,Store,594,2025-04-03 09:48:01
PROD200380,LOC1907,Distributor,513,2025-12-29 19:04:11
PROD204150,LOC2920,Warehouse,69,2025-01-30 22:30:22
PROD200048,LOC1979,Distributor,163,2024-08-20 08:36:39
PROD200353,LOC2628,Store,838,2024-12-15 06:33:53
PROD200098,LOC1341,Store,389,2025-03-29 20:50:48
PROD201710,LOC2247,Store,525,2024-04-28 21:28:52
PROD204755,LOC1319,Store,707,2023-10-02 19:20:47
PROD200674,LOC2551,Store,184,2023-02-26 14:38:45
PROD203307,LOC2796,Warehouse,195,2023-12-06 22:37:31
PROD201537,LOC1469,Warehouse,591,2023-05-10 17:55:56
PROD202297,LOC2261,Distributor,162,2025-01-24 01:33:29
PROD200610,LOC1534,Warehouse,489,2024-10-06 00:14:32
PROD204439,LOC1223,Distributor,389,2023-01-17 13:05:15
PROD201592,LOC2847,Distributor,725,2023-01-10 08:46:16
PROD203105,LOC1515,Warehouse,200,2024-08-09 01:53:33
PROD200466,LOC1834,Warehouse,471,2023-07-09 09:03:14
PROD203232,LOC2334,Warehouse,345,2024-10-12 18:11:52
PROD201445,LOC2741,Warehouse,665,2023-01-03 01:42:12
PROD202966,LOC2106,Warehouse,853,2025-11-21 03:38:02
PROD202775,LOC2458,Store,592,2025-03-10 04:05:11
PROD200228,LOC1222,Distributor,385,2023-08-09 18:34:56
PROD203259,LOC1200,Distributor,195,2023-04-21 20:17:52
PROD203567,LOC2370,Store,796,2023-04-10 21:42:27
PROD203990,LOC2535,Distributor,21,2024-08-14 12:41:26
PROD204257,LOC1846,Store,893,2023-04-30 14:13:32
PROD204486,LOC1446,Store,549,2025-06-14 14:54:48
PROD202086,LOC1294,Distributor,187,2023-08-06 14:08:57
PROD201316,LOC2439,Warehouse,550,2024-01-03 09:15:13
PROD200845,LOC2401,Distributor,677,2025-01-02 02:44:38
PROD203014,LOC1061,Warehouse,366,2025-11-28 15:01:50
PROD200861,LOC1915,Warehouse,502,2025-08-30 14:12:19
PROD204552,LOC1360,Warehouse,393,2024-01-25 10:05:12
PROD202576,LOC2299,Warehouse,405,2024-12-05 06:35:04
PROD204515,LOC1375,Distributor,769,2024-05-09 20:26:55
PROD201072,LOC2628,Distributor,309,2024-06-23 02:21:39
PROD202266,LOC2413,Distributor,800,2023-12-28 07:23:29
PROD202319,LOC2455,Distributor,526,2023-07-23 07:47:07
PROD203522,LOC2449,Distributor,478,2025-01-12 17:20:29
PROD204401,LOC1872,Warehouse,975,2025-02-22 07:29:08
PROD202027,LOC2085,Store,711,2025-09-10 12:39:35
PROD201585,LOC1516,Store,298,2025-12-01 06:53:27
PROD204341,LOC2879,Store,100,2024-07-04 19:26:03
PROD203766,LOC1245,Distributor,962,2024-10-02 07:26:22
PROD203132,LOC1633,Store,737,2024-11-29 18:23:00
PROD204481,LOC1984,Warehouse,718,2023-06-08 13:12:31
PROD201493,LOC2136,Warehouse,154,2023-12-20 15:53:10
PROD200372,LOC2465,Warehouse,293,2025-06-19 23:38:06
PROD203943,LOC2976,Warehouse,933,2024-02-12 11:17:12
PROD202919,LOC2119,Distributor,341,2025-07-22 05:31:46
PROD201404,LOC1090,Warehouse,79,2025-01-06 20:43:01
PROD200083,LOC1523,Warehouse,72,2024-08-20 23:31:31
PROD200447,LOC2390,Store,601,2023-12-04 17:22:58
PROD200629,LOC1264,Distributor,54,2023-02-13 20:09:44
PROD200828,LOC1531,Store,350,2023-12-09 21:34:00
PROD200595,LOC2184,Warehouse,74,2024-02-06 12:42:37
PROD202580,LOC1723,Warehouse,111,2024-11-11 18:23:30
PROD203260,LOC1386,Store,646,2023-07-16 13:42:12
PROD200883,LOC1117,Warehouse,151,2023-06-28 10:44:11
PROD203081,LOC1048,Store,137,2025-12-17 03:47:35
PROD203991,LOC2303,Warehouse,25,2024-01-23 14:08:19
PROD203583,LOC1058,Warehouse,308,2023-04-05 07:01:04
PROD201462,LOC1794,Distributor,581,2023-12-01 06:52:58
PROD204657,LOC1376,Distributor,778,2024-03-07 14:18:41
PROD200374,LOC1330,Warehouse,385,2025-09-16 01:11:37
PROD200308,LOC2072,Warehouse,512,2025-01-09 01:52:18
PROD201359,LOC1649,Distributor,313,2024-06-01 03:13:06
PROD201962,LOC1328,Warehouse,924,2024-08-20 20:35:26
PROD204708,LOC2745,Warehouse,747,2025-09-29 03:56:49
PROD202752,LOC1217,Distributor,431,2025-11-26 08:08:29
PROD200425,LOC2342,Store,480,2023-01-31 04:45:12
PROD202483,LOC2550,Distributor,926,2023-07-06 11:41:03
PROD202874,LOC1870,Store,758,2024-02-06 22:17:44
PROD204843,LOC1440,Store,165,2023-06-01 12:24:08
PROD201576,LOC2858,Distributor,734,2024-03-06 07:24:38
PROD203209,LOC2696,Store,411,2024-01-14 16:00:23
PROD200221,LOC1389,Warehouse,64,2024-08-13 06:01:20
PROD202329,LOC1670,Store,90,2024-03-29 05:45:01
PROD200687,LOC2275,Distributor,875,2023-02-16 09:46:10
PROD204394,LOC2210,Distributor,342,2024-12-06 03:52:01
PROD201407,LOC1317,Warehouse,565,2023-03-03 07:42:01
PROD204690,LOC2492,Distributor,600,2025-11-29 11:30:33
PROD204359,LOC2364,Distributor,586,2024-09-22 17:41:18
PROD204725,LOC1718,Store,875,2023-09-12 15:59:37
PROD200504,LOC2429,Distributor,395,2023-11-17 20:22:57
PROD200421,LOC2356,Store,729,2025-05-08 07:36:22
PROD200085,LOC1157,Store,61,2024-03-14 02:55:02
PROD202269,LOC1077,Warehouse,283,2023-04-26 19:58:24
PROD201404,LOC2078,Store,650,2023-08-31 21:47:15
PROD202724,LOC2065,Warehouse,119,2023-11-23 16:13:24
PROD204855,LOC2856,Store,539,2023-01-20 18:21:45
PROD200502,LOC1071,Warehouse,486,2024-03-21 19:49:11
PROD203669,LOC1454,Store,719,2024-06-04 23:00:11
PROD202867,LOC2864,Distributor,96,2024-05-07 18:29:35
PROD203912,LOC2240,Distributor,414,2024-06-27 23:01:14
PROD202412,LOC1648,Distributor,632,2024-02-11 19:55:04
PROD200444,LOC2155,Distributor,849,2025-03-28 08:16:56
PROD200944,LOC1683,Warehouse,918,2023-07-06 02:27:53
PROD204102,LOC2137,Store,889,2023-03-29 03:35:18
PROD204085,LOC1119,Distributor,223,2025-07-03 23:59:46
PROD204861,LOC1051,Distributor,660,2025-03-26 21:42:04
PROD203127,LOC1122,Store,190,2023-11-04 13:53:54
PROD201164,LOC2491,Distributor,916,2023-01-16 13:23:31
PROD203959,LOC1478,Store,517,2023-03-08 10:18:17
PROD204910,LOC1744,Warehouse,694,2024-08-01 20:12:09
PROD204410,LOC1569,Warehouse,749,2023-03-26 15:41:00
PROD203382,LOC1433,Distributor,92,2023-09-13 13:34:52
PROD200338,LOC1699,Store,672,2023-10-04 11:18:32
PROD204155,LOC1367,Store,129,2025-11-29 17:35:45
PROD201477,LOC2277,Warehouse,186,2023-06-28 02:15:04
PROD202207,LOC2219,Distributor,469,2024-06-10 10:21:28
PROD203630,LOC1828,Store,806,2025-12-16 20:40:29
PROD203916,LOC1281,Distributor,695,2023-12-24 18:30:00
PROD203543,LOC1368,Store,233,2025-09-21 02:46:31
PROD201279,LOC2215,Store,42,2023-07-04 22:15:47
PROD200872,LOC1747,Store,515,2024-07-06 11:49:36
PROD201742,LOC2513,Warehouse,68,2024-09-10 09:55:42
PROD200654,LOC1498,Warehouse,625,2023-09-28 13:21:55
PROD202204,LOC1218,Warehouse,473,2025-02-06 01:21:16
PROD200756,LOC1115,Distributor,623,2023-05-08 13:11:47
PROD203883,LOC2585,Warehouse,435,2023-04-06 02:55:42
PROD203093,LOC2657,Store,59,2025-05-03 17:13:50
PROD202350,LOC2395,Warehouse,569,2023-04-26 07:00:00
PROD200750,LOC1189,Distributor,375,2024-10-23 17:12:30
PROD201984,LOC1579,Store,645,2024-07-07 17:44:55
PROD200113,LOC1742,Store,856,2025-05-28 02:35:26
PROD201592,LOC1758,Warehouse,129,2024-08-09 15:34:14
PROD204362,LOC2163,Warehouse,386,2023-10-21 22:49:12
PROD202091,LOC2251,Distributor,633,2025-04-08 14:04:40
PROD201832,LOC2695,Distributor,727,2024-09-28 03:50:07
PROD202728,LOC2174,Store,841,2025-05-31 01:11:43
PROD200064,LOC2280,Distributor,176,2025-09-02 09:23:48
PROD202085,LOC2821,Warehouse,989,2024-08-13 17:02:29
PROD200547,LOC2676,Warehouse,308,2023-04-18 17:04:13
PROD203552,LOC2726,Warehouse,23,2023-07-11 00:57:43
PROD201085,LOC1131,Warehouse,717,2024-07-20 22:06:22
PROD204049,LOC2638,Warehouse,274,2023-05-18 18:02:31
PROD202951,LOC1306,Store,86,2023-12-04 15:31:57
PROD203311,LOC2192,Warehouse,827,2024-12-17 20:36:20
PROD204806,LOC2389,Store,670,2023-10-22 08:31:59
PROD202416,LOC1333,Store,165,2025-03-28 15:39:53
PROD204413,LOC2797,Store,161,2024-07-11 04:39:34
PROD201627,LOC1207,Warehouse,460,2025-10-23 06:48:49
PROD203578,LOC2772,Store,962,2025-09-20 07:53:47
PROD201876,LOC2914,Store,588,2024-04-10 02:15:03
PROD201164,LOC1364,Distributor,530,2024-10-03 04:47:36
PROD200869,LOC2289,Warehouse,80,2023-10-30 03:27:13
PROD204569,LOC1303,Store,455,2025-12-08 16:28:33
PROD200558,LOC1307,Distributor,426,2024-12-21 07:42:13
PROD204191,LOC2530,Store,9,2023-04-05 19:26:26
PROD203075,LOC2278,Distributor,689,2024-05-14 08:59:09
PROD203028,LOC1732,Store,347,2025-11-25 23:16:52
PROD200808,LOC1259,Distributor,916,2023-03-15 16:14:14
PROD203514,LOC2299,Warehouse,991,2024-06-19 09:07:52
PROD200846,LOC1356,Store,35,2023-05-01 17:50:30
PROD204916,LOC2995,Warehouse,574,2023-08-29 05:55:14
PROD203230,LOC2662,Store,941,2024-05-31 17:58:28
PROD201390,LOC2299,Store,612,2023-03-05 13:53:57
PROD201950,LOC1655,Warehouse,589,2023-12-27 13:31:50
PROD202891,LOC2623,Store,445,2023-08-01 05:13:15
PROD203755,LOC2737,Store,691,2024-08-01 18:09:00
PROD201159,LOC1417,Store,476,2023-01-19 12:17:27
PROD201598,LOC1853,Warehouse,469,2025-05-07 00:36:11
PROD200900,LOC2255,Store,686,2023-09-21 12:35:57
PROD204380,LOC2051,Store,625,2023-05-12 18:39:17
PROD202715,LOC2447,Distributor,61,2023-11-16 12:25:14
PROD201621,LOC2485,Warehouse,281,2025-01-17 07:11:05
PROD201182,LOC1601,Store,400,2025-08-24 21:08:42
PROD201112,LOC1585,Store,432,2025-08-15 19:37:50
PROD203721,LOC2686,Store,482,2024-07-14 06:08:18
PROD204839,LOC1228,Distributor,407,2023-02-21 01:38:09
PROD201861,LOC1687,Warehouse,612,2025-02-05 00:42:07
PROD200739,LOC2934,Warehouse,400,2024-11-25 03:51:28
PROD204997,LOC2303,Store,841,2024-12-21 19:20:35
PROD203806,LOC2211,Distributor,67,2025-05-24 14:03:51
PROD200886,LOC2972,Distributor,389,2023-01-04 08:55:26
PROD200532,LOC1233,Store,31,2023-05-19 21:28:21
PROD201381,LOC2703,Distributor,221,2023-05-16 12:15:31
PROD201525,LOC2873,Store,704,2023-07-29 22:49:04
PROD200332,LOC1795,Warehouse,555,2023-06-23 11:15:37
PROD202035,LOC2319,Distributor,913,2023-10-20 16:26:53
PROD203161,LOC1490,Warehouse,968,2024-05-03 07:35:04
PROD204017,LOC1469,Distributor,58,2025-09-30 11:35:23
PROD204933,LOC1655,Distributor,299,2025-12-30 20:09:08
PROD200009,LOC2382,Store,167,2025-03-02 10:57:24
PROD202912,LOC2155,Warehouse,509,2025-12-08 08:27:23
PROD204772,LOC1178,Store,925,2025-05-29 06:20:20
PROD200659,LOC2827,Distributor,459,2023-11-11 05:55:11
PROD201596,LOC2811,Store,744,2025-05-27 19:55:51
PROD202619,LOC1874,Store,100,2023-09-08 18:28:15
PROD203182,LOC2199,Store,575,2024-08-09 09:24:16
PROD200256,LOC2526,Warehouse,52,2025-06-01 05:28:51
PROD203430,LOC1398,Warehouse,91,2025-10-05 17:16:39
PROD203050,LOC2042,Distributor,874,2025-09-02 00:10:01
PROD200047,LOC1210,Distributor,590,2023-10-25 23:20:52
PROD200200,LOC2768,Distributor,372,2024-09-14 21:45:47
PROD200419,LOC1983,Store,793,2023-08-05 05:20:31
PROD203689,LOC2621,Warehouse,424,2023-12-15 20:20:51
PROD201588,LOC2103,Warehouse,112,2024-11-21 21:21:29
PROD203958,LOC1469,Warehouse,291,2024-01-06 19:26:14
PROD203921,LOC2127,Store,33,2024-01-08 18:45:29
PROD202359,LOC2624,Distributor,256,2023-09-23 03:38:41
PROD202084,LOC2314,Warehouse,963,2024-01-05 10:51:05
PROD203832,LOC2097,Warehouse,655,2023-01-13 08:40:55
PROD200656,LOC2796,Distributor,884,2025-09-20 18:15:15
PROD200105,LOC2719,Distributor,955,2024-01-19 19:44:18
PROD201941,LOC2699,Store,201,2025-10-06 17:59:43
PROD204810,LOC1103,Warehouse,699,2025-06-10 10:11:16
PROD203072,LOC1888,Distributor,350,2025-03-07 14:28:49
PROD204003,LOC1799,Warehouse,639,2024-06-23 12:55:21
PROD202109,LOC1393,Warehouse,183,2025-06-19 14:28:34
PROD201331,LOC2670,Warehouse,19,2025-07-21 21:34:24
PROD202173,LOC2755,Warehouse,27,2025-08-28 16:08:58
PROD204850,LOC1333,Distributor,880,2024-05-14 06:17:36
PROD202949,LOC2676,Warehouse,186,2023-01-27 12:58:08
PROD201904,LOC1157,Distributor,144,2024-09-26 16:22:50
PROD203035,LOC1275,Store,47,2023-03-12 23:24:20
PROD204348,LOC2144,Warehouse,788,2024-11-29 07:37:38
PROD201046,LOC1876,Store,808,2024-04-23 14:28:14
PROD201390,LOC2364,Warehouse,4,2023-10-07 13:43:02
PROD203600,LOC1675,Warehouse,430,2024-01-30 23:42:37
PROD204836,LOC1462,Store,76,2024-03-30 07:40:38
PROD200882,LOC1936,Store,326,2023-01-19 01:12:26
PROD202502,LOC1318,Distributor,608,2025-07-26 14:02:56
PROD202310,LOC1865,Warehouse,468,2024-07-28 22:23:03
PROD203536,LOC2842,Distributor,488,2024-02-29 11:57:24
PROD201835,LOC2522,Distributor,281,2023-03-01 16:18:13
PROD200663,LOC1760,Distributor,169,2023-11-02 07:58:44
PROD201974,LOC1101,Warehouse,974,2024-03-26 18:15:57
PROD201642,LOC1067,Distributor,62,2024-08-22 16:28:17
PROD202076,LOC2067,Warehouse,437,2023-03-24 17:26:37
PROD201610,LOC1621,Store,386,2024-05-12 21:52:11
PROD202547,LOC1348,Store,616,2024-08-19 06:31:24
PROD201232,LOC2705,Store,671,2024-07-04 19:37:00
PROD201730,LOC2428,Warehouse,431,2023-01-18 12:39:34
PROD200026,LOC1101,Distributor,686,2024-10-01 05:11:09
PROD204970,LOC1585,Store,689,2023-05-18 23:04:33
PROD204502,LOC1723,Store,188,2025-09-16 17:10:54
PROD200260,LOC2478,Distributor,923,2025-06-07 17:27:59
PROD204651,LOC2101,Distributor,3,2023-08-07 11:35:45
PROD201536,LOC1769,Store,71,2025-07-28 07:11:41
PROD200602,LOC1660,Warehouse,889,2025-10-26 08:54:29
PROD202110,LOC2298,Warehouse,384,2023-01-11 20:52:44
PROD202758,LOC2689,Warehouse,976,2025-04-23 18:26:57
PROD203050,LOC1211,Distributor,940,2023-01-17 18:40:14
PROD200047,LOC1982,Distributor,590,2025-04-05 09:43:43
PROD200813,LOC1064,Store,898,2025-05-03 20:23:32
PROD201079,LOC1810,Store,209,2023-02-06 12:36:29
PROD202270,LOC2221,Store,186,2023-04-17 00:50:47
PROD201835,LOC2076,Distributor,218,2025-09-09 19:51:38
PROD203977,LOC2266,Warehouse,761,2024-08-11 11:04:14
PROD204452,LOC2032,Distributor,367,2025-05-01 08:35:08
PROD203214,LOC1447,Warehouse,95,2023-09-28 09:47:31
PROD204448,LOC1017,Distributor,129,2025-05-30 09:45:05
PROD201667,LOC1596,Store,385,2025-01-30 22:42:58
PROD202283,LOC1987,Store,517,2024-03-25 22:12:08
PROD202401,LOC1777,Store,861,2025-05-10 20:16:26
PROD203985,LOC1365,Warehouse,982,2024-01-12 11:06:42
PROD203012,LOC1167,Store,867,2025-11-01 14:01:00
PROD200385,LOC1666,Store,579,2023-06-10 02:53:24
PROD200691,LOC1817,Warehouse,674,2023-04-15 03:03:36
PROD202758,LOC2035,Store,745,2023-10-20 14:34:32
PROD204417,LOC2762,Warehouse,728,2025-10-09 00:41:37
PROD201982,LOC2331,Store,378,2024-01-18 05:58:13
PROD203069,LOC2557,Distributor,647,2023-12-31 20:45:11
PROD201753,LOC2860,Warehouse,201,2024-04-09 11:05:03
PROD200732,LOC1666,Store,333,2023-02-12 11:07:38
PROD201053,LOC2673,Distributor,902,2023-12-19 22:45:22
PROD204852,LOC2897,Warehouse,266,2025-03-01 16:46:43
PROD200456,LOC1577,Warehouse,36,2025-09-18 04:55:18
PROD201760,LOC1341,Distributor,588,2024-01-28 01:27:37
PROD202582,LOC1139,Warehouse,951,2023-03-27 17:52:38
PROD204876,LOC1413,Warehouse,287,2025-07-02 02:10:00
PROD204607,LOC2850,Store,778,2025-04-22 14:23:24
PROD202596,LOC1812,Store,383,2024-08-04 10:30:01
PROD204208,LOC2008,Store,621,2023-07-03 02:32:34
PROD202448,LOC2491,Store,684,2025-06-21 16:16:34
PROD201925,LOC1996,Distributor,822,2024-04-27 11:03:07
PROD200512,LOC1506,Store,141,2023-07-28 11:51:07
PROD202338,LOC2583,Distributor,59,2025-03-06 01:34:07
PROD201175,LOC2917,Warehouse,558,2024-09-19 16:40:29
PROD200817,LOC2362,Warehouse,867,2024-12-17 08:10:36
PROD203803,LOC2563,Distributor,401,2025-10-09 19:09:03
PROD200465,LOC1696,Warehouse,320,2023-04-30 20:18:01
PROD200907,LOC1761,Store,251,2025-07-19 16:36:28
PROD200210,LOC2489,Warehouse,435,2023-10-14 11:54:58
PROD201574,LOC2896,Warehouse,740,2024-04-21 14:07:35
PROD203574,LOC1981,Warehouse,309,2023-10-25 14:22:23
PROD204503,LOC2755,Store,411,2023-11-02 16:59:33
PROD203980,LOC1195,Warehouse,269,2024-11-11 11:34:34
PROD201938,LOC2755,Warehouse,971,2025-11-12 16:25:07
PROD201483,LOC1190,Store,497,2025-08-08 23:47:18
PROD201047,LOC2298,Warehouse,616,2024-12-04 18:10:34
PROD202939,LOC2196,Warehouse,105,2025-04-18 02:26:51
PROD204029,LOC2213,Store,530,2025-03-06 04:38:19
PROD203443,LOC1207,Store,637,2025-01-21 09:40:33
PROD200056,LOC1680,Warehouse,39,2023-11-19 04:39:02
PROD202965,LOC2346,Store,833,2025-07-05 17:55:49
PROD200699,LOC1611,Warehouse,544,2024-02-27 02:59:42
PROD201686,LOC2198,Warehouse,10,2023-12-25 17:50:26
PROD204716,LOC2999,Store,127,2025-03-18 06:02:18
PROD203928,LOC1482,Store,392,2024-10-20 09:42:41
PROD202936,LOC1407,Store,426,2023-05-29 07:02:26
PROD204940,LOC2768,Store,822,2024-06-22 07:58:48
PROD200109,LOC1284,Distributor,708,2024-04-08 03:27:12
PROD203403,LOC1391,Store,570,2025-03-24 14:43:08
PROD203375,LOC1162,Store,696,2023-11-21 13:02:29
PROD202472,LOC2533,Store,910,2023-09-11 22:24:27
PROD204949,LOC1500,Store,401,2023-12-09 09:05:12
PROD202123,LOC2553,Distributor,330,2024-08-18 10:01:31
PROD201196,LOC2966,Warehouse,660,2024-05-06 00:27:38
PROD201504,LOC1201,Store,803,2024-02-18 02:42:21
PROD203863,LOC2806,Distributor,151,2023-10-21 09:47:16
PROD203381,LOC2208,Warehouse,956,2025-12-09 15:48:01
PROD202728,LOC2999,Distributor,529,2023-03-18 14:47:28
PROD202498,LOC2821,Warehouse,265,2023-11-30 01:50:28
PROD203943,LOC2715,Distributor,968,2025-01-22 22:10:20
PROD202470,LOC2483,Warehouse,855,2024-06-05 19:18:31
