shop_id,shop_name,owner_name,city,state,created_at
LSHOP74103,LocalShop_4103,Owner_4103,Bengaluru,Maharashtra,2023-08-17 01:03:26
LSHOP74104,LocalShop_4104,Owner_4104,Jaipur,Maharashtra,2024-08-15 18:39:57
LSHOP74105,LocalShop_4105,Owner_4105,Bengaluru,Maharashtra,2023-07-25 21:44:04
LSHOP74106,LocalShop_4106,Owner_4106,Delhi,Karnataka,2023-09-20 14:22:14
LSHOP74107,LocalShop_4107,Owner_4107,Lucknow,Maharashtra,2025-02-08 19:16:31
LSHOP74108,LocalShop_4108,Owner_4108,Mumbai,Maharashtra,2025-03-28 19:07:37
LSHOP74109,LocalShop_4109,Owner_4109,Pune,Gujarat,2023-06-23 19:25:51
LSHOP74110,LocalShop_4110,Owner_4110,Chennai,Gujarat,2024-06-22 23:38:29
LSHOP74111,LocalShop_4111,Owner_4111,Chennai,Delhi,2024-11-17 11:11:01
LSHOP74112,LocalShop_4112,Owner_4112,Bengaluru,Tamil Nadu,2025-06-24 14:52:35
LSHOP74113,LocalShop_4113,Owner_4113,Pune,Telangana,2023-01-07 08:39:51
LSHOP74114,LocalShop_4114,Owner_4114,Delhi,Gujarat,2024-03-26 07:52:07
LSHOP74115,LocalShop_4115,Owner_4115,Kolkata,Maharashtra,2024-11-20 13:45:50
LSHOP74116,LocalShop_4116,Owner_4116,Bengaluru,Maharashtra,2024-05-29 07:04:10
LSHOP74117,LocalShop_4117,Owner_4117,Bengaluru,Rajasthan,2025-10-01 10:47:05
LSHOP74118,LocalShop_4118,Owner_4118,Jaipur,Karnataka,2025-04-23 19:56:59
LSHOP74119,LocalShop_4119,Owner_4119,Surat,Maharashtra,2024-10-18 08:42:58
LSHOP74120,LocalShop_4120,Owner_4120,Mumbai,Karnataka,2024-05-18 08:47:53
LSHOP74121,LocalShop_4121,Owner_4121,Nagpur,Tamil Nadu,2024-06-13 06:53:16
LSHOP74122,LocalShop_4122,Owner_4122,Hyderabad,Telangana,2025-04-01 20:34:51
LSHOP74123,LocalShop_4123,Owner_4123,Delhi,West Bengal,2024-09-04 22:49:10
LSHOP74124,LocalShop_4124,Owner_4124,Mumbai,Tamil Nadu,2023-01-30 07:04:27
LSHOP74125,LocalShop_4125,Owner_4125,Jaipur,Tamil Nadu,2025-07-18 13:13:51
LSHOP74126,LocalShop_4126,Owner_4126,Kolkata,Telangana,2025-03-02 04:43:51
LSHOP74127,LocalShop_4127,Owner_4127,Lucknow,Karnataka,2024-12-26 00:31:29
LSHOP74128,LocalShop_4128,Owner_4128,Chennai,Telangana,2025-02-04 16:13:56
LSHOP74129,LocalShop_4129,Owner_4129,Kolkata,Delhi,2023-03-20 22:00:46
LSHOP74130,LocalShop_4130,Owner_4130,Hyderabad,Gujarat,2025-11-25 22:32:49
LSHOP74131,LocalShop_4131,Owner_4131,Chennai,Delhi,2023-04-05 04:17:07
LSHOP74132,LocalShop_4132,Owner_4132,Mumbai,Rajasthan,2024-06-22 16:09:34
LSHOP74133,LocalShop_4133,Owner_4133,Nagpur,Maharashtra,2024-02-13 19:22:24
LSHOP74134,LocalShop_4134,Owner_4134,Delhi,Telangana,2024-10-07 00:50:26
LSHOP74135,LocalShop_4135,Owner_4135,Jaipur,Gujarat,2025-06-09 06:13:53
LSHOP74136,LocalShop_4136,Owner_4136,Delhi,Uttar Pradesh,2025-11-07 03:38:03
LSHOP74137,LocalShop_4137,Owner_4137,Jaipur,West Bengal,2025-11-15 01:27:08
LSHOP74138,LocalShop_4138,Owner_4138,Pune,Uttar Pradesh,2024-02-02 22:12:25
LSHOP74139,LocalShop_4139,Owner_4139,Pune,Maharashtra,2025-06-27 01:19:50
LSHOP74140,LocalShop_4140,Owner_4140,Hyderabad,Maharashtra,2023-09-26 19:44:31
LSHOP74141,LocalShop_4141,Owner_4141,Lucknow,Telangana,2025-01-01 00:10:14
LSHOP74142,LocalShop_4142,Owner_4142,Delhi,Maharashtra,2023-03-28 19:13:31
LSHOP74143,LocalShop_4143,Owner_4143,Delhi,Telangana,2023-10-09 09:07:20
LSHOP74144,LocalShop_4144,Owner_4144,Hyderabad,Delhi,2024-11-25 13:12:22
LSHOP74145,LocalShop_4145,Owner_4145,Chennai,Maharashtra,2023-02-26 11:18:47
LSHOP74146,LocalShop_4146,Owner_4146,Ahmedabad,Tamil Nadu,2025-04-01 04:02:56
LSHOP74147,LocalShop_4147,Owner_4147,Lucknow,Tamil Nadu,2025-07-03 12:17:20
LSHOP74148,LocalShop_4148,Owner_4148,Pune,Maharashtra,2023-07-06 19:56:00
LSHOP74149,LocalShop_4149,Owner_4149,Kolkata,Uttar Pradesh,2023-12-26 19:26:18
LSHOP74150,LocalShop_4150,Owner_4150,Lucknow,Maharashtra,2025-08-07 13:13:39
LSHOP74151,LocalShop_4151,Owner_4151,Jaipur,Maharashtra,2024-11-24 12:49:44
LSHOP74152,LocalShop_4152,Owner_4152,Pune,Tamil Nadu,2024-12-22 05:09:47
LSHOP74153,LocalShop_4153,Owner_4153,Bengaluru,Tamil Nadu,2023-06-27 11:08:33
LSHOP74154,LocalShop_4154,Owner_4154,Ahmedabad,Tamil Nadu,2024-10-12 17:43:12
LSHOP74155,LocalShop_4155,Owner_4155,Hyderabad,Maharashtra,2024-04-25 04:06:10
LSHOP74156,LocalShop_4156,Owner_4156,Ahmedabad,Maharashtra,2025-12-23 09:09:58
LSHOP74157,LocalShop_4157,Owner_4157,Mumbai,Gujarat,2024-02-08 10:13:37
LSHOP74158,LocalShop_4158,Owner_4158,Pune,West Bengal,2023-09-11 10:11:17
LSHOP74159,LocalShop_4159,Owner_4159,Hyderabad,Telangana,2025-09-01 04:52:04
LSHOP74160,LocalShop_4160,Owner_4160,Hyderabad,Delhi,2025-06-17 11:00:17
LSHOP74161,LocalShop_4161,Owner_4161,Mumbai,Rajasthan,2023-04-22 23:52:11
LSHOP74162,LocalShop_4162,Owner_4162,Mumbai,Gujarat,2024-11-16 04:39:25
LSHOP74163,LocalShop_4163,Owner_4163,Bengaluru,Karnataka,2025-07-09 16:02:13
LSHOP74164,LocalShop_4164,Owner_4164,Kolkata,West Bengal,2024-02-23 13:42:52
LSHOP74165,LocalShop_4165,Owner_4165,Surat,Tamil Nadu,2025-05-11 17:38:04
LSHOP74166,LocalShop_4166,Owner_4166,Hyderabad,Maharashtra,2025-02-14 01:20:38
LSHOP74167,LocalShop_4167,Owner_4167,Chennai,Maharashtra,2024-06-12 01:31:06
LSHOP74168,LocalShop_4168,Owner_4168,Pune,Rajasthan,2023-09-14 13:18:33
LSHOP74169,LocalShop_4169,Owner_4169,Nagpur,Maharashtra,2024-09-08 05:18:01
LSHOP74170,LocalShop_4170,Owner_4170,Surat,Gujarat,2025-06-03 14:09:28
LSHOP74171,LocalShop_4171,Owner_4171,Kolkata,Maharashtra,2024-10-07 06:17:27
LSHOP74172,LocalShop_4172,Owner_4172,Nagpur,Telangana,2024-01-16 04:48:43
LSHOP74173,LocalShop_4173,Owner_4173,Lucknow,Gujarat,2024-12-29 11:48:43
LSHOP74174,LocalShop_4174,Owner_4174,Delhi,Delhi,2024-08-18 15:06:06
LSHOP74175,LocalShop_4175,Owner_4175,Delhi,Karnataka,2023-04-01 21:29:49
LSHOP74176,LocalShop_4176,Owner_4176,Chennai,Gujarat,2024-03-15 09:46:27
LSHOP74177,LocalShop_4177,Owner_4177,Jaipur,Telangana,2024-08-19 00:20:43
LSHOP74178,LocalShop_4178,Owner_4178,Surat,Karnataka,2024-04-11 01:23:53
LSHOP74179,LocalShop_4179,Owner_4179,Hyderabad,Telangana,2024-10-12 10:33:01
LSHOP74180,LocalShop_4180,Owner_4180,Bengaluru,Telangana,2023-03-06 17:30:26
LSHOP74181,LocalShop_4181,Owner_4181,Kolkata,Maharashtra,2024-05-22 01:19:43
LSHOP74182,LocalShop_4182,Owner_4182,Jaipur,Gujarat,2023-06-24 06:40:54
LSHOP74183,LocalShop_4183,Owner_4183,Ahmedabad,Gujarat,2025-11-09 10:39:56
LSHOP74184,LocalShop_4184,Owner_4184,Chennai,West Bengal,2023-09-22 08:06:12
LSHOP74185,LocalShop_4185,Owner_4185,Nagpur,Rajasthan,2023-01-29 09:55:48
LSHOP74186,LocalShop_4186,Owner_4186,Pune,Tamil Nadu,2024-03-04 20:16:01
LSHOP74187,LocalShop_4187,Owner_4187,Pune,West Bengal,2025-12-25 10:02:26
LSHOP74188,LocalShop_4188,Owner_4188,Kolkata,Karnataka,2024-09-25 05:01:08
LSHOP74189,LocalShop_4189,Owner_4189,Mumbai,Karnataka,2023-07-08 17:30:34
LSHOP74190,LocalShop_4190,Owner_4190,Nagpur,Maharashtra,2025-01-26 06:41:28
LSHOP74191,LocalShop_4191,Owner_4191,Delhi,Maharashtra,2023-09-13 08:43:05
LSHOP74192,LocalShop_4192,Owner_4192,Bengaluru,Maharashtra,2023-04-20 21:42:10
LSHOP74193,LocalShop_4193,Owner_4193,Kolkata,Maharashtra,2025-11-10 03:38:58
LSHOP74194,LocalShop_4194,Owner_4194,Kolkata,Maharashtra,2025-12-06 09:24:27
LSHOP74195,LocalShop_4195,Owner_4195,Ahmedabad,Telangana,2024-04-23 03:54:02
LSHOP74196,LocalShop_4196,Owner_4196,Pune,Maharashtra,2023-08-16 21:46:31
LSHOP74197,LocalShop_4197,Owner_4197,Hyderabad,Maharashtra,2024-08-21 03:08:01
LSHOP74198,LocalShop_4198,Owner_4198,Lucknow,Delhi,2024-08-05 06:46:27
LSHOP74199,LocalShop_4199,Owner_4199,Hyderabad,Gujarat,2023-04-19 15:35:27
LSHOP74200,LocalShop_4200,Owner_4200,Bengaluru,Gujarat,2024-12-01 10:32:52
LSHOP74201,LocalShop_4201,Owner_4201,Kolkata,West Bengal,2023-05-20 05:33:51
LSHOP74202,LocalShop_4202,Owner_4202,Hyderabad,Delhi,2024-09-09 02:18:25
LSHOP74203,LocalShop_4203,Owner_4203,Ahmedabad,West Bengal,2025-04-09 06:31:23
LSHOP74204,LocalShop_4204,Owner_4204,Nagpur,Tamil Nadu,2024-09-08 11:53:15
LSHOP74205,LocalShop_4205,Owner_4205,Lucknow,Maharashtra,2024-05-28 08:56:48
LSHOP74206,LocalShop_4206,Owner_4206,Pune,Maharashtra,2023-04-04 13:56:48
LSHOP74207,LocalShop_4207,Owner_4207,Lucknow,Maharashtra,2023-10-17 05:33:53
LSHOP74208,LocalShop_4208,Owner_4208,Pune,Maharashtra,2023-06-18 16:08:28
LSHOP74209,LocalShop_4209,Owner_4209,Bengaluru,Delhi,2023-12-05 21:36:32
LSHOP74210,LocalShop_4210,Owner_4210,Mumbai,Delhi,2025-05-06 07:25:30
LSHOP74211,LocalShop_4211,Owner_4211,Lucknow,Telangana,2025-09-28 19:05:04
LSHOP74212,LocalShop_4212,Owner_4212,Kolkata,Tamil Nadu,2024-03-13 04:18:26
LSHOP74213,LocalShop_4213,Owner_4213,Delhi,Gujarat,2023-04-20 12:37:02
LSHOP74214,LocalShop_4214,Owner_4214,Chennai,Karnataka,2025-09-14 04:35:14
LSHOP74215,LocalShop_4215,Owner_4215,Pune,Maharashtra,2023-01-09 07:46:20
LSHOP74216,LocalShop_4216,Owner_4216,Lucknow,Maharashtra,2024-08-08 03:44:01
LSHOP74217,LocalShop_4217,Owner_4217,Lucknow,Tamil Nadu,2023-06-09 20:44:44
LSHOP74218,LocalShop_4218,Owner_4218,Pune,Uttar Pradesh,2025-01-12 19:41:53
LSHOP74219,LocalShop_4219,Owner_4219,Bengaluru,Maharashtra,2024-12-09 18:23:44
LSHOP74220,LocalShop_4220,Owner_4220,Lucknow,West Bengal,2025-09-08 10:34:54
LSHOP74221,LocalShop_4221,Owner_4221,Chennai,Delhi,2023-12-17 04:52:43
LSHOP74222,LocalShop_4222,Owner_4222,Surat,Karnataka,2025-08-30 01:15:53
LSHOP74223,LocalShop_4223,Owner_4223,Hyderabad,Karnataka,2025-03-26 09:48:10
LSHOP74224,LocalShop_4224,Owner_4224,Jaipur,Maharashtra,2025-01-20 17:29:59
LSHOP74225,LocalShop_4225,Owner_4225,Ahmedabad,West Bengal,2023-09-19 13:33:33
LSHOP74226,LocalShop_4226,Owner_4226,Surat,Maharashtra,2025-09-27 00:14:51
LSHOP74227,LocalShop_4227,Owner_4227,Bengaluru,Karnataka,2023-01-05 01:17:45
LSHOP74228,LocalShop_4228,Owner_4228,Lucknow,West Bengal,2025-05-31 23:59:12
LSHOP74229,LocalShop_4229,Owner_4229,Hyderabad,Maharashtra,2024-01-03 20:52:10
LSHOP74230,LocalShop_4230,Owner_4230,Chennai,Gujarat,2023-11-04 05:04:31
LSHOP74231,LocalShop_4231,Owner_4231,Hyderabad,Maharashtra,2023-03-22 11:41:27
LSHOP74232,LocalShop_4232,Owner_4232,Pune,Gujarat,2025-10-18 17:48:51
LSHOP74233,LocalShop_4233,Owner_4233,Kolkata,Telangana,2024-05-11 19:21:59
LSHOP74234,LocalShop_4234,Owner_4234,Nagpur,Telangana,2025-01-16 22:10:39
LSHOP74235,LocalShop_4235,Owner_4235,Chennai,Telangana,2023-04-06 21:11:38
LSHOP74236,LocalShop_4236,Owner_4236,Ahmedabad,Rajasthan,2023-04-26 00:11:04
LSHOP74237,LocalShop_4237,Owner_4237,Nagpur,Delhi,2024-05-02 19:37:21
LSHOP74238,LocalShop_4238,Owner_4238,Hyderabad,Tamil Nadu,2023-11-08 15:41:40
LSHOP74239,LocalShop_4239,Owner_4239,Bengaluru,Delhi,2023-06-13 13:46:31
LSHOP74240,LocalShop_4240,Owner_4240,Ahmedabad,Uttar Pradesh,2024-08-02 11:50:13
LSHOP74241,LocalShop_4241,Owner_4241,Jaipur,Tamil Nadu,2023-05-24 07:50:03
LSHOP74242,LocalShop_4242,Owner_4242,Bengaluru,Rajasthan,2024-08-30 20:39:23
LSHOP74243,LocalShop_4243,Owner_4243,Jaipur,Telangana,2024-03-30 17:34:06
LSHOP74244,LocalShop_4244,Owner_4244,Delhi,West Bengal,2024-11-11 08:37:33
LSHOP74245,LocalShop_4245,Owner_4245,Lucknow,Maharashtra,2024-12-04 02:45:09
LSHOP74246,LocalShop_4246,Owner_4246,Bengaluru,Maharashtra,2024-07-15 17:03:36
LSHOP74247,LocalShop_4247,Owner_4247,Hyderabad,Delhi,2024-07-19 23:30:08
LSHOP74248,LocalShop_4248,Owner_4248,Lucknow,Karnataka,2023-01-13 09:24:39
LSHOP74249,LocalShop_4249,Owner_4249,Lucknow,Tamil Nadu,2023-11-03 09:55:32
LSHOP74250,LocalShop_4250,Owner_4250,Chennai,Karnataka,2024-04-15 05:45:28
LSHOP74251,LocalShop_4251,Owner_4251,Delhi,Gujarat,2023-10-01 17:59:55
LSHOP74252,LocalShop_4252,Owner_4252,Delhi,Tamil Nadu,2025-02-06 09:55:29
LSHOP74253,LocalShop_4253,Owner_4253,Ahmedabad,Tamil Nadu,2025-03-12 15:48:35
LSHOP74254,LocalShop_4254,Owner_4254,Jaipur,Delhi,2023-01-07 03:34:35
LSHOP74255,LocalShop_4255,Owner_4255,Delhi,Delhi,2024-01-21 06:53:00
LSHOP74256,LocalShop_4256,Owner_4256,Pune,Rajasthan,2023-08-31 02:56:05
LSHOP74257,LocalShop_4257,Owner_4257,Hyderabad,Delhi,2023-11-18 12:23:46
LSHOP74258,LocalShop_4258,Owner_4258,Ahmedabad,Rajasthan,2025-06-18 18:11:08
LSHOP74259,LocalShop_4259,Owner_4259,Delhi,Maharashtra,2025-01-25 19:15:41
LSHOP74260,LocalShop_4260,Owner_4260,Delhi,Gujarat,2025-08-14 00:41:18
LSHOP74261,LocalShop_4261,Owner_4261,Lucknow,Gujarat,2023-09-09 16:11:53
LSHOP74262,LocalShop_4262,Owner_4262,Delhi,Gujarat,2025-10-16 14:33:45
LSHOP74263,LocalShop_4263,Owner_4263,Chennai,Telangana,2024-12-19 10:19:04
LSHOP74264,LocalShop_4264,Owner_4264,Mumbai,Rajasthan,2024-06-09 18:28:27
LSHOP74265,LocalShop_4265,Owner_4265,Bengaluru,Gujarat,2024-09-19 09:12:10
LSHOP74266,LocalShop_4266,Owner_4266,Nagpur,West Bengal,2025-06-19 04:39:35
LSHOP74267,LocalShop_4267,Owner_4267,Pune,Rajasthan,2025-11-07 19:49:19
LSHOP74268,LocalShop_4268,Owner_4268,Chennai,Uttar Pradesh,2025-05-12 11:30:12
LSHOP74269,LocalShop_4269,Owner_4269,Ahmedabad,Gujarat,2024-01-06 03:29:14
LSHOP74270,LocalShop_4270,Owner_4270,Hyderabad,Delhi,2023-07-05 10:19:48
LSHOP74271,LocalShop_4271,Owner_4271,Mumbai,Gujarat,2024-04-26 05:31:00
LSHOP74272,LocalShop_4272,Owner_4272,Mumbai,Maharashtra,2023-07-10 23:44:42
LSHOP74273,LocalShop_4273,Owner_4273,Kolkata,Rajasthan,2024-01-17 10:27:46
LSHOP74274,LocalShop_4274,Owner_4274,Ahmedabad,Telangana,2025-03-10 14:52:42
LSHOP74275,LocalShop_4275,Owner_4275,Ahmedabad,Telangana,2023-02-05 14:35:37
LSHOP74276,LocalShop_4276,Owner_4276,Mumbai,Delhi,2025-01-26 15:18:15
LSHOP74277,LocalShop_4277,Owner_4277,Ahmedabad,Gujarat,2025-12-04 16:21:56
LSHOP74278,LocalShop_4278,Owner_4278,Delhi,Uttar Pradesh,2023-04-23 22:46:59
LSHOP74279,LocalShop_4279,Owner_4279,Chennai,Maharashtra,2023-10-01 03:44:47
LSHOP74280,LocalShop_4280,Owner_4280,Kolkata,Delhi,2024-07-24 11:51:24
LSHOP74281,LocalShop_4281,Owner_4281,Surat,Maharashtra,2023-03-11 23:44:39
LSHOP74282,LocalShop_4282,Owner_4282,Kolkata,Uttar Pradesh,2023-03-18 23:56:12
LSHOP74283,LocalShop_4283,Owner_4283,Ahmedabad,Delhi,2023-11-13 15:54:24
LSHOP74284,LocalShop_4284,Owner_4284,Lucknow,Maharashtra,2024-12-02 06:28:12
LSHOP74285,LocalShop_4285,Owner_4285,Surat,Delhi,2024-08-06 15:17:26
LSHOP74286,LocalShop_4286,Owner_4286,Nagpur,Maharashtra,2023-10-04 03:21:17
LSHOP74287,LocalShop_4287,Owner_4287,Mumbai,Delhi,2025-06-25 12:43:50
LSHOP74288,LocalShop_4288,Owner_4288,Hyderabad,Maharashtra,2023-01-05 20:00:09
LSHOP74289,LocalShop_4289,Owner_4289,Delhi,Uttar Pradesh,2023-09-17 00:36:13
LSHOP74290,LocalShop_4290,Owner_4290,Mumbai,Maharashtra,2025-08-30 01:14:50
LSHOP74291,LocalShop_4291,Owner_4291,Ahmedabad,Rajasthan,2025-11-29 01:07:00
LSHOP74292,LocalShop_4292,Owner_4292,Pune,Telangana,2023-11-12 04:36:53
LSHOP74293,LocalShop_4293,Owner_4293,Hyderabad,Gujarat,2025-05-28 14:01:40
LSHOP74294,LocalShop_4294,Owner_4294,Nagpur,Tamil Nadu,2025-12-21 14:29:22
LSHOP74295,LocalShop_4295,Owner_4295,Chennai,Rajasthan,2024-11-13 19:20:35
LSHOP74296,LocalShop_4296,Owner_4296,Bengaluru,West Bengal,2023-07-27 06:58:15
LSHOP74297,LocalShop_4297,Owner_4297,Lucknow,Delhi,2023-01-05 11:13:17
LSHOP74298,LocalShop_4298,Owner_4298,Bengaluru,Gujarat,2025-10-13 16:06:00
LSHOP74299,LocalShop_4299,Owner_4299,Surat,Maharashtra,2023-04-27 22:03:13
LSHOP74300,LocalShop_4300,Owner_4300,Jaipur,Karnataka,2023-12-10 21:11:01
LSHOP74301,LocalShop_4301,Owner_4301,Nagpur,West Bengal,2024-08-16 22:34:24
LSHOP74302,LocalShop_4302,Owner_4302,Hyderabad,Telangana,2024-10-17 08:10:24
LSHOP74303,LocalShop_4303,Owner_4303,Surat,Uttar Pradesh,2024-10-12 02:28:32
LSHOP74304,LocalShop_4304,Owner_4304,Nagpur,Uttar Pradesh,2024-07-23 20:06:14
LSHOP74305,LocalShop_4305,Owner_4305,Hyderabad,Telangana,2025-03-24 03:13:46
LSHOP74306,LocalShop_4306,Owner_4306,Jaipur,Maharashtra,2025-03-24 10:19:17
LSHOP74307,LocalShop_4307,Owner_4307,Bengaluru,Delhi,2024-05-24 21:03:56
LSHOP74308,LocalShop_4308,Owner_4308,Delhi,Karnataka,2023-10-22 03:53:13
LSHOP74309,LocalShop_4309,Owner_4309,Ahmedabad,Gujarat,2024-04-29 23:51:04
LSHOP74310,LocalShop_4310,Owner_4310,Pune,Gujarat,2025-05-18 06:50:29
LSHOP74311,LocalShop_4311,Owner_4311,Lucknow,Gujarat,2025-08-23 08:34:51
LSHOP74312,LocalShop_4312,Owner_4312,Surat,West Bengal,2025-05-15 21:57:56
LSHOP74313,LocalShop_4313,Owner_4313,Pune,Uttar Pradesh,2025-10-01 12:09:16
LSHOP74314,LocalShop_4314,Owner_4314,Pune,Maharashtra,2023-03-05 16:05:48
LSHOP74315,LocalShop_4315,Owner_4315,Ahmedabad,Gujarat,2023-10-11 06:38:12
LSHOP74316,LocalShop_4316,Owner_4316,Mumbai,Rajasthan,2023-01-10 05:32:50
LSHOP74317,LocalShop_4317,Owner_4317,Mumbai,Maharashtra,2023-02-06 07:03:00
LSHOP74318,LocalShop_4318,Owner_4318,Mumbai,Maharashtra,2025-10-14 21:31:56
LSHOP74319,LocalShop_4319,Owner_4319,Chennai,Gujarat,2023-12-24 02:57:09
LSHOP74320,LocalShop_4320,Owner_4320,Nagpur,Uttar Pradesh,2025-05-27 06:48:38
LSHOP74321,LocalShop_4321,Owner_4321,Nagpur,Delhi,2025-10-24 05:50:01
LSHOP74322,LocalShop_4322,Owner_4322,Delhi,Gujarat,2024-08-25 07:41:02
LSHOP74323,LocalShop_4323,Owner_4323,Pune,Gujarat,2025-03-24 18:33:41
LSHOP74324,LocalShop_4324,Owner_4324,Lucknow,Maharashtra,2023-04-22 07:25:15
LSHOP74325,LocalShop_4325,Owner_4325,Bengaluru,Rajasthan,2025-05-26 05:21:11
LSHOP74326,LocalShop_4326,Owner_4326,Surat,Rajasthan,2023-06-13 17:33:28
LSHOP74327,LocalShop_4327,Owner_4327,Lucknow,Delhi,2024-05-30 16:41:48
LSHOP74328,LocalShop_4328,Owner_4328,Mumbai,Rajasthan,2023-04-07 11:47:51
LSHOP74329,LocalShop_4329,Owner_4329,Chennai,Tamil Nadu,2023-03-08 05:56:08
LSHOP74330,LocalShop_4330,Owner_4330,Bengaluru,Maharashtra,2024-12-03 12:05:38
LSHOP74331,LocalShop_4331,Owner_4331,Nagpur,Telangana,2025-02-01 04:37:12
LSHOP74332,LocalShop_4332,Owner_4332,Hyderabad,Maharashtra,2024-04-08 09:23:33
LSHOP74333,LocalShop_4333,Owner_4333,Chennai,Tamil Nadu,2025-10-12 21:55:47
LSHOP74334,LocalShop_4334,Owner_4334,Ahmedabad,Maharashtra,2025-07-11 21:04:46
LSHOP74335,LocalShop_4335,Owner_4335,Hyderabad,Delhi,2023-06-29 18:33:58
LSHOP74336,LocalShop_4336,Owner_4336,Hyderabad,Delhi,2024-05-21 22:47:58
LSHOP74337,LocalShop_4337,Owner_4337,Bengaluru,Maharashtra,2024-06-05 19:58:09
LSHOP74338,LocalShop_4338,Owner_4338,Jaipur,Rajasthan,2025-12-21 14:21:06
LSHOP74339,LocalShop_4339,Owner_4339,Mumbai,West Bengal,2025-11-24 19:02:42
LSHOP74340,LocalShop_4340,Owner_4340,Chennai,Maharashtra,2024-03-11 05:43:49
LSHOP74341,LocalShop_4341,Owner_4341,Hyderabad,Maharashtra,2025-02-22 21:03:16
LSHOP74342,LocalShop_4342,Owner_4342,Delhi,Karnataka,2025-04-27 09:00:34
LSHOP74343,LocalShop_4343,Owner_4343,Delhi,Delhi,2024-01-20 12:02:11
LSHOP74344,LocalShop_4344,Owner_4344,Chennai,Gujarat,2024-05-18 10:24:17
LSHOP74345,LocalShop_4345,Owner_4345,Surat,Delhi,2025-06-22 11:35:01
LSHOP74346,LocalShop_4346,Owner_4346,Lucknow,Delhi,2024-08-21 05:47:32
LSHOP74347,LocalShop_4347,Owner_4347,Delhi,Karnataka,2025-07-27 15:25:36
LSHOP74348,LocalShop_4348,Owner_4348,Jaipur,Telangana,2024-12-26 07:00:46
LSHOP74349,LocalShop_4349,Owner_4349,Surat,Maharashtra,2023-06-27 12:47:27
LSHOP74350,LocalShop_4350,Owner_4350,Lucknow,Maharashtra,2023-11-05 04:37:31
LSHOP74351,LocalShop_4351,Owner_4351,Delhi,Telangana,2023-04-15 12:31:58
LSHOP74352,LocalShop_4352,Owner_4352,Kolkata,Maharashtra,2023-08-24 07:43:59
LSHOP74353,LocalShop_4353,Owner_4353,Kolkata,Maharashtra,2025-05-15 13:10:39
LSHOP74354,LocalShop_4354,Owner_4354,Chennai,Maharashtra,2025-01-10 22:38:51
LSHOP74355,LocalShop_4355,Owner_4355,Lucknow,Delhi,2024-06-14 22:23:17
LSHOP74356,LocalShop_4356,Owner_4356,Mumbai,Rajasthan,2024-05-11 20:40:46
LSHOP74357,LocalShop_4357,Owner_4357,Hyderabad,Maharashtra,2025-12-10 10:51:35
LSHOP74358,LocalShop_4358,Owner_4358,Lucknow,Tamil Nadu,2023-03-10 19:39:12
LSHOP74359,LocalShop_4359,Owner_4359,Mumbai,Uttar Pradesh,2025-10-17 05:43:30
LSHOP74360,LocalShop_4360,Owner_4360,Pune,Maharashtra,2024-06-25 18:05:45
LSHOP74361,LocalShop_4361,Owner_4361,Lucknow,Karnataka,2025-11-08 17:21:27
LSHOP74362,LocalShop_4362,Owner_4362,Hyderabad,West Bengal,2025-06-09 21:15:29
LSHOP74363,LocalShop_4363,Owner_4363,Bengaluru,Gujarat,2024-10-18 05:10:15
LSHOP74364,LocalShop_4364,Owner_4364,Jaipur,West Bengal,2023-08-31 19:54:13
LSHOP74365,LocalShop_4365,Owner_4365,Hyderabad,Rajasthan,2024-12-12 16:53:52
LSHOP74366,LocalShop_4366,Owner_4366,Kolkata,Gujarat,2024-10-22 03:15:47
LSHOP74367,LocalShop_4367,Owner_4367,Ahmedabad,Gujarat,2024-09-08 10:55:48
LSHOP74368,LocalShop_4368,Owner_4368,Hyderabad,Telangana,2023-04-02 22:08:43
LSHOP74369,LocalShop_4369,Owner_4369,Delhi,Maharashtra,2024-03-18 09:18:33
LSHOP74370,LocalShop_4370,Owner_4370,Mumbai,Maharashtra,2025-01-22 12:28:04
LSHOP74371,LocalShop_4371,Owner_4371,Nagpur,Uttar Pradesh,2024-06-10 22:09:34
LSHOP74372,LocalShop_4372,Owner_4372,Chennai,Gujarat,2023-06-02 15:03:13
LSHOP74373,LocalShop_4373,Owner_4373,Hyderabad,Rajasthan,2025-09-05 11:43:34
LSHOP74374,LocalShop_4374,Owner_4374,Bengaluru,Rajasthan,2023-02-03 15:08:20
LSHOP74375,LocalShop_4375,Owner_4375,Mumbai,Karnataka,2025-12-26 11:19:43
LSHOP74376,LocalShop_4376,Owner_4376,Surat,Uttar Pradesh,2025-02-24 16:06:22
LSHOP74377,LocalShop_4377,Owner_4377,Ahmedabad,Maharashtra,2024-05-20 05:12:16
LSHOP74378,LocalShop_4378,Owner_4378,Nagpur,West Bengal,2023-03-27 00:28:03
LSHOP74379,LocalShop_4379,Owner_4379,Hyderabad,West Bengal,2023-03-24 05:20:13
LSHOP74380,LocalShop_4380,Owner_4380,Pune,Karnataka,2024-12-02 10:04:22
LSHOP74381,LocalShop_4381,Owner_4381,Bengaluru,Gujarat,2025-09-27 05:29:18
LSHOP74382,LocalShop_4382,Owner_4382,Chennai,Maharashtra,2024-01-19 10:24:40
LSHOP74383,LocalShop_4383,Owner_4383,Nagpur,Karnataka,2025-07-23 13:45:59
LSHOP74384,LocalShop_4384,Owner_4384,Chennai,Maharashtra,2025-08-24 19:42:38
