po_id,supplier_id,product_id,qty,price,po_ts
PO504215,SUPP80104,PROD202254,197,2370.13,2025-07-14 04:21:39
PO504216,SUPP80113,PROD201071,92,4967.08,2024-07-29 17:13:46
PO504217,SUPP80044,PROD203763,335,3677.19,2023-12-17 05:53:39
PO504218,SUPP80865,PROD203941,240,262.17,2023-05-28 20:00:28
PO504219,SUPP80224,PROD203898,398,4515.36,2025-11-18 03:50:28
PO504220,SUPP80932,PROD203376,476,4916.12,2024-03-20 12:27:46
PO504221,SUPP80530,PROD200531,59,1387.22,2025-07-27 10:02:52
PO504222,SUPP80578,PROD202383,206,410.64,2025-03-04 04:40:23
PO504223,SUPP80098,PROD203319,359,2135.43,2025-09-18 04:37:27
PO504224,SUPP80804,PROD203575,57,3151.82,2023-10-15 20:41:44
PO504225,SUPP80519,PROD204026,12,4576.21,2023-04-09 10:27:50
PO504226,SUPP80976,PROD204327,485,141.62,2024-10-04 00:54:58
PO504227,SUPP80399,PROD203087,424,1153.4,2024-07-03 20:31:46
PO504228,SUPP80079,PROD203763,254,300.13,2024-06-16 10:24:12
PO504229,SUPP80603,PROD203665,429,3531.3,2023-04-14 14:13:46
PO504230,SUPP80379,PROD200609,275,4984.67,2024-07-17 07:00:34
PO504231,SUPP80814,PROD204779,134,533.37,2023-06-09 02:55:56
PO504232,SUPP80717,PROD204041,109,1678.97,2023-04-23 13:18:13
PO504233,SUPP80608,PROD200080,230,4691.32,2025-11-03 22:26:34
PO504234,SUPP80721,PROD204561,13,4236.14,2024-09-07 19:46:08
PO504235,SUPP80986,PROD200013,183,2430.17,2023-10-18 00:19:26
PO504236,SUPP80475,PROD200491,353,2007.7,2024-08-07 02:50:37
PO504237,SUPP80282,PROD203891,31,3764.12,2025-02-16 16:22:54
PO504238,SUPP80832,PROD203401,207,285.71,2023-03-25 13:39:40
PO504239,SUPP80283,PROD202142,453,3538.08,2024-11-20 02:50:50
PO504240,SUPP80807,PROD200431,37,2344.91,2024-12-19 02:01:19
PO504241,SUPP80870,PROD203570,233,336.51,2024-11-09 04:47:47
PO504242,SUPP80825,PROD200844,325,1465.18,2025-01-26 19:47:15
PO504243,SUPP80323,PROD200533,122,3065.43,2024-07-30 02:50:51
PO504244,SUPP80767,PROD200377,294,3377.98,2023-05-16 10:39:00
PO504245,SUPP80404,PROD204611,361,2250.39,2024-03-29 04:16:37
PO504246,SUPP80726,PROD201164,247,146.98,2024-04-13 05:59:42
PO504247,SUPP80299,PROD200843,478,3755.73,2025-09-16 13:54:13
PO504248,SUPP80399,PROD203337,378,4013.26,2024-05-06 08:20:15
PO504249,SUPP80046,PROD201964,328,2955.97,2024-05-11 09:53:05
PO504250,SUPP80141,PROD204924,425,1707.1,2023-09-20 06:40:25
PO504251,SUPP80800,PROD203335,31,4963.44,2023-09-02 12:22:49
PO504252,SUPP80887,PROD203056,414,859.82,2024-10-10 12:38:14
PO504253,SUPP80659,PROD202120,112,3678.83,2023-09-16 02:59:18
PO504254,SUPP80298,PROD200700,274,540.0,2024-06-10 23:41:02
PO504255,SUPP80681,PROD204994,249,4307.97,2024-04-06 18:21:24
PO504256,SUPP80915,PROD204828,42,3831.6,2023-03-18 23:51:55
PO504257,SUPP80977,PROD203144,390,4994.86,2025-06-29 03:10:09
PO504258,SUPP80201,PROD204697,340,2762.2,2025-08-25 15:10:50
PO504259,SUPP80696,PROD201381,81,2301.93,2025-08-20 21:53:12
PO504260,SUPP80800,PROD204939,264,2199.23,2024-04-28 00:24:29
PO504261,SUPP80038,PROD204766,56,1073.72,2024-10-02 22:27:00
PO504262,SUPP80598,PROD202992,29,4090.48,2025-01-26 18:24:51
PO504263,SUPP80331,PROD200746,433,3031.09,2025-11-07 16:52:13
PO504264,SUPP80147,PROD201346,463,2135.58,2023-04-15 11:25:24
PO504265,SUPP80791,PROD202219,271,3773.53,2025-01-21 11:55:34
PO504266,SUPP80638,PROD200894,345,1573.01,2024-07-22 03:53:03
PO504267,SUPP80467,PROD203049,323,3729.45,2023-02-15 15:11:30
PO504268,SUPP80100,PROD203654,397,2223.76,2025-10-04 06:43:29
PO504269,SUPP80700,PROD203734,495,4114.62,2024-01-02 14:17:41
PO504270,SUPP80899,PROD201083,242,411.65,2024-09-08 08:26:11
PO504271,SUPP80897,PROD203128,416,4959.99,2024-06-06 11:22:22
PO504272,SUPP80291,PROD200823,123,117.15,2023-12-13 12:58:47
PO504273,SUPP80937,PROD204821,443,1821.84,2023-06-26 10:59:18
PO504274,SUPP80370,PROD202069,464,3164.14,2025-02-26 20:22:37
PO504275,SUPP80522,PROD203276,2,3133.44,2023-12-18 19:51:52
PO504276,SUPP80503,PROD200206,30,3164.45,2025-10-01 17:58:32
PO504277,SUPP80850,PROD202637,203,544.86,2025-05-27 16:44:45
PO504278,SUPP80400,PROD202136,359,2530.33,2023-08-22 21:54:55
PO504279,SUPP80694,PROD204554,295,2044.85,2024-01-01 12:07:55
PO504280,SUPP80241,PROD203807,499,3563.12,2025-03-29 23:54:09
PO504281,SUPP80512,PROD201723,409,2665.7,2025-08-26 13:29:15
PO504282,SUPP80971,PROD200466,391,3355.32,2024-10-27 07:43:30
PO504283,SUPP80556,PROD201060,253,3229.27,2023-06-05 20:44:01
PO504284,SUPP80519,PROD200520,490,2731.37,2025-08-16 17:56:33
PO504285,SUPP80239,PROD202832,146,2702.18,2024-09-23 21:32:24
PO504286,SUPP80549,PROD203509,320,2659.47,2025-10-22 10:22:27
PO504287,SUPP80679,PROD203357,376,3499.51,2024-05-01 15:18:20
PO504288,SUPP81000,PROD202633,448,1000.45,2025-06-20 05:42:35
PO504289,SUPP80042,PROD200017,354,1234.32,2025-06-18 09:13:13
PO504290,SUPP80138,PROD204274,75,4056.97,2023-12-06 07:30:18
PO504291,SUPP80214,PROD204874,355,2297.01,2024-02-11 17:08:59
PO504292,SUPP80181,PROD202787,68,4977.13,2024-01-06 22:08:31
PO504293,SUPP80748,PROD200704,62,1658.84,2023-07-06 23:27:17
PO504294,SUPP80520,PROD203559,217,2800.48,2025-06-02 08:19:39
PO504295,SUPP80474,PROD203977,424,4788.01,2023-10-20 12:17:43
PO504296,SUPP80147,PROD202017,185,2881.01,2024-09-16 02:50:49
PO504297,SUPP80158,PROD204943,379,3002.59,2024-07-19 06:03:00
PO504298,SUPP80053,PROD204492,328,3116.69,2025-08-26 01:26:11
PO504299,SUPP80367,PROD202687,34,390.05,2025-08-06 23:51:24
PO504300,SUPP80755,PROD203596,482,495.69,2024-01-06 12:59:48
PO504301,SUPP80754,PROD202580,122,2810.57,2025-12-27 16:58:22
PO504302,SUPP80779,PROD203924,333,3176.08,2025-10-04 08:15:52
PO504303,SUPP80568,PROD202548,177,3653.91,2025-01-05 04:07:39
PO504304,SUPP80566,PROD203362,227,1899.86,2024-12-18 00:55:59
PO504305,SUPP80420,PROD201701,21,2046.57,2023-07-03 18:36:35
PO504306,SUPP80476,PROD202273,282,3581.17,2025-05-01 20:36:04
PO504307,SUPP80451,PROD203522,385,4674.88,2024-08-10 16:16:11
PO504308,SUPP80078,PROD200884,137,1691.5,2025-12-28 03:38:20
PO504309,SUPP80797,PROD200879,281,2399.81,2025-10-20 15:04:53
PO504310,SUPP80668,PROD203946,439,2788.41,2024-01-21 23:10:26
PO504311,SUPP80809,PROD203588,168,3096.82,2024-10-03 11:56:25
PO504312,SUPP80558,PROD200757,222,2206.16,2025-04-29 20:05:22
PO504313,SUPP80544,PROD201544,496,4278.49,2025-01-12 07:28:24
PO504314,SUPP80306,PROD200076,308,1297.57,2025-04-03 14:53:34
PO504315,SUPP80127,PROD204902,460,3218.08,2024-09-05 19:33:58
PO504316,SUPP80414,PROD204498,110,4482.51,2023-01-26 06:13:11
PO504317,SUPP80553,PROD203001,111,1496.33,2024-05-17 14:00:39
PO504318,SUPP80573,PROD203076,382,366.39,2023-08-05 21:41:48
PO504319,SUPP80609,PROD202692,72,4151.53,2025-03-27 08:59:12
PO504320,SUPP80168,PROD201847,87,3688.02,2025-07-14 00:45:23
PO504321,SUPP80883,PROD204606,272,4907.24,2023-04-07 23:09:26
PO504322,SUPP80372,PROD200390,335,2255.47,2024-04-14 08:42:50
PO504323,SUPP80514,PROD202786,317,720.89,2025-02-13 14:27:35
PO504324,SUPP80597,PROD201464,18,2249.37,2024-06-13 06:39:16
PO504325,SUPP80335,PROD202303,478,927.75,2024-04-11 11:44:44
PO504326,SUPP80002,PROD200925,370,4888.47,2023-06-17 16:49:00
PO504327,SUPP80044,PROD201155,233,3996.79,2023-11-11 01:31:24
PO504328,SUPP80149,PROD200398,393,610.93,2024-09-04 15:01:03
PO504329,SUPP80446,PROD200996,24,2021.96,2025-10-16 22:56:27
PO504330,SUPP80378,PROD202463,462,1401.67,2023-04-09 14:04:25
PO504331,SUPP80948,PROD203396,115,2198.94,2024-03-19 17:28:32
PO504332,SUPP80505,PROD202923,315,1076.13,2024-05-05 02:03:20
PO504333,SUPP80890,PROD200210,90,4083.74,2025-09-07 15:25:50
PO504334,SUPP80693,PROD201700,357,4896.7,2025-03-18 00:48:36
PO504335,SUPP80413,PROD203138,139,3000.91,2025-06-25 00:39:18
PO504336,SUPP80766,PROD203658,389,4352.81,2024-12-19 00:09:46
PO504337,SUPP80599,PROD200668,433,2570.77,2024-08-31 18:40:46
PO504338,SUPP80588,PROD200772,485,2762.87,2024-04-10 11:29:11
PO504339,SUPP80769,PROD200002,401,1504.35,2023-03-18 20:19:15
PO504340,SUPP80979,PROD200757,17,4050.46,2023-03-20 20:45:09
PO504341,SUPP80098,PROD202274,383,1618.97,2023-11-04 05:59:38
PO504342,SUPP80928,PROD200913,2,1912.94,2023-01-25 03:02:27
PO504343,SUPP80186,PROD202253,149,4943.9,2023-01-22 09:58:13
PO504344,SUPP80924,PROD204018,386,1596.86,2023-06-17 02:39:59
PO504345,SUPP80229,PROD200083,267,1282.43,2025-03-24 18:27:37
PO504346,SUPP80444,PROD203997,199,3847.94,2023-07-23 21:58:31
PO504347,SUPP80087,PROD204943,171,1982.9,2023-12-15 15:36:09
PO504348,SUPP80329,PROD201794,437,3494.61,2023-09-04 18:34:32
PO504349,SUPP80832,PROD201122,81,1081.71,2023-03-23 08:49:03
PO504350,SUPP80502,PROD201012,359,4370.74,2025-02-15 15:51:12
PO504351,SUPP80098,PROD202838,68,4232.62,2025-05-06 19:43:56
PO504352,SUPP80502,PROD201317,265,3388.38,2025-06-04 02:37:38
PO504353,SUPP80225,PROD201978,55,930.73,2023-12-10 19:11:52
PO504354,SUPP80818,PROD204360,260,3139.77,2024-09-09 12:52:21
PO504355,SUPP80362,PROD204756,37,3409.47,2025-05-28 21:53:15
PO504356,SUPP80776,PROD200546,474,2747.78,2024-06-16 04:32:41
PO504357,SUPP80526,PROD204868,65,3759.13,2023-03-06 18:13:41
PO504358,SUPP80742,PROD203073,129,3028.99,2023-09-08 19:06:16
PO504359,SUPP80630,PROD202709,37,3645.13,2025-07-03 08:58:00
PO504360,SUPP80615,PROD200756,183,1405.34,2025-04-25 22:00:43
PO504361,SUPP80775,PROD202017,455,3498.01,2025-01-02 15:31:57
PO504362,SUPP80080,PROD201938,420,4884.63,2024-08-07 17:17:51
PO504363,SUPP80074,PROD201117,294,3378.65,2025-07-12 01:53:52
PO504364,SUPP80288,PROD204743,231,4563.39,2025-08-12 12:27:37
PO504365,SUPP80972,PROD200911,480,3828.18,2023-09-30 11:56:17
PO504366,SUPP80429,PROD200313,432,1201.22,2023-11-15 20:30:59
PO504367,SUPP80608,PROD201946,285,2873.23,2024-11-26 09:14:42
PO504368,SUPP80239,PROD202349,284,338.17,2023-09-29 11:32:16
PO504369,SUPP80459,PROD200564,309,370.83,2025-03-15 01:25:57
PO504370,SUPP80749,PROD201257,93,3289.45,2024-08-24 05:45:48
PO504371,SUPP80068,PROD204038,285,1443.68,2024-04-14 17:23:58
PO504372,SUPP80311,PROD200406,31,1644.75,2023-08-02 05:19:01
PO504373,SUPP80860,PROD202071,96,4114.19,2024-02-08 05:56:52
PO504374,SUPP80545,PROD201709,419,3555.47,2023-04-08 07:33:07
PO504375,SUPP80968,PROD203938,402,3447.25,2024-07-17 09:51:27
PO504376,SUPP80356,PROD203149,360,1615.37,2025-03-04 13:46:10
PO504377,SUPP80881,PROD201628,137,4705.15,2024-11-05 02:47:53
PO504378,SUPP80600,PROD202339,488,2476.49,2024-09-24 18:01:52
PO504379,SUPP80352,PROD202565,195,2213.07,2024-03-16 11:07:33
PO504380,SUPP80721,PROD203144,39,1343.47,2024-12-12 21:49:17
PO504381,SUPP80387,PROD201373,360,2834.82,2025-01-01 18:13:16
PO504382,SUPP80463,PROD201830,89,1542.22,2025-07-26 18:18:22
PO504383,SUPP80677,PROD202432,370,4790.84,2023-01-26 21:45:11
PO504384,SUPP80085,PROD200561,54,3035.36,2025-09-26 13:22:25
PO504385,SUPP80137,PROD201851,304,3313.75,2025-06-03 11:25:20
PO504386,SUPP80603,PROD201980,348,1107.94,2025-07-20 05:01:47
PO504387,SUPP80869,PROD201947,326,527.41,2023-06-04 06:43:00
PO504388,SUPP80743,PROD201575,94,3684.86,2025-06-13 02:27:27
PO504389,SUPP80657,PROD204898,46,1102.45,2024-03-13 16:01:18
PO504390,SUPP80406,PROD200939,158,4874.77,2025-03-29 19:02:38
PO504391,SUPP80833,PROD204098,336,4214.01,2023-09-05 20:22:10
PO504392,SUPP80439,PROD200639,69,2302.55,2024-12-08 12:59:24
PO504393,SUPP80682,PROD203465,34,2041.67,2023-12-20 00:58:14
PO504394,SUPP80498,PROD204110,21,825.15,2025-12-20 07:56:44
PO504395,SUPP80278,PROD200975,155,1178.46,2024-06-30 05:54:39
PO504396,SUPP80944,PROD204894,346,4637.59,2024-10-14 06:27:25
PO504397,SUPP80055,PROD204897,454,2956.96,2025-09-04 05:27:09
PO504398,SUPP80365,PROD201877,84,3034.32,2025-05-22 13:18:59
PO504399,SUPP80116,PROD201441,458,321.96,2023-10-10 05:27:03
PO504400,SUPP80542,PROD203735,149,1387.42,2025-12-08 08:18:34
PO504401,SUPP80936,PROD202381,39,3331.74,2024-11-14 22:14:19
PO504402,SUPP80822,PROD201099,72,1759.64,2025-11-20 04:22:26
PO504403,SUPP80109,PROD200179,498,2611.68,2023-09-19 09:22:14
PO504404,SUPP80779,PROD202286,383,979.7,2023-06-24 18:39:27
PO504405,SUPP80148,PROD201662,388,3355.52,2024-05-31 02:27:22
PO504406,SUPP80453,PROD202308,261,2185.94,2023-02-21 02:39:44
PO504407,SUPP80285,PROD202389,87,3340.49,2025-07-08 18:45:30
PO504408,SUPP80372,PROD201789,380,3537.62,2024-05-17 02:56:36
PO504409,SUPP80940,PROD202775,468,4392.96,2025-05-01 05:02:00
PO504410,SUPP80002,PROD201752,288,1450.73,2025-12-12 05:44:28
PO504411,SUPP80706,PROD202527,420,2974.47,2025-06-18 07:34:17
PO504412,SUPP80669,PROD200480,496,3696.54,2025-01-11 07:13:00
PO504413,SUPP80787,PROD200247,3,240.68,2023-06-08 17:08:14
PO504414,SUPP80769,PROD201236,48,1417.36,2024-05-10 04:22:22
PO504415,SUPP80836,PROD204706,318,3591.5,2025-02-17 04:07:25
PO504416,SUPP80528,PROD202696,100,3235.76,2025-06-11 00:54:05
PO504417,SUPP80260,PROD201843,204,865.5,2025-04-05 13:11:25
PO504418,SUPP80447,PROD201781,336,3846.14,2024-01-08 06:42:08
PO504419,SUPP80341,PROD204194,374,196.63,2024-02-25 22:34:24
PO504420,SUPP80699,PROD201700,333,3345.66,2023-03-05 01:44:36
PO504421,SUPP80117,PROD204626,492,3681.02,2025-01-12 22:16:32
PO504422,SUPP80116,PROD200320,253,3068.61,2023-04-09 21:07:45
PO504423,SUPP80734,PROD201918,442,3452.08,2024-11-08 16:03:51
PO504424,SUPP80833,PROD202301,51,1843.18,2024-05-31 09:55:51
PO504425,SUPP80022,PROD200421,490,2109.67,2024-11-25 13:32:41
PO504426,SUPP80407,PROD202839,255,587.33,2023-10-07 05:49:34
PO504427,SUPP80523,PROD201690,358,3322.78,2025-04-26 07:05:00
PO504428,SUPP80874,PROD204566,255,2466.56,2023-05-30 20:04:56
PO504429,SUPP80816,PROD202854,73,609.17,2025-04-24 21:37:23
PO504430,SUPP80759,PROD201797,68,3380.93,2024-12-12 17:37:48
PO504431,SUPP80941,PROD200828,336,861.13,2024-09-25 13:46:36
PO504432,SUPP80287,PROD203110,329,229.24,2023-05-28 20:22:53
PO504433,SUPP80873,PROD201065,211,2631.89,2025-09-24 02:32:30
PO504434,SUPP80732,PROD203161,466,199.56,2025-04-27 14:23:19
PO504435,SUPP80860,PROD202398,93,2455.97,2023-11-13 10:17:47
PO504436,SUPP80926,PROD204052,49,4528.79,2023-07-24 12:08:39
PO504437,SUPP80382,PROD201383,229,3416.87,2025-06-22 11:28:37
PO504438,SUPP80587,PROD201630,478,658.06,2023-08-21 23:28:09
PO504439,SUPP80198,PROD204071,148,1427.41,2024-05-21 10:29:34
PO504440,SUPP80692,PROD201229,48,1631.97,2024-08-14 10:30:45
PO504441,SUPP80866,PROD201032,482,1649.24,2023-07-27 03:39:13
PO504442,SUPP80485,PROD200809,289,1918.8,2025-02-07 01:15:20
PO504443,SUPP80123,PROD202863,446,4843.59,2025-11-18 13:27:10
PO504444,SUPP80051,PROD200981,238,207.11,2024-08-16 03:19:33
PO504445,SUPP80667,PROD204380,308,1258.75,2023-11-11 04:31:37
PO504446,SUPP80040,PROD202989,115,2336.32,2023-03-16 03:28:12
PO504447,SUPP80806,PROD204837,92,1399.37,2024-06-06 09:43:02
PO504448,SUPP80818,PROD203603,281,4894.31,2025-10-15 08:02:17
PO504449,SUPP80080,PROD204055,340,1373.13,2024-04-06 09:36:16
PO504450,SUPP80320,PROD201975,338,2736.78,2023-03-12 13:34:22
PO504451,SUPP80037,PROD201895,149,4965.41,2023-10-16 08:43:44
PO504452,SUPP80020,PROD203843,451,1158.61,2024-12-21 11:55:49
PO504453,SUPP80923,PROD202345,386,2404.52,2024-12-18 10:32:36
PO504454,SUPP80578,PROD201764,22,136.18,2025-04-21 10:13:26
PO504455,SUPP80321,PROD202742,133,177.31,2025-10-24 07:48:06
PO504456,SUPP80461,PROD200012,317,207.67,2025-12-17 02:11:54
PO504457,SUPP80369,PROD203973,15,1175.98,2023-03-27 00:06:34
PO504458,SUPP80026,PROD203786,343,3509.31,2024-10-01 04:53:07
PO504459,SUPP80179,PROD202423,191,3697.88,2023-03-06 09:07:58
PO504460,SUPP80303,PROD204525,463,388.68,2024-07-31 16:45:33
PO504461,SUPP80503,PROD201601,394,1611.52,2025-02-07 06:30:44
PO504462,SUPP80428,PROD202075,151,2966.45,2025-11-27 19:04:49
PO504463,SUPP80775,PROD203568,253,3391.19,2023-08-08 07:39:13
PO504464,SUPP80374,PROD201681,25,4778.7,2025-10-15 05:45:25
PO504465,SUPP80814,PROD204125,365,2471.85,2024-02-01 15:47:01
PO504466,SUPP80570,PROD204477,339,566.23,2025-08-20 07:44:47
PO504467,SUPP80181,PROD202449,415,2297.18,2024-12-15 16:08:09
PO504468,SUPP80122,PROD201084,465,3334.55,2023-01-06 10:47:38
PO504469,SUPP80137,PROD203588,81,3453.56,2025-08-25 15:40:29
PO504470,SUPP80856,PROD204632,427,428.3,2024-12-04 03:19:09
PO504471,SUPP80424,PROD200190,483,2593.81,2023-01-06 21:45:20
PO504472,SUPP80139,PROD201636,49,396.05,2025-06-28 06:07:54
PO504473,SUPP80629,PROD201006,149,4629.73,2023-09-07 20:37:50
PO504474,SUPP80933,PROD203821,348,4610.64,2025-02-12 13:32:39
PO504475,SUPP80401,PROD200796,389,1249.77,2024-05-08 04:47:09
PO504476,SUPP80615,PROD202510,21,3420.6,2023-02-04 13:35:13
PO504477,SUPP80885,PROD203832,364,783.16,2025-11-29 04:48:11
PO504478,SUPP80938,PROD204383,292,1858.48,2024-01-15 03:12:00
PO504479,SUPP80338,PROD201639,249,3870.3,2023-01-06 08:24:06
PO504480,SUPP80836,PROD203076,354,2893.29,2024-05-10 19:37:02
PO504481,SUPP80956,PROD201880,457,1894.5,2023-03-24 04:52:51
PO504482,SUPP80647,PROD203826,123,610.11,2023-10-11 08:33:15
PO504483,SUPP80337,PROD201013,110,3795.68,2023-02-10 09:19:15
PO504484,SUPP80752,PROD203907,383,261.61,2023-07-18 18:44:36
PO504485,SUPP80681,PROD200635,29,2092.52,2024-07-13 19:47:35
PO504486,SUPP80696,PROD204929,130,2142.67,2025-01-07 02:59:32
PO504487,SUPP80214,PROD203326,308,3723.41,2023-08-02 18:28:02
PO504488,SUPP80388,PROD201396,440,2611.76,2024-12-24 23:55:23
PO504489,SUPP80626,PROD202424,360,715.27,2024-11-19 09:57:12
PO504490,SUPP80375,PROD201735,246,145.25,2024-04-16 21:44:47
PO504491,SUPP80184,PROD200509,102,4878.82,2024-12-09 12:20:36
PO504492,SUPP80208,PROD204856,260,2018.16,2025-04-19 14:22:23
PO504493,SUPP80619,PROD201002,137,2665.1,2025-06-01 11:18:30
PO504494,SUPP80940,PROD200315,395,4440.0,2023-09-12 00:49:46
PO504495,SUPP80947,PROD200816,318,4785.07,2025-02-10 04:07:27
PO504496,SUPP80550,PROD201348,327,2169.62,2025-08-03 17:19:23
PO504497,SUPP80377,PROD200584,453,3890.45,2024-05-03 17:00:14
PO504498,SUPP80608,PROD203314,436,2274.9,2025-01-16 04:55:51
PO504499,SUPP80945,PROD203039,67,2560.75,2025-01-15 01:00:59
PO504500,SUPP80264,PROD204743,69,3858.78,2023-01-27 04:57:17
PO504501,SUPP80810,PROD203416,352,3164.79,2025-03-13 16:08:41
PO504502,SUPP80539,PROD202009,438,499.05,2023-09-06 09:42:12
PO504503,SUPP80712,PROD202589,197,2815.63,2023-03-05 08:54:57
PO504504,SUPP80713,PROD200575,373,581.49,2025-07-09 00:41:15
PO504505,SUPP80979,PROD202615,74,4348.35,2023-12-09 09:26:16
PO504506,SUPP80356,PROD202571,168,2306.07,2024-08-31 16:13:37
PO504507,SUPP80408,PROD200405,240,4676.48,2025-02-22 16:58:06
PO504508,SUPP80826,PROD203387,271,2011.64,2024-12-19 02:42:57
PO504509,SUPP80540,PROD203037,11,3228.19,2025-06-07 17:04:28
PO504510,SUPP80218,PROD204689,391,1909.31,2023-04-13 19:21:29
PO504511,SUPP80475,PROD200378,25,3539.22,2024-01-24 06:52:06
PO504512,SUPP80060,PROD204154,443,799.51,2024-02-12 17:15:58
PO504513,SUPP80313,PROD201949,280,2727.23,2025-02-25 01:18:06
PO504514,SUPP80964,PROD203813,427,2359.0,2025-11-09 05:26:27
PO504515,SUPP80077,PROD202252,11,121.95,2024-07-06 12:33:46
PO504516,SUPP80010,PROD201606,481,4350.56,2023-01-10 17:43:37
PO504517,SUPP80575,PROD202238,201,833.77,2024-01-01 16:30:53
PO504518,SUPP80706,PROD203179,186,4937.72,2023-07-27 06:53:33
PO504519,SUPP80853,PROD202094,432,3216.3,2024-04-12 14:15:01
PO504520,SUPP80864,PROD201063,50,3065.27,2023-06-11 21:49:46
PO504521,SUPP80840,PROD203669,204,1695.44,2025-08-05 05:03:23
PO504522,SUPP80153,PROD202224,268,1162.62,2024-01-03 04:49:59
PO504523,SUPP80454,PROD202740,248,1576.07,2023-05-08 09:31:04
PO504524,SUPP80631,PROD202486,267,547.46,2024-08-15 18:29:39
PO504525,SUPP80719,PROD202889,299,3556.01,2024-08-09 16:26:47
PO504526,SUPP80013,PROD200679,180,203.62,2023-04-25 03:02:35
PO504527,SUPP80238,PROD202493,63,498.79,2023-08-06 05:32:30
PO504528,SUPP80796,PROD202980,356,3327.53,2023-09-17 05:51:43
PO504529,SUPP80855,PROD204828,158,4480.12,2023-10-02 13:35:55
PO504530,SUPP80321,PROD202982,327,2547.33,2024-01-24 02:58:19
PO504531,SUPP80218,PROD204876,78,697.47,2024-01-09 13:52:10
PO504532,SUPP80231,PROD200370,310,722.82,2025-03-03 16:20:10
PO504533,SUPP80582,PROD200506,209,1356.33,2023-04-17 04:10:38
PO504534,SUPP80308,PROD203520,165,4083.61,2024-02-10 01:11:13
PO504535,SUPP80624,PROD201789,238,970.14,2024-12-02 09:32:21
PO504536,SUPP80688,PROD200291,94,3684.27,2023-01-01 15:25:54
PO504537,SUPP80515,PROD200807,327,203.44,2025-01-02 02:55:14
PO504538,SUPP80685,PROD200001,73,2361.72,2024-12-05 00:26:59
PO504539,SUPP80574,PROD203520,235,4528.93,2024-11-25 22:40:00
PO504540,SUPP80646,PROD200711,70,4561.8,2023-04-20 08:13:42
PO504541,SUPP80630,PROD204084,338,1897.45,2023-08-18 05:44:08
PO504542,SUPP80668,PROD202879,82,316.7,2025-06-06 16:41:02
PO504543,SUPP80163,PROD200770,411,3741.79,2024-01-11 11:09:43
PO504544,SUPP80190,PROD200769,21,2915.62,2025-03-13 19:35:27
PO504545,SUPP80903,PROD201293,23,1424.74,2023-08-24 14:35:08
PO504546,SUPP80906,PROD201031,256,1801.85,2025-09-29 05:25:48
PO504547,SUPP80129,PROD200395,86,551.24,2024-08-08 13:57:16
PO504548,SUPP80509,PROD203195,95,569.09,2024-08-27 21:50:32
PO504549,SUPP80916,PROD201646,72,3089.34,2024-06-18 01:22:18
PO504550,SUPP80867,PROD200111,26,2254.57,2025-04-01 14:33:14
PO504551,SUPP80146,PROD202539,453,1377.17,2025-03-30 20:01:16
PO504552,SUPP80005,PROD203849,175,2422.01,2025-07-17 18:40:17
PO504553,SUPP80804,PROD202754,77,1075.37,2024-02-17 10:56:57
PO504554,SUPP80885,PROD203258,459,839.02,2023-03-23 13:34:01
PO504555,SUPP80197,PROD201573,300,4548.17,2024-11-26 03:42:12
PO504556,SUPP80952,PROD200532,178,1052.28,2024-07-28 18:15:16
PO504557,SUPP80635,PROD202865,201,4624.14,2023-08-14 16:28:47
PO504558,SUPP80661,PROD201114,81,2951.57,2024-03-25 01:49:25
PO504559,SUPP80119,PROD204658,364,940.13,2025-09-06 15:09:54
PO504560,SUPP80711,PROD204101,72,880.25,2023-06-15 05:04:37
PO504561,SUPP80617,PROD200051,364,3753.98,2023-01-26 22:05:25
PO504562,SUPP80605,PROD204920,329,3974.64,2023-12-12 00:30:28
PO504563,SUPP80183,PROD201031,319,760.88,2025-05-24 14:42:15
PO504564,SUPP80231,PROD200112,405,4665.85,2024-10-30 07:05:34
PO504565,SUPP80622,PROD200445,293,2981.43,2024-02-12 18:37:35
PO504566,SUPP80361,PROD202619,331,331.26,2023-12-10 06:18:17
PO504567,SUPP80644,PROD204012,303,3314.93,2023-05-26 14:25:25
PO504568,SUPP80946,PROD203125,257,1516.86,2024-04-13 11:49:25
PO504569,SUPP80210,PROD202620,294,1011.49,2025-10-14 08:10:51
PO504570,SUPP80823,PROD202551,113,671.6,2023-12-15 08:48:51
PO504571,SUPP80350,PROD201439,477,4211.34,2025-06-13 08:40:24
PO504572,SUPP80438,PROD201420,205,1753.26,2023-05-19 12:12:45
PO504573,SUPP80856,PROD200659,425,3381.67,2024-03-19 21:42:17
PO504574,SUPP80166,PROD201141,21,4732.06,2023-06-08 03:12:06
PO504575,SUPP80462,PROD204254,456,3000.31,2023-12-21 23:50:48
PO504576,SUPP80662,PROD200587,212,1301.11,2023-03-13 17:37:58
PO504577,SUPP80550,PROD200989,344,1220.86,2024-04-15 20:01:42
PO504578,SUPP80404,PROD202436,413,3704.95,2024-07-05 08:17:57
PO504579,SUPP80076,PROD200217,82,3928.01,2023-07-03 03:25:30
PO504580,SUPP80658,PROD200638,199,3324.81,2025-12-28 18:16:42
PO504581,SUPP80740,PROD201818,55,2826.64,2025-10-12 10:03:53
PO504582,SUPP80351,PROD204875,330,786.22,2023-08-08 00:49:00
PO504583,SUPP80043,PROD204568,426,3979.69,2025-03-23 16:38:27
