product_id,sku,product_name,brand,category,sub_category,unit_price,uom,pack_size,created_at
PROD204245,SKU304245,Paint_4245,Dulux,Texture,Interior,264.1,Liter,20L,2025-07-09 12:27:31
PROD204246,SKU304246,Paint_4246,Dulux,Texture,Wood,1432.38,Liter,10L,2023-10-14 16:43:38
PROD204247,SKU304247,Paint_4247,Nerolac,Texture,Metal,550.77,Liter,1L,2023-06-17 14:26:57
PROD204248,SKU304248,Paint_4248,Shalimar,Texture,Metal,2034.6,Liter,10L,2025-12-16 03:48:36
PROD204249,SKU304249,Paint_4249,Nerolac,Industrial,Floor,1868.54,Liter,20L,2025-12-03 12:08:51
PROD204250,SKU304250,Paint_4250,Dulux,Enamel,Wood,430.23,Liter,4L,2023-03-04 11:11:10
PROD204251,SKU304251,Paint_4251,Berger,Industrial,Exterior,1084.06,Liter,4L,2025-01-10 08:05:30
PROD204252,SKU304252,Paint_4252,AsianPaints,Emulsion,Metal,545.37,Liter,20L,2025-07-09 20:43:04
PROD204253,SKU304253,Paint_4253,Nerolac,Texture,Wood,457.11,Liter,10L,2025-06-10 12:11:42
PROD204254,SKU304254,Paint_4254,Berger,Enamel,Wood,1363.17,Liter,1L,2023-09-26 03:58:54
PROD204255,SKU304255,Paint_4255,AsianPaints,Enamel,Exterior,863.38,Liter,20L,2025-03-31 20:10:39
PROD204256,SKU304256,Paint_4256,AsianPaints,Industrial,Wood,1620.47,Liter,10L,2023-07-16 18:52:11
PROD204257,SKU304257,Paint_4257,Nerolac,Primer,Wood,984.4,Liter,1L,2023-10-14 05:27:52
PROD204258,SKU304258,Paint_4258,Dulux,Primer,Floor,1621.98,Liter,1L,2025-08-16 09:46:12
PROD204259,SKU304259,Paint_4259,Berger,Texture,Interior,2082.63,Liter,20L,2024-09-13 23:09:31
PROD204260,SKU304260,Paint_4260,Nerolac,Emulsion,Interior,607.06,Liter,1L,2023-03-07 02:57:00
PROD204261,SKU304261,Paint_4261,AsianPaints,Emulsion,Wood,716.72,Liter,10L,2023-07-03 05:08:07
PROD204262,SKU304262,Paint_4262,Nerolac,Primer,Wood,1438.4,Liter,10L,2024-11-17 04:23:08
PROD204263,SKU304263,Paint_4263,Nerolac,Primer,Interior,1168.52,Liter,10L,2025-02-17 02:17:52
PROD204264,SKU304264,Paint_4264,Nerolac,Texture,Interior,1410.68,Liter,20L,2023-02-21 08:36:56
PROD204265,SKU304265,Paint_4265,Dulux,Primer,Metal,2161.04,Liter,4L,2025-02-11 07:59:38
PROD204266,SKU304266,Paint_4266,Berger,Enamel,Interior,1410.15,Liter,10L,2025-07-09 11:10:41
PROD204267,SKU304267,Paint_4267,Berger,Industrial,Metal,1002.87,Liter,1L,2025-04-27 11:25:16
PROD204268,SKU304268,Paint_4268,Nerolac,Emulsion,Floor,531.47,Liter,20L,2023-12-27 14:29:24
PROD204269,SKU304269,Paint_4269,Dulux,Texture,Exterior,2424.36,Liter,4L,2024-03-31 08:24:17
PROD204270,SKU304270,Paint_4270,Dulux,Industrial,Floor,1868.25,Liter,4L,2025-06-04 12:41:58
PROD204271,SKU304271,Paint_4271,AsianPaints,Primer,Wood,2259.87,Liter,10L,2023-08-16 07:45:50
PROD204272,SKU304272,Paint_4272,AsianPaints,Primer,Metal,860.97,Liter,20L,2024-07-01 15:22:08
PROD204273,SKU304273,Paint_4273,Shalimar,Texture,Floor,765.78,Liter,10L,2024-01-05 23:52:03
PROD204274,SKU304274,Paint_4274,Dulux,Industrial,Metal,564.07,Liter,4L,2025-11-19 23:14:41
PROD204275,SKU304275,Paint_4275,Dulux,Industrial,Metal,1251.35,Liter,4L,2024-05-19 08:53:54
PROD204276,SKU304276,Paint_4276,Nerolac,Enamel,Floor,407.82,Liter,20L,2024-12-13 02:45:13
PROD204277,SKU304277,Paint_4277,AsianPaints,Primer,Interior,121.68,Liter,10L,2024-09-12 02:33:53
PROD204278,SKU304278,Paint_4278,Nerolac,Primer,Exterior,826.74,Liter,4L,2025-09-01 00:57:57
PROD204279,SKU304279,Paint_4279,Berger,Primer,Interior,1668.21,Liter,20L,2024-03-07 11:34:37
PROD204280,SKU304280,Paint_4280,Shalimar,Texture,Metal,2215.19,Liter,10L,2024-09-28 06:57:59
PROD204281,SKU304281,Paint_4281,Dulux,Industrial,Interior,1231.28,Liter,1L,2023-11-27 09:17:11
PROD204282,SKU304282,Paint_4282,Shalimar,Industrial,Floor,1276.72,Liter,20L,2024-07-30 03:56:05
PROD204283,SKU304283,Paint_4283,Nerolac,Texture,Exterior,1826.34,Liter,1L,2024-04-17 01:26:41
PROD204284,SKU304284,Paint_4284,Berger,Texture,Wood,1872.79,Liter,1L,2025-09-12 14:18:18
PROD204285,SKU304285,Paint_4285,Berger,Primer,Floor,815.76,Liter,10L,2024-02-03 19:14:55
PROD204286,SKU304286,Paint_4286,Shalimar,Industrial,Exterior,359.41,Liter,20L,2025-04-20 22:16:36
PROD204287,SKU304287,Paint_4287,AsianPaints,Emulsion,Exterior,336.04,Liter,1L,2025-12-22 23:35:34
PROD204288,SKU304288,Paint_4288,Nerolac,Texture,Wood,1109.84,Liter,20L,2025-12-24 19:10:21
PROD204289,SKU304289,Paint_4289,Dulux,Primer,Metal,381.09,Liter,20L,2025-07-05 02:05:27
PROD204290,SKU304290,Paint_4290,Dulux,Emulsion,Metal,168.5,Liter,1L,2023-04-10 21:33:38
PROD204291,SKU304291,Paint_4291,Shalimar,Industrial,Interior,461.67,Liter,4L,2024-06-09 13:13:13
PROD204292,SKU304292,Paint_4292,Shalimar,Texture,Exterior,1108.2,Liter,20L,2025-11-15 13:18:32
PROD204293,SKU304293,Paint_4293,Nerolac,Primer,Wood,1022.84,Liter,1L,2023-02-26 00:05:50
PROD204294,SKU304294,Paint_4294,Shalimar,Enamel,Metal,641.22,Liter,4L,2024-02-09 00:47:28
PROD204295,SKU304295,Paint_4295,Shalimar,Emulsion,Wood,505.03,Liter,10L,2023-07-03 02:24:12
PROD204296,SKU304296,Paint_4296,Dulux,Enamel,Wood,1632.16,Liter,10L,2024-07-26 18:36:01
PROD204297,SKU304297,Paint_4297,Dulux,Texture,Wood,2242.85,Liter,4L,2025-02-22 05:26:21
PROD204298,SKU304298,Paint_4298,Berger,Industrial,Interior,614.49,Liter,1L,2023-08-23 03:08:34
PROD204299,SKU304299,Paint_4299,Nerolac,Primer,Wood,2333.53,Liter,10L,2025-08-30 01:51:54
PROD204300,SKU304300,Paint_4300,Dulux,Primer,Interior,607.68,Liter,4L,2025-10-22 16:42:10
PROD204301,SKU304301,Paint_4301,Nerolac,Industrial,Interior,1384.06,Liter,4L,2023-01-31 03:17:43
PROD204302,SKU304302,Paint_4302,AsianPaints,Industrial,Metal,699.64,Liter,10L,2024-02-15 14:43:48
PROD204303,SKU304303,Paint_4303,Berger,Emulsion,Wood,2383.43,Liter,4L,2024-06-27 12:39:09
PROD204304,SKU304304,Paint_4304,AsianPaints,Texture,Floor,2223.73,Liter,20L,2024-07-16 03:24:47
PROD204305,SKU304305,Paint_4305,Berger,Enamel,Exterior,762.38,Liter,20L,2024-07-05 21:27:55
PROD204306,SKU304306,Paint_4306,Berger,Texture,Exterior,2149.65,Liter,1L,2025-04-20 16:59:22
PROD204307,SKU304307,Paint_4307,AsianPaints,Industrial,Metal,1315.3,Liter,4L,2023-08-28 04:55:46
PROD204308,SKU304308,Paint_4308,AsianPaints,Enamel,Wood,1560.41,Liter,4L,2023-08-17 03:16:16
PROD204309,SKU304309,Paint_4309,Berger,Emulsion,Floor,2028.26,Liter,4L,2025-09-30 04:14:10
PROD204310,SKU304310,Paint_4310,Shalimar,Enamel,Floor,1154.06,Liter,1L,2023-10-05 10:19:06
PROD204311,SKU304311,Paint_4311,Nerolac,Emulsion,Floor,1137.49,Liter,1L,2023-11-05 02:54:15
PROD204312,SKU304312,Paint_4312,Berger,Texture,Exterior,287.77,Liter,10L,2023-10-09 01:13:36
PROD204313,SKU304313,Paint_4313,Berger,Primer,Wood,376.04,Liter,10L,2025-08-06 02:53:38
PROD204314,SKU304314,Paint_4314,AsianPaints,Industrial,Wood,1377.22,Liter,20L,2025-08-11 19:46:20
PROD204315,SKU304315,Paint_4315,Berger,Emulsion,Metal,1409.26,Liter,4L,2025-08-28 07:27:31
PROD204316,SKU304316,Paint_4316,Berger,Primer,Metal,2295.2,Liter,10L,2023-11-08 09:58:03
PROD204317,SKU304317,Paint_4317,Shalimar,Industrial,Metal,1549.32,Liter,1L,2025-08-06 21:00:25
PROD204318,SKU304318,Paint_4318,Berger,Industrial,Wood,2321.89,Liter,10L,2024-09-05 01:00:46
PROD204319,SKU304319,Paint_4319,AsianPaints,Emulsion,Interior,2004.69,Liter,10L,2024-10-16 11:27:22
PROD204320,SKU304320,Paint_4320,Berger,Enamel,Interior,1821.48,Liter,10L,2023-10-17 09:08:25
PROD204321,SKU304321,Paint_4321,Berger,Industrial,Floor,1867.11,Liter,10L,2024-04-15 02:49:32
PROD204322,SKU304322,Paint_4322,Berger,Primer,Interior,576.72,Liter,1L,2024-07-18 09:58:07
PROD204323,SKU304323,Paint_4323,Dulux,Emulsion,Floor,352.49,Liter,4L,2023-05-03 08:23:02
PROD204324,SKU304324,Paint_4324,Shalimar,Enamel,Wood,1856.74,Liter,10L,2023-05-19 09:39:58
PROD204325,SKU304325,Paint_4325,Berger,Emulsion,Exterior,792.85,Liter,10L,2023-06-30 21:57:56
PROD204326,SKU304326,Paint_4326,Shalimar,Emulsion,Exterior,278.58,Liter,4L,2023-04-15 19:07:16
PROD204327,SKU304327,Paint_4327,Dulux,Emulsion,Floor,1273.36,Liter,20L,2025-02-27 05:00:20
PROD204328,SKU304328,Paint_4328,Berger,Enamel,Exterior,832.1,Liter,4L,2024-08-29 04:08:32
PROD204329,SKU304329,Paint_4329,Shalimar,Industrial,Floor,1545.43,Liter,1L,2024-07-23 08:58:08
PROD204330,SKU304330,Paint_4330,Shalimar,Primer,Exterior,660.28,Liter,20L,2023-11-10 21:23:43
PROD204331,SKU304331,Paint_4331,AsianPaints,Industrial,Metal,742.8,Liter,1L,2023-12-23 17:37:25
PROD204332,SKU304332,Paint_4332,Nerolac,Texture,Wood,563.67,Liter,10L,2023-12-06 13:34:27
PROD204333,SKU304333,Paint_4333,Nerolac,Enamel,Metal,641.57,Liter,10L,2025-04-22 20:51:01
PROD204334,SKU304334,Paint_4334,Shalimar,Texture,Interior,1479.41,Liter,10L,2024-05-16 08:31:15
PROD204335,SKU304335,Paint_4335,AsianPaints,Enamel,Metal,2370.56,Liter,10L,2024-08-30 23:54:07
PROD204336,SKU304336,Paint_4336,Dulux,Texture,Floor,321.03,Liter,10L,2025-01-15 01:49:56
PROD204337,SKU304337,Paint_4337,Nerolac,Primer,Metal,558.25,Liter,20L,2024-08-29 20:42:56
PROD204338,SKU304338,Paint_4338,AsianPaints,Primer,Metal,1977.86,Liter,1L,2025-07-04 11:16:44
PROD204339,SKU304339,Paint_4339,Shalimar,Primer,Wood,1959.81,Liter,10L,2023-01-07 16:18:25
PROD204340,SKU304340,Paint_4340,Shalimar,Primer,Floor,1641.24,Liter,4L,2024-08-22 09:27:57
PROD204341,SKU304341,Paint_4341,Berger,Texture,Interior,1988.66,Liter,1L,2023-04-08 06:46:01
PROD204342,SKU304342,Paint_4342,AsianPaints,Texture,Metal,1552.38,Liter,4L,2024-01-20 11:06:18
PROD204343,SKU304343,Paint_4343,Shalimar,Emulsion,Exterior,1820.51,Liter,10L,2025-06-27 05:50:02
PROD204344,SKU304344,Paint_4344,Berger,Primer,Wood,350.83,Liter,4L,2025-03-14 11:03:50
PROD204345,SKU304345,Paint_4345,AsianPaints,Enamel,Metal,668.72,Liter,4L,2025-04-24 03:41:03
PROD204346,SKU304346,Paint_4346,Berger,Industrial,Wood,1394.32,Liter,10L,2024-06-28 20:21:28
PROD204347,SKU304347,Paint_4347,Berger,Industrial,Metal,2013.57,Liter,20L,2025-01-11 09:52:41
PROD204348,SKU304348,Paint_4348,AsianPaints,Industrial,Wood,2429.19,Liter,1L,2024-11-25 18:34:45
PROD204349,SKU304349,Paint_4349,Dulux,Texture,Exterior,1615.3,Liter,4L,2025-06-19 20:14:27
PROD204350,SKU304350,Paint_4350,Nerolac,Texture,Metal,504.39,Liter,10L,2024-06-22 01:20:45
PROD204351,SKU304351,Paint_4351,AsianPaints,Enamel,Floor,820.22,Liter,10L,2025-01-15 16:34:03
PROD204352,SKU304352,Paint_4352,AsianPaints,Industrial,Exterior,2022.4,Liter,20L,2025-05-06 08:10:46
PROD204353,SKU304353,Paint_4353,Berger,Industrial,Exterior,977.3,Liter,1L,2025-04-24 04:21:30
PROD204354,SKU304354,Paint_4354,Dulux,Industrial,Floor,1714.32,Liter,4L,2025-12-12 17:01:31
PROD204355,SKU304355,Paint_4355,AsianPaints,Texture,Floor,881.48,Liter,20L,2023-06-15 15:06:49
PROD204356,SKU304356,Paint_4356,Nerolac,Enamel,Interior,2028.28,Liter,4L,2024-01-07 03:16:05
PROD204357,SKU304357,Paint_4357,Nerolac,Emulsion,Floor,1988.58,Liter,20L,2025-02-22 02:16:11
PROD204358,SKU304358,Paint_4358,AsianPaints,Industrial,Exterior,1724.44,Liter,4L,2025-07-12 21:15:40
PROD204359,SKU304359,Paint_4359,Shalimar,Enamel,Wood,122.55,Liter,10L,2025-11-06 01:14:49
PROD204360,SKU304360,Paint_4360,Nerolac,Primer,Interior,1607.19,Liter,4L,2025-11-15 11:30:20
PROD204361,SKU304361,Paint_4361,AsianPaints,Enamel,Interior,1634.43,Liter,4L,2025-01-23 21:27:18
PROD204362,SKU304362,Paint_4362,AsianPaints,Industrial,Wood,1516.41,Liter,10L,2024-05-17 08:40:10
PROD204363,SKU304363,Paint_4363,Dulux,Emulsion,Exterior,1753.68,Liter,20L,2024-02-10 09:14:16
PROD204364,SKU304364,Paint_4364,AsianPaints,Emulsion,Interior,1779.79,Liter,10L,2023-02-11 12:15:21
PROD204365,SKU304365,Paint_4365,AsianPaints,Enamel,Wood,636.81,Liter,10L,2023-12-03 15:50:21
PROD204366,SKU304366,Paint_4366,Shalimar,Primer,Metal,384.33,Liter,10L,2025-07-31 22:39:17
PROD204367,SKU304367,Paint_4367,Shalimar,Texture,Exterior,2185.84,Liter,10L,2023-08-19 00:08:22
PROD204368,SKU304368,Paint_4368,Dulux,Enamel,Exterior,2057.1,Liter,1L,2023-03-06 09:14:58
PROD204369,SKU304369,Paint_4369,Dulux,Enamel,Interior,1256.52,Liter,1L,2024-03-06 05:19:01
PROD204370,SKU304370,Paint_4370,Nerolac,Primer,Floor,2397.59,Liter,20L,2023-08-20 21:17:22
PROD204371,SKU304371,Paint_4371,Dulux,Primer,Wood,1926.85,Liter,20L,2024-10-31 18:34:04
PROD204372,SKU304372,Paint_4372,Shalimar,Texture,Wood,1162.88,Liter,10L,2024-08-15 05:20:40
PROD204373,SKU304373,Paint_4373,Dulux,Enamel,Metal,1523.89,Liter,20L,2025-04-18 22:54:33
PROD204374,SKU304374,Paint_4374,Shalimar,Emulsion,Interior,2073.38,Liter,4L,2024-01-21 16:53:08
PROD204375,SKU304375,Paint_4375,Dulux,Primer,Floor,1897.56,Liter,20L,2023-11-13 14:57:25
PROD204376,SKU304376,Paint_4376,Dulux,Industrial,Interior,840.89,Liter,4L,2025-12-28 04:23:51
PROD204377,SKU304377,Paint_4377,Shalimar,Emulsion,Exterior,267.34,Liter,20L,2024-12-15 19:54:12
PROD204378,SKU304378,Paint_4378,Shalimar,Primer,Wood,782.28,Liter,10L,2025-12-14 16:16:30
PROD204379,SKU304379,Paint_4379,Dulux,Industrial,Interior,642.34,Liter,4L,2025-02-15 12:49:38
PROD204380,SKU304380,Paint_4380,Nerolac,Texture,Wood,2148.64,Liter,20L,2023-07-01 13:20:47
PROD204381,SKU304381,Paint_4381,Nerolac,Emulsion,Wood,2100.53,Liter,20L,2023-01-17 09:01:28
PROD204382,SKU304382,Paint_4382,Nerolac,Primer,Wood,365.73,Liter,1L,2024-07-20 04:39:04
PROD204383,SKU304383,Paint_4383,Nerolac,Industrial,Metal,388.37,Liter,4L,2025-11-27 14:02:39
PROD204384,SKU304384,Paint_4384,Dulux,Industrial,Metal,1230.98,Liter,20L,2025-05-20 21:40:30
PROD204385,SKU304385,Paint_4385,AsianPaints,Texture,Floor,1478.27,Liter,10L,2025-10-07 01:51:45
PROD204386,SKU304386,Paint_4386,Nerolac,Enamel,Exterior,1986.83,Liter,4L,2025-03-30 18:56:20
PROD204387,SKU304387,Paint_4387,Dulux,Emulsion,Exterior,1289.21,Liter,1L,2024-01-11 06:54:42
PROD204388,SKU304388,Paint_4388,Nerolac,Enamel,Metal,575.78,Liter,10L,2024-08-30 09:13:46
PROD204389,SKU304389,Paint_4389,Nerolac,Industrial,Exterior,2379.99,Liter,1L,2024-08-18 18:26:51
PROD204390,SKU304390,Paint_4390,AsianPaints,Texture,Interior,2046.52,Liter,10L,2025-07-22 18:59:38
PROD204391,SKU304391,Paint_4391,Nerolac,Industrial,Exterior,1817.72,Liter,1L,2023-06-07 02:26:34
PROD204392,SKU304392,Paint_4392,Nerolac,Primer,Exterior,820.47,Liter,20L,2025-07-09 19:42:45
PROD204393,SKU304393,Paint_4393,Shalimar,Enamel,Interior,1961.05,Liter,20L,2024-10-07 02:45:59
PROD204394,SKU304394,Paint_4394,Dulux,Primer,Wood,1975.04,Liter,1L,2024-05-08 19:25:17
PROD204395,SKU304395,Paint_4395,AsianPaints,Enamel,Floor,1349.79,Liter,1L,2024-07-01 03:27:58
PROD204396,SKU304396,Paint_4396,Dulux,Primer,Wood,758.84,Liter,1L,2023-11-12 11:58:13
PROD204397,SKU304397,Paint_4397,Shalimar,Emulsion,Interior,895.25,Liter,4L,2024-04-22 19:16:43
PROD204398,SKU304398,Paint_4398,Nerolac,Industrial,Exterior,1374.34,Liter,4L,2025-11-29 06:39:45
PROD204399,SKU304399,Paint_4399,Nerolac,Texture,Exterior,821.7,Liter,20L,2023-01-24 07:11:41
PROD204400,SKU304400,Paint_4400,Berger,Emulsion,Metal,2484.43,Liter,4L,2024-06-19 22:57:31
PROD204401,SKU304401,Paint_4401,Shalimar,Primer,Floor,1688.14,Liter,20L,2023-05-14 17:08:35
PROD204402,SKU304402,Paint_4402,Nerolac,Emulsion,Floor,1026.61,Liter,10L,2025-09-06 06:26:27
PROD204403,SKU304403,Paint_4403,Berger,Primer,Wood,1974.34,Liter,10L,2025-07-20 11:12:45
PROD204404,SKU304404,Paint_4404,Nerolac,Emulsion,Interior,1670.39,Liter,4L,2024-06-04 07:32:57
PROD204405,SKU304405,Paint_4405,Nerolac,Industrial,Metal,403.76,Liter,10L,2023-10-03 08:34:53
PROD204406,SKU304406,Paint_4406,Shalimar,Enamel,Metal,546.63,Liter,1L,2024-08-06 04:36:26
PROD204407,SKU304407,Paint_4407,Nerolac,Industrial,Metal,1328.25,Liter,10L,2025-08-11 06:20:40
PROD204408,SKU304408,Paint_4408,Dulux,Enamel,Floor,219.88,Liter,20L,2024-10-13 20:50:12
PROD204409,SKU304409,Paint_4409,Dulux,Enamel,Metal,185.57,Liter,4L,2024-09-09 20:09:11
PROD204410,SKU304410,Paint_4410,Berger,Texture,Metal,470.74,Liter,4L,2023-12-04 18:37:59
PROD204411,SKU304411,Paint_4411,Shalimar,Emulsion,Wood,898.32,Liter,1L,2023-08-21 08:53:15
PROD204412,SKU304412,Paint_4412,AsianPaints,Primer,Wood,2421.9,Liter,4L,2024-10-30 16:27:59
PROD204413,SKU304413,Paint_4413,AsianPaints,Emulsion,Interior,1435.56,Liter,4L,2025-07-22 17:27:23
PROD204414,SKU304414,Paint_4414,Nerolac,Industrial,Interior,2150.95,Liter,4L,2023-01-16 20:01:09
PROD204415,SKU304415,Paint_4415,Dulux,Primer,Interior,1627.21,Liter,1L,2025-12-14 23:26:45
PROD204416,SKU304416,Paint_4416,Dulux,Enamel,Interior,2253.46,Liter,20L,2023-11-28 12:52:53
PROD204417,SKU304417,Paint_4417,Berger,Primer,Metal,357.7,Liter,4L,2024-11-01 07:40:13
PROD204418,SKU304418,Paint_4418,Dulux,Emulsion,Floor,157.73,Liter,1L,2023-02-16 13:02:01
PROD204419,SKU304419,Paint_4419,AsianPaints,Enamel,Metal,585.91,Liter,10L,2024-12-23 20:25:54
PROD204420,SKU304420,Paint_4420,Shalimar,Emulsion,Exterior,1741.6,Liter,1L,2023-05-26 01:16:24
PROD204421,SKU304421,Paint_4421,AsianPaints,Industrial,Floor,1795.5,Liter,4L,2024-04-24 16:12:35
PROD204422,SKU304422,Paint_4422,Dulux,Enamel,Floor,1411.11,Liter,10L,2025-04-10 19:12:19
PROD204423,SKU304423,Paint_4423,Dulux,Enamel,Metal,2087.65,Liter,4L,2023-12-24 18:28:35
PROD204424,SKU304424,Paint_4424,Dulux,Industrial,Interior,2373.26,Liter,1L,2024-08-21 07:07:15
PROD204425,SKU304425,Paint_4425,Berger,Industrial,Interior,1084.09,Liter,1L,2023-05-22 17:43:01
PROD204426,SKU304426,Paint_4426,Berger,Primer,Metal,1262.96,Liter,10L,2023-11-17 17:08:48
PROD204427,SKU304427,Paint_4427,Berger,Primer,Wood,1326.3,Liter,1L,2023-05-14 08:01:48
PROD204428,SKU304428,Paint_4428,Nerolac,Texture,Exterior,1063.16,Liter,1L,2023-05-05 22:18:43
PROD204429,SKU304429,Paint_4429,Shalimar,Emulsion,Metal,1034.4,Liter,20L,2023-06-10 06:38:16
PROD204430,SKU304430,Paint_4430,Nerolac,Emulsion,Exterior,2091.8,Liter,10L,2023-03-30 13:23:47
PROD204431,SKU304431,Paint_4431,Dulux,Enamel,Wood,1157.6,Liter,1L,2023-09-23 17:36:27
PROD204432,SKU304432,Paint_4432,Dulux,Texture,Floor,384.77,Liter,4L,2023-04-16 06:35:16
PROD204433,SKU304433,Paint_4433,Nerolac,Industrial,Wood,1458.0,Liter,20L,2025-03-23 13:25:52
PROD204434,SKU304434,Paint_4434,Dulux,Primer,Metal,1223.46,Liter,1L,2023-03-12 19:11:52
PROD204435,SKU304435,Paint_4435,Nerolac,Enamel,Exterior,998.2,Liter,4L,2024-08-17 02:27:25
PROD204436,SKU304436,Paint_4436,Shalimar,Enamel,Interior,2055.01,Liter,4L,2025-06-27 16:15:18
PROD204437,SKU304437,Paint_4437,AsianPaints,Emulsion,Metal,1809.53,Liter,4L,2023-01-19 23:07:20
PROD204438,SKU304438,Paint_4438,Nerolac,Primer,Floor,1248.85,Liter,20L,2025-05-17 19:37:45
PROD204439,SKU304439,Paint_4439,AsianPaints,Emulsion,Exterior,557.93,Liter,4L,2023-08-18 22:07:22
PROD204440,SKU304440,Paint_4440,Dulux,Enamel,Interior,1526.28,Liter,10L,2025-12-15 15:18:02
PROD204441,SKU304441,Paint_4441,Dulux,Enamel,Exterior,462.23,Liter,10L,2023-04-28 12:23:10
PROD204442,SKU304442,Paint_4442,Berger,Primer,Metal,572.62,Liter,10L,2025-02-08 20:16:34
PROD204443,SKU304443,Paint_4443,Nerolac,Industrial,Floor,1162.27,Liter,20L,2023-05-19 18:21:34
PROD204444,SKU304444,Paint_4444,Nerolac,Emulsion,Exterior,1785.69,Liter,10L,2024-11-14 18:40:33
PROD204445,SKU304445,Paint_4445,Shalimar,Industrial,Exterior,1593.44,Liter,4L,2025-10-08 04:23:55
PROD204446,SKU304446,Paint_4446,Nerolac,Primer,Floor,1418.36,Liter,4L,2025-01-24 12:15:40
PROD204447,SKU304447,Paint_4447,Nerolac,Emulsion,Floor,855.05,Liter,20L,2025-01-03 20:20:24
PROD204448,SKU304448,Paint_4448,Dulux,Texture,Wood,810.17,Liter,20L,2023-08-23 20:37:27
PROD204449,SKU304449,Paint_4449,Shalimar,Industrial,Floor,2119.48,Liter,20L,2025-10-26 18:02:53
PROD204450,SKU304450,Paint_4450,Berger,Primer,Metal,810.82,Liter,1L,2025-11-06 19:55:54
PROD204451,SKU304451,Paint_4451,AsianPaints,Primer,Floor,2066.41,Liter,10L,2024-03-20 07:07:13
PROD204452,SKU304452,Paint_4452,Nerolac,Enamel,Interior,322.54,Liter,10L,2023-11-23 05:21:38
PROD204453,SKU304453,Paint_4453,Nerolac,Texture,Floor,109.19,Liter,1L,2025-08-24 10:43:50
PROD204454,SKU304454,Paint_4454,Berger,Texture,Floor,453.27,Liter,1L,2024-11-28 17:32:50
PROD204455,SKU304455,Paint_4455,Nerolac,Industrial,Wood,785.3,Liter,10L,2023-07-20 08:47:03
PROD204456,SKU304456,Paint_4456,Berger,Primer,Exterior,1687.11,Liter,10L,2023-12-12 13:00:03
PROD204457,SKU304457,Paint_4457,Nerolac,Primer,Exterior,836.01,Liter,20L,2023-11-13 10:12:36
PROD204458,SKU304458,Paint_4458,Berger,Primer,Wood,1025.96,Liter,1L,2023-02-09 07:24:41
PROD204459,SKU304459,Paint_4459,AsianPaints,Texture,Floor,1200.2,Liter,4L,2025-07-22 03:54:42
PROD204460,SKU304460,Paint_4460,Nerolac,Texture,Metal,2358.8,Liter,10L,2025-07-02 01:47:17
PROD204461,SKU304461,Paint_4461,Berger,Primer,Exterior,1961.16,Liter,10L,2024-06-27 05:14:08
PROD204462,SKU304462,Paint_4462,Dulux,Enamel,Floor,640.29,Liter,4L,2025-03-20 11:46:02
PROD204463,SKU304463,Paint_4463,Berger,Texture,Wood,1483.37,Liter,1L,2023-08-03 03:48:57
PROD204464,SKU304464,Paint_4464,AsianPaints,Primer,Wood,1866.56,Liter,10L,2025-06-17 09:36:12
PROD204465,SKU304465,Paint_4465,Dulux,Emulsion,Metal,676.35,Liter,10L,2024-09-18 14:52:10
PROD204466,SKU304466,Paint_4466,AsianPaints,Industrial,Floor,1343.65,Liter,1L,2025-04-17 23:53:12
PROD204467,SKU304467,Paint_4467,AsianPaints,Industrial,Interior,2349.92,Liter,1L,2024-07-27 00:58:34
PROD204468,SKU304468,Paint_4468,Shalimar,Enamel,Floor,319.14,Liter,20L,2023-11-23 07:53:48
PROD204469,SKU304469,Paint_4469,Berger,Primer,Exterior,1061.96,Liter,1L,2023-12-31 20:57:10
PROD204470,SKU304470,Paint_4470,Nerolac,Emulsion,Wood,1776.91,Liter,20L,2025-10-04 04:24:35
PROD204471,SKU304471,Paint_4471,Shalimar,Enamel,Floor,931.64,Liter,20L,2024-10-07 15:58:24
PROD204472,SKU304472,Paint_4472,Nerolac,Primer,Floor,1864.43,Liter,20L,2023-11-29 22:17:21
PROD204473,SKU304473,Paint_4473,Dulux,Primer,Wood,1189.82,Liter,1L,2025-11-21 00:10:59
PROD204474,SKU304474,Paint_4474,AsianPaints,Industrial,Exterior,2166.01,Liter,1L,2024-02-04 22:45:51
PROD204475,SKU304475,Paint_4475,Nerolac,Texture,Metal,2492.75,Liter,10L,2023-10-29 01:08:57
PROD204476,SKU304476,Paint_4476,AsianPaints,Emulsion,Interior,1824.72,Liter,1L,2023-08-21 10:30:21
PROD204477,SKU304477,Paint_4477,Shalimar,Enamel,Floor,990.49,Liter,4L,2025-10-07 12:52:49
PROD204478,SKU304478,Paint_4478,AsianPaints,Emulsion,Floor,346.19,Liter,1L,2024-01-20 08:40:09
PROD204479,SKU304479,Paint_4479,Berger,Primer,Exterior,1555.17,Liter,10L,2023-06-09 23:12:38
PROD204480,SKU304480,Paint_4480,Shalimar,Industrial,Floor,1579.99,Liter,1L,2024-03-12 05:39:03
PROD204481,SKU304481,Paint_4481,Nerolac,Emulsion,Exterior,324.07,Liter,1L,2023-07-08 18:54:36
PROD204482,SKU304482,Paint_4482,Nerolac,Emulsion,Metal,1198.92,Liter,1L,2025-02-15 22:49:41
PROD204483,SKU304483,Paint_4483,Nerolac,Primer,Wood,1880.63,Liter,20L,2025-08-05 02:08:56
