sale_id,customer_id,customer_type,product_id,store_id,distributor_id,dealer_id,brand_store_id,supplier_id,division,quantity,sale_amount,discount_amount,sale_ts,channel
SALE2017025,CUST102366,Individual,PROD204675,STORE50001,DIST30462,DEAL41765,BRAND20990,SUPP80803,Distributors,3,4534.64,179.64,2023-02-07 21:14:44,Online
SALE2017026,CUST101968,Organization,PROD200489,STORE51423,DIST31571,DEAL40621,BRAND20120,SUPP80486,Distributors,7,13392.69,0.87,2025-03-03 01:42:18,Project
SALE2017027,CUST103230,Individual,PROD203204,STORE51968,DIST30868,DEAL41703,BRAND20232,SUPP80977,Industrial,23,9035.7,145.84,2025-05-01 05:47:06,Offline
SALE2017028,CUST102080,Individual,PROD200123,STORE50006,DIST31196,DEAL41741,BRAND20879,SUPP80026,BrandStore,43,36903.24,190.69,2024-03-08 03:12:01,Offline
SALE2017029,CUST102235,Individual,PROD203594,STORE51148,DIST30489,DEAL40548,BRAND20032,SUPP80724,Distributors,41,33795.27,79.92,2024-06-25 18:14:25,Project
SALE2017030,CUST104386,Organization,PROD202773,STORE51387,DIST30859,DEAL41190,BRAND20389,SUPP80645,BrandStore,14,29073.83,68.65,2025-01-26 13:53:36,Project
SALE2017031,CUST102311,Individual,PROD203999,STORE50117,DIST30137,DEAL41765,BRAND20016,SUPP80348,Distributors,2,645.62,198.61,2024-11-29 19:24:07,Offline
SALE2017032,CUST103163,Individual,PROD203309,STORE50777,DIST30741,DEAL41164,BRAND20591,SUPP80136,Projects,21,37466.62,139.69,2024-05-12 12:32:55,Online
SALE2017033,CUST100808,Individual,PROD200380,STORE51842,DIST31760,DEAL41816,BRAND20241,SUPP80942,Dealers,6,9781.76,134.66,2024-09-10 22:51:24,Project
SALE2017034,CUST101786,Organization,PROD201870,STORE50380,DIST31802,DEAL41776,BRAND20711,SUPP80144,Industrial,31,39719.16,152.76,2025-06-01 04:00:32,Project
SALE2017035,CUST104788,Individual,PROD204548,STORE50251,DIST30777,DEAL40031,BRAND20688,SUPP80265,LocalShop,45,117175.39,71.18,2023-09-10 23:32:50,Project
SALE2017036,CUST104688,Individual,PROD204086,STORE50719,DIST30864,DEAL40440,BRAND20462,SUPP80402,LocalShop,43,84963.47,66.26,2023-05-18 11:56:37,Project
SALE2017037,CUST101959,Individual,PROD203854,STORE50663,DIST31351,DEAL41550,BRAND20340,SUPP80574,Projects,20,47518.48,191.17,2024-03-16 09:08:01,Project
SALE2017038,CUST104968,Organization,PROD204978,STORE50800,DIST31107,DEAL40685,BRAND20556,SUPP80469,Retail,18,42100.05,130.74,2025-11-26 14:39:52,Offline
SALE2017039,CUST100979,Individual,PROD201188,STORE51628,DIST31983,DEAL40464,BRAND20575,SUPP80265,BrandStore,12,30586.1,92.32,2024-04-27 05:46:58,Offline
SALE2017040,CUST104590,Organization,PROD204428,STORE51825,DIST31852,DEAL41142,BRAND20345,SUPP80631,Projects,20,55984.44,25.56,2025-06-20 01:56:25,Project
SALE2017041,CUST100835,Organization,PROD200751,STORE51315,DIST30592,DEAL41070,BRAND20291,SUPP80791,BrandStore,25,19785.01,77.5,2023-12-22 12:01:24,Offline
SALE2017042,CUST103557,Individual,PROD200854,STORE50219,DIST31026,DEAL40597,BRAND20087,SUPP80220,LocalShop,38,25463.53,184.78,2024-06-13 04:03:14,Offline
SALE2017043,CUST104777,Individual,PROD203862,STORE50707,DIST31854,DEAL40788,BRAND20401,SUPP80305,Projects,39,75727.26,3.55,2023-08-21 02:50:13,Project
SALE2017044,CUST103794,Individual,PROD204138,STORE50051,DIST30963,DEAL41859,BRAND20516,SUPP80847,Retail,47,108959.35,89.9,2025-12-17 15:37:48,Project
SALE2017045,CUST104642,Individual,PROD203321,STORE51895,DIST31164,DEAL40493,BRAND20935,SUPP80429,Retail,6,14835.37,51.0,2023-07-09 01:00:49,Offline
SALE2017046,CUST103572,Individual,PROD201995,STORE51495,DIST30844,DEAL41502,BRAND20890,SUPP80048,LocalShop,40,73439.39,177.48,2023-10-25 11:57:37,Project
SALE2017047,CUST101973,Individual,PROD202447,STORE51046,DIST30399,DEAL41916,BRAND20420,SUPP80600,Distributors,49,103389.13,8.4,2025-09-13 00:46:07,Offline
SALE2017048,CUST101090,Individual,PROD202518,STORE50677,DIST30577,DEAL40006,BRAND20309,SUPP80118,LocalShop,45,120404.97,136.58,2023-09-07 08:41:49,Online
SALE2017049,CUST102717,Individual,PROD203842,STORE51082,DIST31929,DEAL41795,BRAND20015,SUPP80565,Dealers,32,10436.93,187.4,2024-07-30 07:52:23,Online
SALE2017050,CUST104714,Individual,PROD204156,STORE50643,DIST31842,DEAL41100,BRAND20250,SUPP80834,Industrial,23,52074.06,61.27,2024-07-03 07:58:33,Offline
SALE2017051,CUST103142,Individual,PROD203652,STORE51012,DIST30688,DEAL41074,BRAND20235,SUPP80759,Dealers,11,18962.79,86.07,2024-11-03 09:26:46,Offline
SALE2017052,CUST103145,Individual,PROD200155,STORE50949,DIST31227,DEAL41533,BRAND20878,SUPP80459,Distributors,9,1830.65,0.35,2025-01-28 16:21:55,Offline
SALE2017053,CUST104987,Individual,PROD203746,STORE50053,DIST30767,DEAL41526,BRAND20711,SUPP80315,Projects,30,73236.38,60.08,2025-12-10 17:29:55,Offline
SALE2017054,CUST102151,Organization,PROD201649,STORE51533,DIST31524,DEAL40261,BRAND20147,SUPP80707,BrandStore,42,77949.58,32.9,2024-04-06 07:41:58,Offline
SALE2017055,CUST102334,Individual,PROD203562,STORE51038,DIST31534,DEAL40747,BRAND20936,SUPP80269,Dealers,12,32614.86,151.27,2025-07-25 19:42:07,Online
SALE2017056,CUST101263,Organization,PROD203672,STORE50245,DIST31834,DEAL41568,BRAND20900,SUPP80308,Distributors,8,15192.17,85.26,2024-09-30 13:08:31,Offline
SALE2017057,CUST102300,Organization,PROD203806,STORE50692,DIST31429,DEAL41267,BRAND20368,SUPP80274,Industrial,2,319.73,123.36,2024-09-17 22:48:11,Online
SALE2017058,CUST100581,Individual,PROD203217,STORE51051,DIST31790,DEAL40762,BRAND20703,SUPP80402,Retail,1,937.97,54.36,2023-01-30 02:54:28,Offline
SALE2017059,CUST104101,Individual,PROD201106,STORE51549,DIST31927,DEAL41513,BRAND20220,SUPP80278,Industrial,39,72930.75,132.94,2023-08-16 17:47:20,Offline
SALE2017060,CUST103582,Individual,PROD203517,STORE50780,DIST30511,DEAL41673,BRAND20209,SUPP80503,Distributors,31,42636.44,113.48,2024-06-12 07:21:58,Project
SALE2017061,CUST104805,Individual,PROD201953,STORE51721,DIST31323,DEAL40611,BRAND20909,SUPP80237,Projects,9,3594.23,47.68,2025-05-08 02:38:57,Offline
SALE2017062,CUST104925,Organization,PROD204347,STORE51769,DIST31672,DEAL40260,BRAND20454,SUPP80756,LocalShop,47,121541.05,9.05,2023-07-23 01:14:24,Offline
SALE2017063,CUST104327,Organization,PROD202500,STORE51137,DIST31107,DEAL40765,BRAND20092,SUPP80295,BrandStore,36,27155.19,140.07,2024-08-11 13:02:06,Offline
SALE2017064,CUST100720,Organization,PROD201303,STORE50540,DIST31354,DEAL40956,BRAND20269,SUPP80674,Distributors,41,41377.53,93.1,2023-03-26 15:26:40,Online
SALE2017065,CUST102899,Organization,PROD202688,STORE51610,DIST31538,DEAL41299,BRAND20914,SUPP80656,Distributors,15,29182.25,31.34,2023-10-14 22:33:02,Online
SALE2017066,CUST104310,Individual,PROD203984,STORE50286,DIST30893,DEAL40202,BRAND20309,SUPP80137,Retail,21,49270.91,147.19,2023-10-27 20:53:50,Offline
SALE2017067,CUST102540,Organization,PROD203102,STORE50796,DIST31150,DEAL40716,BRAND20317,SUPP80444,Dealers,17,46425.46,122.41,2024-02-11 08:24:49,Online
SALE2017068,CUST102099,Individual,PROD204046,STORE51596,DIST31526,DEAL41147,BRAND20184,SUPP80050,Distributors,9,24106.27,140.17,2024-12-11 02:28:09,Offline
SALE2017069,CUST103503,Organization,PROD202981,STORE51379,DIST30830,DEAL40555,BRAND20711,SUPP80788,Distributors,29,29687.07,132.96,2024-08-02 18:18:22,Online
SALE2017070,CUST104248,Organization,PROD202445,STORE50740,DIST31632,DEAL41923,BRAND20789,SUPP80891,BrandStore,8,4168.68,90.62,2023-09-29 07:33:37,Offline
SALE2017071,CUST102385,Individual,PROD201736,STORE51303,DIST30410,DEAL41030,BRAND20993,SUPP80421,Distributors,26,53777.03,18.14,2024-08-18 20:33:09,Online
SALE2017072,CUST103149,Individual,PROD201108,STORE51848,DIST30331,DEAL40542,BRAND20511,SUPP80425,Dealers,41,11415.84,62.85,2023-04-17 03:06:04,Project
SALE2017073,CUST100770,Individual,PROD203829,STORE50089,DIST31147,DEAL41710,BRAND20443,SUPP80608,Industrial,8,1030.98,33.35,2025-08-01 23:20:05,Offline
SALE2017074,CUST103997,Individual,PROD204307,STORE51191,DIST31650,DEAL40061,BRAND20662,SUPP80191,Industrial,10,8844.03,154.7,2024-05-20 02:24:35,Offline
SALE2017075,CUST101401,Individual,PROD200411,STORE51585,DIST31749,DEAL41602,BRAND20472,SUPP80003,Projects,25,53812.01,194.41,2024-09-20 19:29:44,Online
SALE2017076,CUST100431,Organization,PROD201896,STORE50611,DIST30416,DEAL41171,BRAND20857,SUPP80706,Dealers,2,1435.4,146.35,2024-10-06 00:33:06,Project
SALE2017077,CUST101204,Individual,PROD201865,STORE50814,DIST31319,DEAL41003,BRAND20057,SUPP80018,Dealers,24,18049.73,50.17,2023-10-26 23:46:37,Offline
SALE2017078,CUST101970,Individual,PROD200765,STORE50590,DIST31376,DEAL40387,BRAND20173,SUPP80212,Retail,48,13292.26,130.95,2023-03-15 08:33:43,Offline
SALE2017079,CUST100600,Organization,PROD201427,STORE50556,DIST30865,DEAL41091,BRAND20852,SUPP80130,Industrial,25,53722.83,162.53,2024-08-27 10:45:48,Offline
SALE2017080,CUST100274,Organization,PROD203981,STORE51366,DIST31653,DEAL41262,BRAND20002,SUPP80333,Industrial,34,35410.11,126.86,2024-10-15 23:14:46,Project
SALE2017081,CUST103570,Individual,PROD202952,STORE51145,DIST31554,DEAL41016,BRAND20750,SUPP80017,LocalShop,30,87426.78,167.5,2024-06-05 07:31:45,Offline
SALE2017082,CUST100349,Organization,PROD202703,STORE50567,DIST31962,DEAL41634,BRAND20420,SUPP80618,Projects,50,68193.08,96.24,2024-11-14 16:17:17,Project
SALE2017083,CUST100460,Individual,PROD203157,STORE51078,DIST31728,DEAL40223,BRAND20764,SUPP80997,Distributors,19,13846.23,27.46,2025-01-29 13:31:40,Online
SALE2017084,CUST101384,Organization,PROD201750,STORE51975,DIST30523,DEAL40845,BRAND20424,SUPP80641,Industrial,47,20303.8,139.88,2023-08-18 00:10:04,Project
SALE2017085,CUST100634,Organization,PROD201550,STORE51318,DIST31289,DEAL40025,BRAND20599,SUPP80363,Distributors,20,9369.56,36.53,2023-04-26 14:55:41,Online
SALE2017086,CUST101607,Organization,PROD204202,STORE50966,DIST31975,DEAL41001,BRAND20740,SUPP80595,LocalShop,44,36555.9,7.47,2023-04-26 17:11:46,Online
SALE2017087,CUST100187,Organization,PROD203563,STORE51305,DIST31758,DEAL41174,BRAND20902,SUPP80067,LocalShop,16,13894.19,105.66,2023-05-05 16:10:21,Online
SALE2017088,CUST104313,Organization,PROD200211,STORE50695,DIST30576,DEAL41796,BRAND20924,SUPP80275,Industrial,2,1350.28,162.73,2023-06-01 22:38:19,Online
SALE2017089,CUST100606,Organization,PROD200788,STORE51392,DIST31258,DEAL41441,BRAND20418,SUPP80554,LocalShop,35,33118.79,177.72,2024-10-28 14:29:29,Project
SALE2017090,CUST102692,Individual,PROD203698,STORE51146,DIST31507,DEAL41061,BRAND20646,SUPP80360,Industrial,13,6413.54,158.88,2023-08-20 20:25:36,Offline
SALE2017091,CUST100780,Organization,PROD203393,STORE50468,DIST30899,DEAL41444,BRAND20135,SUPP80410,Industrial,13,38511.75,100.07,2025-01-28 16:26:18,Offline
SALE2017092,CUST100213,Organization,PROD203661,STORE51838,DIST30118,DEAL41735,BRAND20187,SUPP80829,Retail,42,39872.46,163.95,2023-10-03 10:14:22,Online
SALE2017093,CUST100821,Individual,PROD203210,STORE50054,DIST31688,DEAL41845,BRAND20127,SUPP80986,Projects,7,2669.06,31.8,2025-08-19 17:30:48,Online
SALE2017094,CUST103421,Organization,PROD202279,STORE50094,DIST31682,DEAL40615,BRAND20940,SUPP80847,Dealers,42,116001.17,158.97,2024-08-31 15:31:47,Offline
SALE2017095,CUST103492,Organization,PROD202869,STORE51370,DIST30656,DEAL41261,BRAND20141,SUPP80922,Industrial,29,56043.06,49.49,2023-10-20 13:17:05,Project
SALE2017096,CUST103335,Individual,PROD202864,STORE51649,DIST31875,DEAL41973,BRAND20290,SUPP80913,Projects,44,94902.84,41.03,2025-05-09 11:53:30,Project
SALE2017097,CUST104894,Individual,PROD202422,STORE50723,DIST30514,DEAL40545,BRAND20401,SUPP80635,BrandStore,27,16255.79,193.03,2025-01-27 11:37:16,Online
SALE2017098,CUST100985,Organization,PROD202780,STORE50627,DIST30793,DEAL40008,BRAND20027,SUPP80253,Dealers,27,77039.48,34.12,2023-11-23 18:19:37,Online
SALE2017099,CUST104532,Individual,PROD201308,STORE51708,DIST30964,DEAL40964,BRAND20410,SUPP80581,BrandStore,27,59219.32,97.73,2023-11-01 00:56:25,Online
SALE2017100,CUST101538,Organization,PROD200546,STORE51622,DIST30158,DEAL41961,BRAND20544,SUPP80665,LocalShop,14,9904.17,27.01,2023-02-07 18:53:51,Project
SALE2017101,CUST104482,Individual,PROD204963,STORE51191,DIST31157,DEAL40639,BRAND20236,SUPP80397,Distributors,17,26160.71,59.55,2024-09-30 15:09:08,Project
SALE2017102,CUST101790,Organization,PROD202335,STORE50940,DIST30647,DEAL41353,BRAND20146,SUPP80241,LocalShop,1,565.25,109.64,2025-10-15 02:56:17,Offline
SALE2017103,CUST102918,Individual,PROD203991,STORE51335,DIST31548,DEAL40332,BRAND20809,SUPP80979,Projects,48,114285.04,152.62,2024-01-24 04:02:20,Offline
SALE2017104,CUST104812,Organization,PROD203587,STORE51576,DIST31655,DEAL41286,BRAND20532,SUPP80715,Projects,8,13389.26,43.42,2025-11-15 08:17:16,Offline
SALE2017105,CUST101949,Organization,PROD200098,STORE50425,DIST30016,DEAL40903,BRAND20006,SUPP80387,Industrial,39,20578.0,16.85,2025-01-08 04:43:42,Project
SALE2017106,CUST104546,Individual,PROD203865,STORE51620,DIST31103,DEAL41002,BRAND20066,SUPP80455,LocalShop,48,35217.81,123.38,2024-02-15 13:04:53,Online
SALE2017107,CUST104723,Individual,PROD201780,STORE51135,DIST31671,DEAL41672,BRAND20025,SUPP80073,Dealers,30,39692.88,149.64,2025-09-27 16:52:10,Offline
SALE2017108,CUST104851,Individual,PROD200903,STORE51616,DIST31653,DEAL41715,BRAND20434,SUPP80441,LocalShop,3,367.78,179.67,2024-12-17 12:04:57,Online
SALE2017109,CUST101310,Organization,PROD200772,STORE51099,DIST30352,DEAL41085,BRAND20681,SUPP80669,BrandStore,1,587.82,43.5,2023-09-20 07:08:07,Online
SALE2017110,CUST100201,Individual,PROD201171,STORE51461,DIST31649,DEAL40869,BRAND20485,SUPP80685,Industrial,1,911.33,95.83,2025-12-19 19:49:01,Project
SALE2017111,CUST102738,Organization,PROD204114,STORE50789,DIST31538,DEAL41410,BRAND20883,SUPP80750,LocalShop,50,66155.84,111.57,2024-04-23 04:16:57,Online
SALE2017112,CUST101213,Individual,PROD203873,STORE50637,DIST30381,DEAL41860,BRAND20463,SUPP80882,Retail,15,8513.94,170.14,2024-06-25 17:53:00,Online
SALE2017113,CUST103996,Individual,PROD200811,STORE51823,DIST30933,DEAL41694,BRAND20160,SUPP80365,Dealers,11,5246.03,197.72,2023-08-17 14:57:57,Project
SALE2017114,CUST101158,Organization,PROD200027,STORE51697,DIST31170,DEAL41437,BRAND20196,SUPP80021,Dealers,2,5422.33,24.11,2023-07-15 09:49:31,Offline
SALE2017115,CUST102725,Organization,PROD202930,STORE50928,DIST31527,DEAL41465,BRAND20693,SUPP80879,Industrial,31,79639.36,1.83,2023-03-29 17:39:08,Offline
SALE2017116,CUST100316,Individual,PROD200958,STORE50917,DIST30291,DEAL40438,BRAND20104,SUPP80181,Dealers,44,81526.19,175.56,2025-08-04 04:12:38,Online
SALE2017117,CUST104828,Organization,PROD202995,STORE50258,DIST31910,DEAL41828,BRAND20384,SUPP80242,Projects,9,16739.72,75.25,2024-09-03 07:57:05,Online
SALE2017118,CUST103907,Organization,PROD201398,STORE50422,DIST31978,DEAL40524,BRAND20140,SUPP80934,Dealers,29,68380.38,146.18,2025-12-24 17:58:21,Offline
SALE2017119,CUST104531,Individual,PROD202816,STORE51321,DIST31307,DEAL40139,BRAND20239,SUPP80053,BrandStore,10,27294.68,3.21,2023-07-15 19:17:00,Project
SALE2017120,CUST100578,Organization,PROD202199,STORE51024,DIST31365,DEAL41990,BRAND20266,SUPP80477,LocalShop,41,105483.16,182.77,2024-05-01 21:56:10,Online
SALE2017121,CUST102466,Individual,PROD203556,STORE51629,DIST30800,DEAL41803,BRAND20112,SUPP80522,Dealers,8,2316.62,138.06,2023-09-12 19:11:22,Project
SALE2017122,CUST104336,Organization,PROD201308,STORE50241,DIST30269,DEAL40781,BRAND20182,SUPP80571,Distributors,37,67022.65,197.3,2024-11-27 07:53:49,Online
SALE2017123,CUST102719,Organization,PROD204860,STORE51582,DIST31652,DEAL41229,BRAND20340,SUPP80420,Distributors,2,5610.29,21.28,2023-03-31 04:47:46,Offline
SALE2017124,CUST104618,Individual,PROD204105,STORE51389,DIST30082,DEAL40060,BRAND20895,SUPP80871,BrandStore,7,7912.67,167.03,2023-02-17 18:13:00,Project
SALE2017125,CUST101992,Individual,PROD202198,STORE50609,DIST30434,DEAL40138,BRAND20868,SUPP80896,LocalShop,4,3894.17,27.6,2025-12-21 13:28:59,Offline
SALE2017126,CUST104482,Organization,PROD202540,STORE50650,DIST31055,DEAL41358,BRAND20847,SUPP80482,Dealers,45,97501.59,156.15,2024-06-02 22:56:43,Project
SALE2017127,CUST102017,Organization,PROD201642,STORE50223,DIST30824,DEAL41874,BRAND20794,SUPP80741,Distributors,2,386.29,150.24,2025-06-21 18:15:06,Offline
SALE2017128,CUST101975,Individual,PROD202270,STORE50653,DIST31913,DEAL40278,BRAND20662,SUPP80818,Industrial,35,46681.89,122.07,2024-05-25 08:28:41,Online
SALE2017129,CUST101667,Organization,PROD201945,STORE50249,DIST30448,DEAL40853,BRAND20567,SUPP80734,Distributors,17,48941.91,117.22,2023-03-29 02:38:06,Project
SALE2017130,CUST101157,Organization,PROD204276,STORE51373,DIST31986,DEAL41476,BRAND20721,SUPP80214,Dealers,7,11034.57,126.35,2024-02-29 10:24:08,Offline
SALE2017131,CUST101647,Individual,PROD203140,STORE51599,DIST30702,DEAL41650,BRAND20834,SUPP80629,LocalShop,19,33320.88,152.1,2025-09-27 23:08:12,Online
SALE2017132,CUST101080,Organization,PROD203489,STORE50751,DIST31262,DEAL40052,BRAND20903,SUPP80936,BrandStore,6,16642.36,42.13,2025-07-17 11:02:47,Project
SALE2017133,CUST102566,Individual,PROD202374,STORE51101,DIST31257,DEAL41596,BRAND20045,SUPP80464,Industrial,40,77955.97,181.13,2025-10-25 04:22:32,Project
SALE2017134,CUST104341,Organization,PROD201755,STORE51351,DIST30167,DEAL40078,BRAND20669,SUPP80257,LocalShop,2,985.47,179.45,2024-07-09 15:35:50,Online
SALE2017135,CUST103204,Individual,PROD200298,STORE51018,DIST30913,DEAL40409,BRAND20180,SUPP80833,Dealers,34,64973.98,144.24,2023-10-13 19:10:56,Offline
SALE2017136,CUST102947,Organization,PROD203599,STORE51838,DIST30589,DEAL41067,BRAND20714,SUPP80031,Distributors,24,65368.96,22.47,2024-02-10 20:44:56,Offline
SALE2017137,CUST102557,Individual,PROD202374,STORE50627,DIST30706,DEAL41774,BRAND20252,SUPP80378,Projects,49,37716.59,55.65,2024-06-02 03:30:13,Online
SALE2017138,CUST104540,Organization,PROD203803,STORE51084,DIST31359,DEAL40116,BRAND20830,SUPP80916,Distributors,10,28215.67,105.31,2024-09-17 00:38:10,Online
SALE2017139,CUST103885,Individual,PROD200059,STORE51357,DIST30808,DEAL41129,BRAND20926,SUPP80714,Industrial,2,5051.63,59.82,2023-09-16 18:47:25,Online
SALE2017140,CUST102460,Individual,PROD203211,STORE50468,DIST30626,DEAL41774,BRAND20051,SUPP80516,Retail,47,29628.35,76.58,2023-10-11 15:18:44,Project
SALE2017141,CUST101326,Individual,PROD200456,STORE52000,DIST30344,DEAL40523,BRAND20677,SUPP80662,Industrial,19,43525.42,150.38,2023-04-12 15:23:37,Offline
SALE2017142,CUST102091,Organization,PROD200297,STORE51091,DIST31223,DEAL40205,BRAND20552,SUPP80668,Retail,24,19954.82,92.08,2024-08-05 17:55:47,Offline
SALE2017143,CUST100334,Organization,PROD203703,STORE51298,DIST30993,DEAL41139,BRAND20365,SUPP80977,BrandStore,3,4056.06,48.37,2025-11-30 03:53:28,Online
SALE2017144,CUST104761,Organization,PROD203196,STORE50210,DIST30575,DEAL41460,BRAND20614,SUPP80186,BrandStore,33,89347.54,179.18,2024-10-21 15:08:09,Offline
SALE2017145,CUST101974,Organization,PROD201050,STORE50420,DIST30699,DEAL41162,BRAND20856,SUPP80010,Projects,5,13830.09,147.88,2025-07-11 03:38:10,Online
SALE2017146,CUST102119,Individual,PROD204228,STORE51733,DIST31116,DEAL41096,BRAND20566,SUPP80778,Projects,17,16392.67,7.56,2025-08-12 03:20:14,Online
SALE2017147,CUST100660,Individual,PROD201682,STORE50137,DIST31920,DEAL40832,BRAND20008,SUPP80152,Dealers,44,41079.24,112.58,2025-06-01 05:21:16,Online
SALE2017148,CUST102935,Individual,PROD204399,STORE50332,DIST30117,DEAL40027,BRAND20792,SUPP80573,Industrial,18,33221.26,140.7,2023-08-10 03:42:10,Project
SALE2017149,CUST101864,Organization,PROD200931,STORE50696,DIST30043,DEAL41339,BRAND20226,SUPP80776,Retail,40,70191.53,89.42,2025-01-10 15:18:41,Offline
SALE2017150,CUST100583,Individual,PROD204324,STORE50897,DIST30173,DEAL41645,BRAND20024,SUPP80037,Industrial,12,29765.11,8.34,2023-06-07 05:07:45,Offline
SALE2017151,CUST104820,Individual,PROD200893,STORE50710,DIST31489,DEAL40751,BRAND20884,SUPP80271,BrandStore,46,63569.73,178.11,2023-07-10 06:54:33,Project
SALE2017152,CUST101623,Organization,PROD201529,STORE51054,DIST30382,DEAL40575,BRAND20244,SUPP80722,Industrial,15,24315.8,124.52,2023-04-03 07:39:03,Online
SALE2017153,CUST101982,Individual,PROD201755,STORE50790,DIST31331,DEAL40741,BRAND20437,SUPP80141,LocalShop,29,52891.79,72.39,2024-04-20 19:10:38,Project
SALE2017154,CUST103609,Individual,PROD203790,STORE50520,DIST31442,DEAL40624,BRAND20707,SUPP80812,BrandStore,48,27663.79,187.87,2024-05-24 22:31:26,Online
SALE2017155,CUST103328,Individual,PROD202073,STORE50549,DIST31060,DEAL40889,BRAND20027,SUPP80238,Industrial,14,4996.77,26.82,2025-02-26 11:37:52,Offline
SALE2017156,CUST103456,Individual,PROD203937,STORE50017,DIST31452,DEAL41886,BRAND20872,SUPP80848,LocalShop,26,31563.4,10.34,2024-03-22 02:53:27,Project
SALE2017157,CUST102015,Organization,PROD200345,STORE51744,DIST31978,DEAL41029,BRAND20051,SUPP80680,Retail,17,47543.64,10.65,2023-12-28 17:41:09,Project
SALE2017158,CUST104199,Individual,PROD200667,STORE51909,DIST31077,DEAL41881,BRAND20035,SUPP80316,Projects,38,45505.34,87.63,2024-01-05 15:08:54,Offline
SALE2017159,CUST101257,Individual,PROD203107,STORE50519,DIST31443,DEAL40795,BRAND20140,SUPP80255,Distributors,28,74733.31,68.15,2025-08-01 18:09:24,Offline
SALE2017160,CUST100866,Individual,PROD204913,STORE50317,DIST30847,DEAL41280,BRAND20019,SUPP80483,Projects,17,23197.32,5.59,2025-05-20 22:06:15,Offline
SALE2017161,CUST103708,Individual,PROD204023,STORE50089,DIST30891,DEAL41379,BRAND20507,SUPP80073,Dealers,20,44339.87,129.52,2023-01-05 02:27:55,Offline
SALE2017162,CUST104274,Organization,PROD201651,STORE50698,DIST31969,DEAL41951,BRAND20387,SUPP80297,Projects,19,46356.77,24.51,2025-12-30 07:58:06,Project
SALE2017163,CUST102895,Individual,PROD204121,STORE51353,DIST30418,DEAL40663,BRAND20233,SUPP80945,BrandStore,39,68048.99,68.17,2024-03-05 10:55:04,Offline
SALE2017164,CUST100507,Individual,PROD203172,STORE50520,DIST30452,DEAL40673,BRAND20898,SUPP80264,Distributors,27,57823.74,96.57,2025-04-07 06:58:13,Project
SALE2017165,CUST104461,Organization,PROD201125,STORE51733,DIST30309,DEAL41173,BRAND20199,SUPP80314,Retail,12,3515.94,46.12,2025-10-24 23:18:08,Project
SALE2017166,CUST102603,Individual,PROD204350,STORE51353,DIST31504,DEAL40221,BRAND20786,SUPP80869,Dealers,24,17641.74,137.61,2025-02-24 23:11:25,Online
SALE2017167,CUST102615,Individual,PROD200922,STORE51558,DIST31329,DEAL41091,BRAND20523,SUPP80276,LocalShop,8,14843.74,112.47,2023-08-04 18:43:51,Offline
SALE2017168,CUST101659,Individual,PROD202207,STORE50579,DIST30452,DEAL41187,BRAND20338,SUPP80949,Industrial,38,32328.04,157.64,2023-03-12 04:30:28,Project
SALE2017169,CUST101288,Organization,PROD200339,STORE50656,DIST30944,DEAL41255,BRAND20872,SUPP80230,LocalShop,35,3536.89,91.2,2025-11-12 21:26:43,Offline
SALE2017170,CUST101768,Individual,PROD201969,STORE50611,DIST31301,DEAL40230,BRAND20027,SUPP80830,Projects,41,107923.59,160.87,2023-07-30 01:10:52,Offline
SALE2017171,CUST102629,Individual,PROD201589,STORE50702,DIST31744,DEAL41406,BRAND20526,SUPP80992,Projects,9,11802.8,35.65,2025-09-02 19:16:53,Online
SALE2017172,CUST102650,Organization,PROD201780,STORE50018,DIST30779,DEAL41085,BRAND20483,SUPP80175,Distributors,6,2412.82,162.06,2024-12-10 21:59:27,Online
SALE2017173,CUST101553,Organization,PROD200411,STORE51025,DIST30839,DEAL41645,BRAND20503,SUPP80211,Industrial,35,92689.99,173.12,2023-09-03 08:49:32,Offline
SALE2017174,CUST104700,Individual,PROD204805,STORE51207,DIST31802,DEAL41252,BRAND20381,SUPP80522,Projects,45,38163.79,39.5,2024-09-28 12:45:36,Project
SALE2017175,CUST102719,Organization,PROD202238,STORE50489,DIST30374,DEAL41747,BRAND20691,SUPP80557,LocalShop,26,35282.06,195.86,2023-12-07 14:43:16,Offline
SALE2017176,CUST104951,Individual,PROD201507,STORE50185,DIST30556,DEAL40782,BRAND20170,SUPP80146,BrandStore,11,6232.12,82.04,2023-03-13 18:03:00,Online
SALE2017177,CUST103977,Organization,PROD204796,STORE51709,DIST31471,DEAL41297,BRAND20652,SUPP80466,Dealers,50,82728.23,40.34,2025-10-01 01:23:47,Project
SALE2017178,CUST101231,Individual,PROD200204,STORE50628,DIST31890,DEAL40844,BRAND20954,SUPP80566,Retail,14,30048.61,132.12,2025-12-03 00:43:43,Project
SALE2017179,CUST102682,Organization,PROD203022,STORE50817,DIST31454,DEAL40669,BRAND20207,SUPP80110,Industrial,1,1071.57,117.33,2025-01-30 10:48:45,Project
SALE2017180,CUST104959,Individual,PROD202646,STORE51859,DIST30162,DEAL40817,BRAND20625,SUPP80058,Industrial,32,82947.85,51.6,2023-12-02 14:37:01,Online
SALE2017181,CUST104652,Organization,PROD201537,STORE51225,DIST31756,DEAL40538,BRAND20536,SUPP80590,Industrial,13,21597.17,195.98,2024-09-10 10:10:54,Offline
