transaction_id,transaction_time,store_id,customer_id,product_id,brand_id,quantity,unit_price,discount,total_amount,payment_method,created_at
TXN0008288,2025-10-23T20:55:55.704764,STR024,CUST01007,SKU100077,BRD005,3,11683.42,0.0,35050.26,UPI,2025-11-11T06:27:23.991180
TXN0008289,2025-07-11T17:13:26.704764,STR021,CUST00306,SKU100182,BRD004,2,1930.83,0.1,3861.66,Cash,2025-11-11T06:27:23.991412
TXN0008290,2025-05-23T02:32:52.704764,STR043,CUST00278,SKU100053,BRD001,3,12710.46,0.1,38131.38,NetBanking,2025-11-11T06:27:23.991640
TXN0008291,2025-07-29T04:01:43.704764,STR049,CUST01276,SKU100162,BRD005,2,9668.43,0.0,19336.86,UPI,2025-11-11T06:27:23.991867
TXN0008292,2025-06-23T14:05:11.704764,STR002,CUST01051,SKU100119,BRD005,2,11425.79,0.15,22851.58,Credit,2025-11-11T06:27:23.992165
TXN0008293,2025-07-12T13:25:18.704764,STR004,CUST00387,SKU100037,BRD004,1,4425.21,0.1,4425.21,UPI,2025-11-11T06:27:23.992401
TXN0008294,2025-10-28T22:09:29.704764,STR016,CUST00353,SKU100175,BRD002,2,9855.01,0.0,19710.02,Cash,2025-11-11T06:27:23.992627
TXN0008295,2025-10-05T12:58:38.704764,STR019,CUST01799,SKU100044,BRD002,3,11632.38,0.15,34897.14,UPI,2025-11-11T06:27:23.992871
TXN0008296,2025-10-05T08:07:15.704764,STR045,CUST00355,SKU100003,BRD001,3,10002.52,0.1,30007.56,Credit,2025-11-11T06:27:23.993142
TXN0008297,2025-10-12T08:26:53.704764,STR028,CUST00479,SKU100052,BRD001,3,9978.52,0.15,29935.56,UPI,2025-11-11T06:27:23.993399
TXN0008298,2025-10-24T12:09:06.704764,STR002,CUST01180,SKU100165,BRD004,3,1809.2,0.0,5427.6,UPI,2025-11-11T06:27:23.993626
TXN0008299,2025-06-18T10:48:11.704764,STR046,CUST00182,SKU100024,BRD005,3,5812.25,0.0,17436.75,Credit,2025-11-11T06:27:23.993856
TXN0008300,2025-07-24T12:05:16.704764,STR046,CUST01701,SKU100010,BRD005,4,9690.34,0.1,38761.36,Card,2025-11-11T06:27:23.994119
TXN0008301,2025-08-16T03:00:25.704764,STR037,CUST00650,SKU100091,BRD004,1,1899.0,0.15,1899.0,Credit,2025-11-11T06:27:23.994392
TXN0008302,2025-05-27T03:20:42.704764,STR046,CUST00056,SKU100146,BRD003,2,931.37,0.1,1862.74,UPI,2025-11-11T06:27:23.994623
TXN0008303,2025-09-10T06:55:33.704764,STR017,CUST00182,SKU100123,BRD005,3,4855.5,0.05,14566.5,Card,2025-11-11T06:27:23.994868
TXN0008304,2025-06-30T05:24:11.704764,STR010,CUST00666,SKU100168,BRD002,2,2723.84,0.15,5447.68,UPI,2025-11-11T06:27:23.995113
TXN0008305,2025-05-16T20:29:21.704764,STR006,CUST01134,SKU100105,BRD002,3,11610.75,0.15,34832.25,Credit,2025-11-11T06:27:23.995396
TXN0008306,2025-10-14T01:34:28.704764,STR008,CUST00418,SKU100023,BRD005,3,4499.3,0.05,13497.9,UPI,2025-11-11T06:27:23.995641
TXN0008307,2025-10-03T23:51:14.704764,STR015,CUST00537,SKU100190,BRD004,1,3806.52,0.05,3806.52,Credit,2025-11-11T06:27:23.995871
TXN0008308,2025-07-25T12:17:09.704764,STR031,CUST00141,SKU100182,BRD004,2,1930.83,0.1,3861.66,Card,2025-11-11T06:27:23.996098
TXN0008309,2025-09-08T22:30:38.704764,STR050,CUST01405,SKU100055,BRD004,3,8252.59,0.1,24757.77,Credit,2025-11-11T06:27:23.996357
TXN0008310,2025-09-26T14:57:52.704764,STR012,CUST01828,SKU100111,BRD005,2,4701.4,0.0,9402.8,NetBanking,2025-11-11T06:27:23.996623
TXN0008311,2025-08-29T11:01:48.704764,STR027,CUST00179,SKU100110,BRD004,7,1535.4,0.05,10747.8,Card,2025-11-11T06:27:23.996958
TXN0008312,2025-06-30T17:17:10.704764,STR019,CUST01679,SKU100127,BRD001,2,11125.09,0.1,22250.18,Card,2025-11-11T06:27:23.997204
TXN0008313,2025-10-11T09:36:37.704764,STR008,CUST00309,SKU100030,BRD003,5,997.5,0.15,4987.5,Cash,2025-11-11T06:27:23.997486
TXN0008314,2025-06-16T09:23:19.704764,STR040,CUST00177,SKU100198,BRD005,4,12832.7,0.05,51330.8,Card,2025-11-11T06:27:23.997770
TXN0008315,2025-05-31T11:58:51.704764,STR015,CUST00081,SKU100129,BRD003,3,600.81,0.0,1802.43,Cash,2025-11-11T06:27:23.998015
TXN0008316,2025-09-07T05:40:10.704764,STR020,CUST01148,SKU100075,BRD004,2,10211.96,0.05,20423.92,Cash,2025-11-11T06:27:23.998244
TXN0008317,2025-09-12T06:51:59.704764,STR034,CUST01948,SKU100042,BRD002,3,6528.06,0.15,19584.18,Credit,2025-11-11T06:27:23.998496
TXN0008318,2025-08-31T05:52:26.704764,STR035,CUST01321,SKU100013,BRD001,2,11941.9,0.05,23883.8,Credit,2025-11-11T06:27:23.998822
TXN0008319,2025-05-28T21:46:40.704764,STR038,CUST00778,SKU100183,BRD004,2,12517.25,0.1,25034.5,NetBanking,2025-11-11T06:27:23.999102
TXN0008320,2025-10-19T11:19:23.704764,STR024,CUST00324,SKU100078,BRD001,2,1416.28,0.1,2832.56,Card,2025-11-11T06:27:23.999332
TXN0008321,2025-10-22T08:54:42.704764,STR037,CUST00221,SKU100030,BRD003,5,1173.53,0.0,5867.65,Credit,2025-11-11T06:27:23.999580
TXN0008322,2025-05-22T06:41:44.704764,STR033,CUST00316,SKU100152,BRD002,7,3576.29,0.1,25034.03,Cash,2025-11-11T06:27:23.999874
TXN0008323,2025-06-26T09:33:15.704764,STR013,CUST00658,SKU100172,BRD005,4,666.47,0.1,2665.88,NetBanking,2025-11-11T06:27:24.000132
TXN0008324,2025-10-03T10:48:04.704764,STR045,CUST00424,SKU100144,BRD002,2,4862.74,0.0,9725.48,Cash,2025-11-11T06:27:24.000364
TXN0008325,2025-06-13T16:59:01.704764,STR015,CUST01558,SKU100114,BRD005,8,12217.75,0.0,97742.0,NetBanking,2025-11-11T06:27:24.000590
TXN0008326,2025-07-31T16:29:49.704764,STR032,CUST00111,SKU100161,BRD002,2,5541.22,0.05,11082.44,UPI,2025-11-11T06:27:24.000890
TXN0008327,2025-11-02T03:32:03.704764,STR045,CUST00142,SKU100183,BRD004,1,13212.66,0.05,13212.66,NetBanking,2025-11-11T06:27:24.001150
TXN0008328,2025-05-17T11:19:41.704764,STR042,CUST00446,SKU100022,BRD002,3,2144.26,0.15,6432.78,Credit,2025-11-11T06:27:24.001382
TXN0008329,2025-06-02T04:20:00.704764,STR040,CUST00236,SKU100145,BRD003,6,4630.19,0.0,27781.14,Credit,2025-11-11T06:27:24.001613
TXN0008330,2025-08-16T07:22:49.704764,STR019,CUST00074,SKU100196,BRD003,4,4729.01,0.15,18916.04,UPI,2025-11-11T06:27:24.001898
TXN0008331,2025-06-06T00:28:52.704764,STR016,CUST01480,SKU100008,BRD003,3,11100.62,0.15,33301.86,Card,2025-11-11T06:27:24.002175
TXN0008332,2025-05-19T17:17:59.704764,STR049,CUST01818,SKU100041,BRD002,3,2042.6,0.1,6127.8,Card,2025-11-11T06:27:24.002410
TXN0008333,2025-10-17T10:07:34.704764,STR017,CUST01214,SKU100070,BRD001,5,14809.86,0.0,74049.3,UPI,2025-11-11T06:27:24.002637
TXN0008334,2025-05-20T16:05:15.704764,STR032,CUST00157,SKU100111,BRD005,3,4701.4,0.0,14104.2,UPI,2025-11-11T06:27:24.002923
TXN0008335,2025-08-15T10:56:51.704764,STR050,CUST00801,SKU100133,BRD001,4,2238.05,0.0,8952.2,UPI,2025-11-11T06:27:24.003197
TXN0008336,2025-10-22T17:38:55.704764,STR046,CUST01016,SKU100015,BRD002,3,3136.46,0.0,9409.38,NetBanking,2025-11-11T06:27:24.003433
TXN0008337,2025-10-08T02:58:17.704764,STR046,CUST00315,SKU100089,BRD004,4,12028.12,0.1,48112.48,UPI,2025-11-11T06:27:24.003661
TXN0008338,2025-10-29T04:46:38.704764,STR042,CUST00941,SKU100182,BRD004,5,2038.1,0.05,10190.5,Card,2025-11-11T06:27:24.003888
TXN0008339,2025-05-29T21:06:25.704764,STR025,CUST01549,SKU100058,BRD001,3,3341.75,0.0,10025.25,Card,2025-11-11T06:27:24.004171
TXN0008340,2025-07-30T20:22:17.704764,STR002,CUST01711,SKU100031,BRD005,1,9309.4,0.0,9309.4,Card,2025-11-11T06:27:24.004427
TXN0008341,2025-08-19T20:48:07.704764,STR042,CUST01032,SKU100170,BRD005,1,9067.95,0.0,9067.95,Cash,2025-11-11T06:27:24.004672
TXN0008342,2025-09-18T22:30:05.704764,STR043,CUST01525,SKU100024,BRD005,1,4940.41,0.15,4940.41,Cash,2025-11-11T06:27:24.004900
TXN0008343,2025-10-11T21:26:50.704764,STR045,CUST01547,SKU100081,BRD002,5,13015.0,0.0,65075.0,NetBanking,2025-11-11T06:27:24.005196
TXN0008344,2025-06-20T18:25:42.704764,STR049,CUST01755,SKU100008,BRD003,2,13059.55,0.0,26119.1,Credit,2025-11-11T06:27:24.005463
TXN0008345,2025-07-27T21:15:46.704764,STR050,CUST00422,SKU100157,BRD003,3,10245.97,0.0,30737.91,Cash,2025-11-11T06:27:24.005703
TXN0008346,2025-07-31T17:38:19.704764,STR030,CUST00047,SKU100109,BRD004,3,3435.81,0.1,10307.43,Cash,2025-11-11T06:27:24.005930
TXN0008347,2025-09-07T13:48:05.704764,STR039,CUST00576,SKU100089,BRD004,3,13364.58,0.0,40093.74,NetBanking,2025-11-11T06:27:24.006185
TXN0008348,2025-10-29T18:45:14.704764,STR026,CUST00814,SKU100153,BRD004,3,2600.98,0.0,7802.94,Credit,2025-11-11T06:27:24.006453
TXN0008349,2025-10-29T12:23:23.704764,STR046,CUST00281,SKU100063,BRD005,3,12516.69,0.0,37550.07,Card,2025-11-11T06:27:24.006695
TXN0008350,2025-09-26T06:11:25.704764,STR030,CUST00122,SKU100056,BRD003,4,11787.1,0.15,47148.4,Cash,2025-11-11T06:27:24.006982
TXN0008351,2025-06-05T06:12:53.704764,STR048,CUST01396,SKU100127,BRD001,1,11743.15,0.05,11743.15,UPI,2025-11-11T06:27:24.007219
TXN0008352,2025-10-21T06:18:14.704764,STR001,CUST01601,SKU100134,BRD002,3,4855.88,0.1,14567.64,Cash,2025-11-11T06:27:24.007508
TXN0008353,2025-08-19T11:32:52.704764,STR005,CUST00562,SKU100149,BRD002,2,1246.44,0.0,2492.88,Cash,2025-11-11T06:27:24.007747
TXN0008354,2025-08-04T23:47:16.704764,STR013,CUST00512,SKU100144,BRD002,2,4619.6,0.05,9239.2,Card,2025-11-11T06:27:24.008006
TXN0008355,2025-07-12T04:22:33.704764,STR014,CUST01730,SKU100056,BRD003,2,12480.46,0.1,24960.92,Cash,2025-11-11T06:27:24.008237
TXN0008356,2025-08-02T03:34:55.704764,STR022,CUST01822,SKU100193,BRD005,2,13556.06,0.0,27112.12,Credit,2025-11-11T06:27:24.008522
TXN0008357,2025-08-18T14:18:33.704764,STR019,CUST00585,SKU100200,BRD004,5,10627.38,0.1,53136.9,Credit,2025-11-11T06:27:24.008768
TXN0008358,2025-08-25T10:24:43.704764,STR036,CUST00395,SKU100178,BRD003,4,5802.28,0.05,23209.12,Credit,2025-11-11T06:27:24.009020
TXN0008359,2025-06-17T11:50:14.704764,STR016,CUST00959,SKU100167,BRD004,3,4636.18,0.1,13908.54,UPI,2025-11-11T06:27:24.009272
TXN0008360,2025-10-04T10:47:39.704764,STR001,CUST01722,SKU100154,BRD003,4,7597.07,0.0,30388.28,Credit,2025-11-11T06:27:24.009529
TXN0008361,2025-06-20T11:37:41.704764,STR010,CUST01075,SKU100127,BRD001,2,12361.21,0.0,24722.42,UPI,2025-11-11T06:27:24.009781
TXN0008362,2025-10-25T01:59:48.704764,STR045,CUST00290,SKU100139,BRD001,2,4906.74,0.15,9813.48,UPI,2025-11-11T06:27:24.010013
TXN0008363,2025-07-19T20:05:19.704764,STR048,CUST00562,SKU100141,BRD005,2,13009.94,0.1,26019.88,UPI,2025-11-11T06:27:24.010281
TXN0008364,2025-10-31T06:11:34.704764,STR008,CUST00434,SKU100081,BRD002,3,13015.0,0.0,39045.0,Credit,2025-11-11T06:27:24.010525
TXN0008365,2025-06-06T11:15:46.704764,STR037,CUST01956,SKU100197,BRD001,1,11026.36,0.0,11026.36,NetBanking,2025-11-11T06:27:24.010912
TXN0008366,2025-06-25T23:21:44.704764,STR020,CUST01064,SKU100007,BRD001,4,1342.21,0.0,5368.84,Card,2025-11-11T06:27:24.011205
TXN0008367,2025-10-08T02:19:39.704764,STR016,CUST00878,SKU100200,BRD004,5,11808.2,0.0,59041.0,NetBanking,2025-11-11T06:27:24.011454
TXN0008368,2025-09-01T03:56:38.704764,STR014,CUST01122,SKU100139,BRD001,2,5772.63,0.0,11545.26,NetBanking,2025-11-11T06:27:24.011750
TXN0008369,2025-07-31T05:43:01.704764,STR037,CUST01723,SKU100051,BRD004,3,14558.98,0.0,43676.94,Card,2025-11-11T06:27:24.011997
TXN0008370,2025-06-30T23:21:47.704764,STR035,CUST00035,SKU100038,BRD003,2,1820.44,0.05,3640.88,Cash,2025-11-11T06:27:24.012232
TXN0008371,2025-09-27T04:43:26.704764,STR016,CUST00843,SKU100067,BRD005,4,2543.4,0.0,10173.6,UPI,2025-11-11T06:27:24.012521
TXN0008372,2025-07-24T23:14:54.704764,STR034,CUST00638,SKU100113,BRD004,3,11883.53,0.15,35650.59,NetBanking,2025-11-11T06:27:24.012791
TXN0008373,2025-11-05T18:10:12.704764,STR018,CUST01060,SKU100108,BRD001,3,11455.49,0.0,34366.47,NetBanking,2025-11-11T06:27:24.013036
TXN0008374,2025-08-16T09:35:28.704764,STR046,CUST00545,SKU100189,BRD003,5,6952.94,0.15,34764.7,Cash,2025-11-11T06:27:24.013264
TXN0008375,2025-06-29T02:28:23.704764,STR032,CUST01571,SKU100101,BRD005,2,907.93,0.05,1815.86,Cash,2025-11-11T06:27:24.013543
TXN0008376,2025-05-22T18:18:12.704764,STR026,CUST00467,SKU100034,BRD001,3,12832.96,0.1,38498.88,Cash,2025-11-11T06:27:24.013797
TXN0008377,2025-07-18T21:57:30.704764,STR023,CUST01824,SKU100118,BRD002,7,2724.48,0.15,19071.36,Card,2025-11-11T06:27:24.014072
TXN0008378,2025-08-09T03:33:35.704764,STR031,CUST00819,SKU100148,BRD004,5,7788.85,0.0,38944.25,Cash,2025-11-11T06:27:24.014305
TXN0008379,2025-07-04T18:50:01.704764,STR023,CUST01052,SKU100032,BRD005,4,2823.97,0.05,11295.88,UPI,2025-11-11T06:27:24.014566
TXN0008380,2025-08-22T20:36:28.704764,STR007,CUST00228,SKU100002,BRD002,2,13571.09,0.05,27142.18,UPI,2025-11-11T06:27:24.014831
TXN0008381,2025-10-17T11:14:42.704764,STR006,CUST00758,SKU100065,BRD004,1,3887.52,0.15,3887.52,NetBanking,2025-11-11T06:27:24.015127
TXN0008382,2025-08-28T21:54:47.704764,STR008,CUST01448,SKU100046,BRD001,3,9095.91,0.1,27287.73,UPI,2025-11-11T06:27:24.015366
TXN0008383,2025-06-25T20:35:16.704764,STR045,CUST00777,SKU100183,BRD004,5,13908.06,0.0,69540.3,Cash,2025-11-11T06:27:24.015628
TXN0008384,2025-08-03T16:10:05.704764,STR035,CUST00781,SKU100019,BRD003,3,6086.88,0.1,18260.64,Cash,2025-11-11T06:27:24.015874
TXN0008385,2025-07-13T20:47:12.704764,STR025,CUST01879,SKU100027,BRD005,1,2885.98,0.15,2885.98,Cash,2025-11-11T06:27:24.016159
TXN0008386,2025-11-01T15:40:19.704764,STR025,CUST00156,SKU100051,BRD004,3,13831.03,0.05,41493.09,Cash,2025-11-11T06:27:24.016436
TXN0008387,2025-09-10T05:56:44.704764,STR011,CUST00819,SKU100133,BRD001,3,2014.24,0.1,6042.72,Cash,2025-11-11T06:27:24.016676
TXN0008388,2025-07-20T14:52:13.704764,STR022,CUST01453,SKU100086,BRD004,5,4432.89,0.15,22164.45,UPI,2025-11-11T06:27:24.016931
TXN0008389,2025-07-22T08:31:45.704764,STR017,CUST00360,SKU100098,BRD004,3,6364.37,0.05,19093.11,NetBanking,2025-11-11T06:27:24.017191
TXN0008390,2025-07-02T04:37:14.704764,STR025,CUST01038,SKU100129,BRD003,1,600.81,0.0,600.81,UPI,2025-11-11T06:27:24.017455
TXN0008391,2025-10-26T11:21:26.704764,STR015,CUST01024,SKU100200,BRD004,4,11217.79,0.05,44871.16,NetBanking,2025-11-11T06:27:24.017688
TXN0008392,2025-07-06T02:22:52.704764,STR002,CUST00407,SKU100023,BRD005,2,4025.69,0.15,8051.38,UPI,2025-11-11T06:27:24.017989
TXN0008393,2025-07-07T05:17:19.704764,STR041,CUST01405,SKU100174,BRD002,3,3405.77,0.1,10217.31,UPI,2025-11-11T06:27:24.018258
TXN0008394,2025-07-19T21:28:31.704764,STR037,CUST00726,SKU100072,BRD002,5,3043.24,0.1,15216.2,NetBanking,2025-11-11T06:27:24.018528
TXN0008395,2025-05-20T20:01:53.704764,STR001,CUST00473,SKU100109,BRD004,3,3244.93,0.15,9734.79,Cash,2025-11-11T06:27:24.018790
TXN0008396,2025-06-02T06:32:34.704764,STR039,CUST01957,SKU100023,BRD005,7,4736.1,0.0,33152.7,NetBanking,2025-11-11T06:27:24.019021
TXN0008397,2025-06-11T00:01:46.704764,STR010,CUST01017,SKU100165,BRD004,1,1628.28,0.1,1628.28,Card,2025-11-11T06:27:24.019271
TXN0008398,2025-08-24T18:13:29.704764,STR025,CUST01639,SKU100057,BRD004,4,1693.98,0.05,6775.92,Credit,2025-11-11T06:27:24.019545
TXN0008399,2025-11-07T09:50:04.704764,STR018,CUST01407,SKU100121,BRD005,2,12207.88,0.0,24415.76,Card,2025-11-11T06:27:24.019790
TXN0008400,2025-06-03T11:45:28.704764,STR042,CUST01756,SKU100177,BRD003,4,9466.74,0.1,37866.96,NetBanking,2025-11-11T06:27:24.020020
TXN0008401,2025-10-31T15:36:26.704764,STR014,CUST00800,SKU100191,BRD001,1,1757.49,0.05,1757.49,Credit,2025-11-11T06:27:24.020248
TXN0008402,2025-08-27T04:06:22.704764,STR024,CUST01348,SKU100060,BRD001,3,4434.7,0.15,13304.1,Cash,2025-11-11T06:27:24.020542
TXN0008403,2025-07-17T08:20:20.704764,STR044,CUST01293,SKU100149,BRD002,3,1246.44,0.0,3739.32,NetBanking,2025-11-11T06:27:24.020853
TXN0008404,2025-10-15T16:05:31.704764,STR038,CUST00397,SKU100006,BRD004,5,2761.92,0.0,13809.6,UPI,2025-11-11T06:27:24.021091
TXN0008405,2025-10-13T21:40:42.704764,STR046,CUST01239,SKU100008,BRD003,2,11753.6,0.1,23507.2,Credit,2025-11-11T06:27:24.021326
TXN0008406,2025-08-02T04:21:32.704764,STR044,CUST01882,SKU100022,BRD002,2,2270.39,0.1,4540.78,UPI,2025-11-11T06:27:24.021605
TXN0008407,2025-08-28T19:47:45.704764,STR008,CUST00143,SKU100009,BRD001,2,8294.55,0.1,16589.1,Card,2025-11-11T06:27:24.021859
TXN0008408,2025-10-18T07:10:06.704764,STR045,CUST01620,SKU100106,BRD004,2,4114.74,0.0,8229.48,UPI,2025-11-11T06:27:24.022088
TXN0008409,2025-10-12T11:53:58.704764,STR002,CUST00493,SKU100193,BRD005,1,13556.06,0.0,13556.06,UPI,2025-11-11T06:27:24.022314
TXN0008410,2025-09-14T06:50:50.704764,STR017,CUST01151,SKU100136,BRD003,3,4667.8,0.1,14003.4,UPI,2025-11-11T06:27:24.022566
TXN0008411,2025-10-31T12:25:47.704764,STR048,CUST01969,SKU100049,BRD001,2,7584.57,0.1,15169.14,NetBanking,2025-11-11T06:27:24.022855
TXN0008412,2025-05-21T20:33:47.704764,STR001,CUST01416,SKU100119,BRD005,3,11425.79,0.15,34277.37,NetBanking,2025-11-11T06:27:24.023098
TXN0008413,2025-10-19T15:31:26.704764,STR032,CUST01901,SKU100045,BRD004,1,4252.31,0.0,4252.31,Credit,2025-11-11T06:27:24.023326
TXN0008414,2025-09-30T15:04:40.704764,STR043,CUST01181,SKU100085,BRD004,3,4508.32,0.1,13524.96,UPI,2025-11-11T06:27:24.023564
TXN0008415,2025-06-08T08:52:01.704764,STR020,CUST01662,SKU100182,BRD004,1,2145.37,0.0,2145.37,Card,2025-11-11T06:27:24.023849
TXN0008416,2025-07-23T06:44:14.704764,STR017,CUST00584,SKU100153,BRD004,4,2470.93,0.05,9883.72,Credit,2025-11-11T06:27:24.024086
TXN0008417,2025-07-29T10:55:44.704764,STR028,CUST01180,SKU100192,BRD003,2,11483.19,0.15,22966.38,UPI,2025-11-11T06:27:24.024313
TXN0008418,2025-06-11T02:27:33.704764,STR006,CUST01520,SKU100076,BRD002,2,9963.54,0.1,19927.08,NetBanking,2025-11-11T06:27:24.024539
TXN0008419,2025-09-27T20:08:05.704764,STR023,CUST01731,SKU100179,BRD002,1,12674.32,0.1,12674.32,NetBanking,2025-11-11T06:27:24.024805
TXN0008420,2025-08-15T10:29:17.704764,STR022,CUST00346,SKU100034,BRD001,2,14258.84,0.0,28517.68,Credit,2025-11-11T06:27:24.025064
TXN0008421,2025-05-17T14:17:26.704764,STR008,CUST00850,SKU100002,BRD002,4,13571.09,0.05,54284.36,Cash,2025-11-11T06:27:24.025295
TXN0008422,2025-08-10T00:49:48.704764,STR014,CUST00555,SKU100166,BRD003,5,12611.89,0.0,63059.45,UPI,2025-11-11T06:27:24.025522
TXN0008423,2025-09-04T21:15:26.704764,STR043,CUST01604,SKU100119,BRD005,3,13442.11,0.0,40326.33,UPI,2025-11-11T06:27:24.025769
TXN0008424,2025-10-08T03:35:19.704764,STR021,CUST01199,SKU100179,BRD002,2,12674.32,0.1,25348.64,Card,2025-11-11T06:27:24.026058
TXN0008425,2025-07-15T01:20:56.704764,STR044,CUST00241,SKU100060,BRD001,4,5217.29,0.0,20869.16,NetBanking,2025-11-11T06:27:24.026299
TXN0008426,2025-06-25T14:26:55.704764,STR036,CUST00467,SKU100183,BRD004,3,13908.06,0.0,41724.18,Card,2025-11-11T06:27:24.026526
TXN0008427,2025-07-08T08:21:00.704764,STR047,CUST01054,SKU100109,BRD004,3,3817.57,0.0,11452.71,Credit,2025-11-11T06:27:24.026808
TXN0008428,2025-10-01T18:35:28.704764,STR006,CUST01407,SKU100125,BRD004,3,3805.06,0.0,11415.18,Cash,2025-11-11T06:27:24.027116
TXN0008429,2025-06-01T20:12:15.704764,STR029,CUST00027,SKU100014,BRD001,3,3399.97,0.05,10199.91,NetBanking,2025-11-11T06:27:24.027357
TXN0008430,2025-06-04T08:31:13.704764,STR009,CUST01399,SKU100143,BRD001,3,7324.6,0.05,21973.8,Credit,2025-11-11T06:27:24.027587
TXN0008431,2025-09-15T19:37:58.704764,STR042,CUST00692,SKU100073,BRD003,3,580.07,0.0,1740.21,NetBanking,2025-11-11T06:27:24.027822
TXN0008432,2025-05-29T19:28:43.704764,STR048,CUST01513,SKU100104,BRD002,4,7086.85,0.1,28347.4,Card,2025-11-11T06:27:24.028137
TXN0008433,2025-10-28T13:43:54.704764,STR018,CUST01790,SKU100011,BRD005,2,718.63,0.1,1437.26,Credit,2025-11-11T06:27:24.028380
TXN0008434,2025-08-31T21:37:20.704764,STR019,CUST00185,SKU100078,BRD001,1,1494.97,0.05,1494.97,UPI,2025-11-11T06:27:24.028611
TXN0008435,2025-09-13T17:33:33.704764,STR046,CUST01825,SKU100045,BRD004,3,4252.31,0.0,12756.93,Card,2025-11-11T06:27:24.028838
TXN0008436,2025-09-30T20:13:36.704764,STR023,CUST01585,SKU100081,BRD002,3,12364.25,0.05,37092.75,Card,2025-11-11T06:27:24.029113
TXN0008437,2025-06-23T11:48:44.704764,STR041,CUST00437,SKU100139,BRD001,3,4906.74,0.15,14720.22,NetBanking,2025-11-11T06:27:24.029365
TXN0008438,2025-09-23T05:52:02.704764,STR035,CUST01659,SKU100044,BRD002,1,12316.64,0.1,12316.64,NetBanking,2025-11-11T06:27:24.029596
TXN0008439,2025-07-24T00:26:57.704764,STR026,CUST01349,SKU100183,BRD004,5,13212.66,0.05,66063.3,NetBanking,2025-11-11T06:27:24.029832
TXN0008440,2025-08-30T23:59:17.704764,STR008,CUST01351,SKU100147,BRD004,4,8871.75,0.05,35487.0,Card,2025-11-11T06:27:24.030086
TXN0008441,2025-11-09T14:03:45.704764,STR009,CUST00850,SKU100013,BRD001,6,12570.42,0.0,75422.52,UPI,2025-11-11T06:27:24.030375
TXN0008442,2025-07-07T11:00:36.704764,STR041,CUST00935,SKU100097,BRD004,4,8079.63,0.0,32318.52,NetBanking,2025-11-11T06:27:24.030620
TXN0008443,2025-10-23T00:55:47.704764,STR006,CUST00700,SKU100025,BRD002,2,7113.01,0.0,14226.02,Credit,2025-11-11T06:27:24.030873
TXN0008444,2025-06-09T11:48:31.704764,STR047,CUST01493,SKU100144,BRD002,3,4376.47,0.1,13129.41,Cash,2025-11-11T06:27:24.031103
TXN0008445,2025-10-30T07:04:04.704764,STR030,CUST01966,SKU100135,BRD005,3,14172.19,0.0,42516.57,Cash,2025-11-11T06:27:24.031387
TXN0008446,2025-11-04T02:39:05.704764,STR034,CUST01619,SKU100173,BRD002,4,7132.82,0.1,28531.28,Credit,2025-11-11T06:27:24.031620
TXN0008447,2025-05-29T10:35:14.704764,STR047,CUST01917,SKU100072,BRD002,1,3381.38,0.0,3381.38,Cash,2025-11-11T06:27:24.031846
TXN0008448,2025-10-03T13:52:59.704764,STR037,CUST00248,SKU100125,BRD004,4,3234.3,0.15,12937.2,Cash,2025-11-11T06:27:24.032071
TXN0008449,2025-06-07T10:14:56.704764,STR005,CUST00616,SKU100107,BRD004,4,6450.55,0.0,25802.2,NetBanking,2025-11-11T06:27:24.032318
TXN0008450,2025-07-03T16:52:41.704764,STR025,CUST01460,SKU100066,BRD005,1,8369.09,0.0,8369.09,Cash,2025-11-11T06:27:24.032604
TXN0008451,2025-09-05T09:12:44.704764,STR033,CUST00494,SKU100027,BRD005,2,3055.74,0.1,6111.48,Cash,2025-11-11T06:27:24.032835
TXN0008452,2025-09-04T05:25:52.704764,STR030,CUST00744,SKU100195,BRD001,3,4874.34,0.1,14623.02,UPI,2025-11-11T06:27:24.033061
TXN0008453,2025-10-04T07:16:50.704764,STR050,CUST00619,SKU100045,BRD004,2,3614.46,0.15,7228.92,NetBanking,2025-11-11T06:27:24.033305
TXN0008454,2025-10-04T08:16:53.704764,STR050,CUST01374,SKU100055,BRD004,5,9169.55,0.0,45847.75,Credit,2025-11-11T06:27:24.033580
TXN0008455,2025-10-28T20:55:34.704764,STR042,CUST01568,SKU100140,BRD005,4,13861.3,0.05,55445.2,UPI,2025-11-11T06:27:24.033819
TXN0008456,2025-06-20T03:20:06.704764,STR016,CUST01018,SKU100182,BRD004,2,2038.1,0.05,4076.2,NetBanking,2025-11-11T06:27:24.034045
TXN0008457,2025-08-31T22:13:51.704764,STR044,CUST01718,SKU100075,BRD004,3,9137.02,0.15,27411.06,NetBanking,2025-11-11T06:27:24.034273
TXN0008458,2025-05-16T04:30:28.704764,STR004,CUST00961,SKU100118,BRD002,1,3045.01,0.05,3045.01,Credit,2025-11-11T06:27:24.034534
TXN0008459,2025-11-03T13:50:06.704764,STR008,CUST01296,SKU100144,BRD002,1,4619.6,0.05,4619.6,Card,2025-11-11T06:27:24.034824
TXN0008460,2025-07-01T07:25:29.704764,STR012,CUST00685,SKU100088,BRD001,4,8770.12,0.1,35080.48,Cash,2025-11-11T06:27:24.035060
